"Date","P","E","T","Q"
1980-12-28,0,1.1542,10.25,0.0099
1980-12-29,0,1.1851,10.735,0.0088
1980-12-30,0,1.1165,8.48,0.0074
1980-12-31,0,1.1585,9.605,0.0074
1981-01-01,0,1.1681,10.705,0.0074
1981-01-02,0,1.164,10.185,0.0068
1981-01-03,0,1.1218,8.675,0.0065
1981-01-04,0,1.1701,9.925,0.0065
1981-01-05,0,0.9964,5.97,0.0065
1981-01-06,0,1.0276,8.105,0.0065
1981-01-07,0,1.1215,7.64,0.0065
1981-01-08,0,1.101,7,0.0071
1981-01-09,4.17,1.0035,8.755,0.0088
1981-01-10,0,0.9515,9.93,0.0088
1981-01-11,0,0.89,8.945,0.0088
1981-01-12,0,1.0261,4.355,0.0088
1981-01-13,0,1.0278,3.99,0.0088
1981-01-14,0,1.1613,6.635,0.0088
1981-01-15,0,1.1893,6.905,0.0088
1981-01-16,0,1.1869,6.6,0.0088
1981-01-17,0,1.0777,4.095,0.0088
1981-01-18,0,0.8052,2.01,0.0088
1981-01-19,10.35,0.6704,2.25,0.0165
1981-01-20,7.54,0.7066,2.695,0.0224
1981-01-21,0,1.2314,6.325,0.0165
1981-01-22,0,1.2178,5.555,0.0148
1981-01-23,0,1.3018,7,0.0131
1981-01-24,0,1.4185,9.75,0.0116
1981-01-25,0,1.5549,13.11,0.0102
1981-01-26,0,1.693,15.235,0.0102
1981-01-27,0,1.6834,14.55,0.0088
1981-01-28,0,1.5586,11.015,0.0074
1981-01-29,0,1.7113,14.13,0.0065
1981-01-30,0,1.6292,12.73,0.006
1981-01-31,0,1.1327,5.81,0.006
1981-02-01,4.93,1.1496,8.06,0.006
1981-02-02,0,1.3072,3.69,0.0051
1981-02-03,0,1.2709,2.005,0.006
1981-02-04,7.19,1.2197,4.78,0.0116
1981-02-05,17.59,0.8497,5.005,0.0244
1981-02-06,6.27,0.7433,4.435,0.0267
1981-02-07,0,1.2403,7.415,0.0267
1981-02-08,0,1.8696,11.605,0.0224
1981-02-09,0,1.5247,7.965,0.0224
1981-02-10,13.57,1.4601,11.455,0.0482
1981-02-11,0,1.5304,3.46,0.0426
1981-02-12,0,1.1602,-3.315,0.0341
1981-02-13,0,1.3688,2.22,0.0341
1981-02-14,0,1.2514,5.19,0.0341
1981-02-15,0,1.8865,7.835,0.0341
1981-02-16,0,2.0121,9.56,0.0341
1981-02-17,0,2.1115,11.265,0.0341
1981-02-18,0,2.2302,13.13,0.0284
1981-02-19,0,2.386,16.535,0.0284
1981-02-20,0,2.5347,17.43,0.0284
1981-02-21,0,2.6208,18.75,0.0397
1981-02-22,0,2.5182,15.795,0.0482
1981-02-23,0,2.2403,10.575,0.0341
1981-02-24,0,2.4696,13.77,0.0341
1981-02-25,0,2.5589,15.32,0.0341
1981-02-26,0,1.6941,16.995,0.0341
1981-02-27,0,2.0392,19.185,0.0341
1981-02-28,3.2,1.372,18.38,0.0369
1981-03-01,10.66,1.9483,14.595,0.0539
1981-03-02,0,1.8818,10.985,0.0539
1981-03-03,8.78,1.4471,12.115,0.0653
1981-03-04,10.3,1.6198,14.8,0.0993
1981-03-05,0,2.7976,14.575,0.0709
1981-03-06,0,2.5178,10.95,0.0653
1981-03-07,8,1.7198,10.375,0.0937
1981-03-08,0,2.541,13.5,0.1107
1981-03-09,0,2.1689,9.63,0.0993
1981-03-10,0,2.4405,10.285,0.0823
1981-03-11,4.38,1.9217,11.365,0.088
1981-03-12,15.28,1.6127,10.475,0.21
1981-03-13,9.25,1.5271,10.025,0.3406
1981-03-14,0,3.0184,11.995,0.2639
1981-03-15,0,3.1918,15.16,0.227
1981-03-16,0,3.3062,15.04,0.1987
1981-03-17,0,3.2526,13.42,0.1987
1981-03-18,0,3.4141,14.86,0.176
1981-03-19,0,2.9864,8.25,0.1589
1981-03-20,0,3.1485,10.205,0.1589
1981-03-21,0,3.338,14.03,0.1589
1981-03-22,0,3.6258,16.41,0.1362
1981-03-23,0,2.8487,11.535,0.1249
1981-03-24,0,3.3773,11.11,0.1249
1981-03-25,0,3.5356,13.305,0.1249
1981-03-26,0,3.4672,14.015,0.1362
1981-03-27,0,3.8892,17.655,0.1362
1981-03-28,0,2.8412,19.43,0.1362
1981-03-29,28.53,3.2304,18.095,0.9081
1981-03-30,0,4.1448,17.14,0.2781
1981-03-31,0,4.3433,18.42,0.21
1981-04-01,0,4.3178,17.9,0.2015
1981-04-02,0,4.3964,18.48,0.1901
1981-04-03,0,3.2138,19.65,0.6527
1981-04-04,10.76,3.4119,19.675,1.3338
1981-04-05,0,4.0568,15.155,0.3689
1981-04-06,0,3.9155,12.955,0.3122
1981-04-07,0,3.7596,16.9,0.2838
1981-04-08,0,3.6901,20.355,0.2639
1981-04-09,0,3.106,22.375,0.2583
1981-04-10,0,3.3156,23.07,0.2327
1981-04-11,0,3.2568,21.84,0.227
1981-04-12,0,3.7762,21.675,0.2072
1981-04-13,0,4.0161,22.525,0.1987
1981-04-14,0,4.0213,22.39,0.1845
1981-04-15,0,3.6693,18.825,0.1731
1981-04-16,0.98,3.051,19.005,0.1731
1981-04-17,0,3.6045,21.205,0.1816
1981-04-18,4.17,3.1055,22.27,0.2157
1981-04-19,8.73,2.9634,22.55,0.2327
1981-04-20,0,4.4925,24.1,0.176
1981-04-21,0,5.2886,23.44,0.1447
1981-04-22,14.2,3.3445,22.535,0.1305
1981-04-23,43.7,3.0468,19.425,1.3906
1981-04-24,0,4.4258,16.39,0.5392
1981-04-25,0,4.6789,17.83,0.3689
1981-04-26,0,4.52,19.99,0.3122
1981-04-27,0,4.4353,21.72,0.3122
1981-04-28,0,4.3878,22.49,0.281
1981-04-29,0,4.6316,23.01,0.2724
1981-04-30,0,5.3754,25.045,0.2497
1981-05-01,0,5.4511,25.34,0.2242
1981-05-02,0,4.9738,23.645,0.2157
1981-05-03,4.7,2.4184,19.715,0.3122
1981-05-04,0,3.6392,20.775,0.2639
1981-05-05,0,4.7455,22.26,0.2214
1981-05-06,0,5.1209,20.815,0.1873
1981-05-07,0,5.5024,20.185,0.1618
1981-05-08,0,5.5789,22.085,0.1476
1981-05-09,0,4.8539,23.615,0.1334
1981-05-10,0,5.5601,19.04,0.105
1981-05-11,0,5.1247,14.4,0.0937
1981-05-12,0,5.4829,17.775,0.0937
1981-05-13,0,5.6233,23.27,0.0937
1981-05-14,0,5.7872,21.45,0.088
1981-05-15,0,5.145,19.5,0.0795
1981-05-16,29.05,3.5863,18.24,0.3973
1981-05-17,0,5.7046,22.785,0.1987
1981-05-18,0,5.7014,26.24,0.1192
1981-05-19,0,6.0806,23.015,0.0795
1981-05-20,0,5.0763,17.37,0.0709
1981-05-21,0,5.1514,19.185,0.0709
1981-05-22,0,4.8495,20.635,0.0653
1981-05-23,0,4.5816,24.665,0.0681
1981-05-24,28.52,4.5595,23.52,4.0015
1981-05-25,60.14,4.1754,21.52,3.3488
1981-05-26,0,5.681,23.48,0.6527
1981-05-27,0,5.7416,25.445,0.4541
1981-05-28,0,5.1937,26.065,0.3973
1981-05-29,0,5.2746,26.65,0.3406
1981-05-30,0.14,4.7825,22.54,0.3406
1981-05-31,0,5.1071,21.925,0.3406
1981-06-01,0,5.3245,24.015,0.2838
1981-06-02,1.62,4.7126,25.215,0.3122
1981-06-03,13.45,3.7748,24.18,0.3406
1981-06-04,53.78,3.4053,23.42,21.6818
1981-06-05,67.82,2.3751,21.615,6.357
1981-06-06,0,4.9436,24.75,2.9798
1981-06-07,0,5.5796,26.56,2.2136
1981-06-08,0,5.7122,28.195,1.7595
1981-06-09,0,5.2648,29.245,1.419
1981-06-10,0,4.9239,28.77,1.1919
1981-06-11,32.86,4.5834,26.065,1.5892
1981-06-12,17.58,2.4038,22.21,1.8447
1981-06-13,9.87,2.8697,23.995,1.4757
1981-06-14,21.61,3.2914,24.58,3.0082
1981-06-15,20.44,3.8201,25.68,1.8163
1981-06-16,50.34,4.7908,23.795,19.8939
1981-06-17,2.81,3.1169,19.99,4.2285
1981-06-18,0,5.3408,23.98,3.0933
1981-06-19,0,5.6222,26.605,2.3839
1981-06-20,0,5.8071,26.925,1.9582
1981-06-21,0,5.5448,27.36,1.7028
1981-06-22,0,5.6113,27.39,1.419
1981-06-23,0,5.9074,26.95,1.2487
1981-06-24,0,6.0774,26.855,1.2487
1981-06-25,0,6.0887,26.315,1.0217
1981-06-26,0,5.9267,26.24,1.0784
1981-06-27,0,6.1306,26.635,0.8798
1981-06-28,3.39,4.8229,26.725,0.823
1981-06-29,0,5.7827,27.09,0.7946
1981-06-30,0,6.0765,26.705,0.6243
1981-07-01,0,6.0246,27.04,0.596
1981-07-02,0,6.0316,27.575,0.5392
1981-07-03,0,6.1787,28.305,0.4824
1981-07-04,0,5.955,28.175,0.4541
1981-07-05,2.21,4.4128,26.81,0.4541
1981-07-06,0,5.4315,24.925,1.7595
1981-07-07,2.64,5.1035,25.445,0.7095
1981-07-08,0,5.5415,25.95,0.5392
1981-07-09,0,5.8431,26.43,0.5108
1981-07-10,0,6.2768,27.165,0.4257
1981-07-11,0,6.49,27.26,0.3689
1981-07-12,0,6.4098,27.875,0.3973
1981-07-13,0,6.0805,27.955,0.4257
1981-07-14,0,5.9449,28.035,0.3122
1981-07-15,0,6.0097,28.045,0.2724
1981-07-16,0,6.178,27.995,0.2497
1981-07-17,0,6.0103,28.33,0.2355
1981-07-18,0,6.0213,28.405,0.2128
1981-07-19,0,5.8181,28.86,0.1845
1981-07-20,0,6.1671,29.135,0.1646
1981-07-21,0,6.3126,29.22,0.1589
1981-07-22,0,6.2048,28.935,0.1447
1981-07-23,0,6.1709,29.35,0.122
1981-07-24,0,6.397,28.565,0.105
1981-07-25,0,6.2987,29.115,0.088
1981-07-26,0,5.7582,28.755,0.0851
1981-07-27,0,5.5704,28.87,0.0823
1981-07-28,0,5.1645,28.08,0.0823
1981-07-29,0,5.6199,28.59,0.0795
1981-07-30,0,5.8342,28.225,0.0709
1981-07-31,0,5.8386,28.7,0.0624
1981-08-01,0,5.6481,28.415,0.0596
1981-08-02,0,5.6723,28.93,0.0511
1981-08-03,0,5.7385,28.695,0.0454
1981-08-04,0,5.6762,28.64,0.0426
1981-08-05,0,5.6749,28.785,0.0397
1981-08-06,0,5.6712,29.18,0.0369
1981-08-07,0,5.8911,29.415,0.0341
1981-08-08,0,5.6977,26.705,0.0267
1981-08-09,0,5.836,26.76,0.0224
1981-08-10,0,6.0195,27.135,0.0201
1981-08-11,0,5.9345,28.335,0.0184
1981-08-12,0,5.5643,28.715,0.0165
1981-08-13,0,5.4794,28.66,0.0165
1981-08-14,0,5.41,28.98,0.0148
1981-08-15,0,5.4083,29.465,0.0148
1981-08-16,0,5.3716,30.39,0.0131
1981-08-17,35.67,4.3625,29.605,0.1391
1981-08-18,44.57,2.2058,23.655,0.1901
1981-08-19,0,4.1059,24.26,0.0624
1981-08-20,0,4.2294,24.385,0.0397
1981-08-21,0,5.0663,24.04,0.0284
1981-08-22,0,5.1097,24.45,0.0267
1981-08-23,0,5.2071,25.07,0.0201
1981-08-24,0,5.2125,26.115,0.0184
1981-08-25,0,5.1716,26.845,0.0184
1981-08-26,0,5.0712,27.01,0.0184
1981-08-27,0,5.0343,26.88,0.0165
1981-08-28,0,4.9347,27.44,0.0148
1981-08-29,0,5.0163,26.765,0.0131
1981-08-30,0,4.3631,26.42,0.0165
1981-08-31,4.64,2.713,25.96,0.0184
1981-09-01,24.47,3.236,27.18,0.2043
1981-09-02,44.45,3.7104,26.68,0.2554
1981-09-03,0,4.0224,25.385,1.5041
1981-09-04,0,4.3349,26.42,0.105
1981-09-05,0,4.6363,25.955,0.0709
1981-09-06,0,4.3364,26.34,0.0596
1981-09-07,0,4.2698,26.755,0.0511
1981-09-08,0,4.4276,26.795,0.0454
1981-09-09,0,4.4445,22.44,0.0426
1981-09-10,0,4.5431,22.745,0.0397
1981-09-11,0,4.545,24.34,0.0341
1981-09-12,0,4.5137,25.715,0.0284
1981-09-13,0,4.4212,26.645,0.0284
1981-09-14,0,4.364,26.06,0.3406
1981-09-15,25.72,3.2053,23.655,0.4824
1981-09-16,0,4.0635,23.895,0.1249
1981-09-17,0,3.9971,19.655,0.0823
1981-09-18,0,3.5992,15.17,0.0709
1981-09-19,0,3.5973,14.585,0.0624
1981-09-20,0,3.794,17.54,0.0624
1981-09-21,0,4.0241,20.61,0.0624
1981-09-22,0,4.1698,23.415,0.0624
1981-09-23,0,3.8765,24.375,0.0596
1981-09-24,0,3.8092,25.15,0.0596
1981-09-25,0,3.8749,25.395,0.0539
1981-09-26,0,3.7162,24.99,0.0511
1981-09-27,0,3.8472,25.48,0.0482
1981-09-28,0,3.9123,23.97,0.0426
1981-09-29,0,3.794,23.38,0.0426
1981-09-30,0,3.6377,23.415,0.0397
1981-10-01,0,3.5828,24.595,0.0369
1981-10-02,0,3.6577,25.095,0.0341
1981-10-03,0,3.5286,25.29,0.0284
1981-10-04,0,3.1561,26.39,0.0284
1981-10-05,0,3.3046,26.49,0.0267
1981-10-06,0,3.266,26.52,0.0369
1981-10-07,30.5,1.868,21.78,0.0709
1981-10-08,11.86,1.8439,16.035,0.0823
1981-10-09,0,1.8267,15.665,0.0653
1981-10-10,0,3.1441,22.17,0.0539
1981-10-11,0,2.378,22.975,0.0511
1981-10-12,0,2.1218,24.69,0.0482
1981-10-13,0,2.6673,25.59,0.1107
1981-10-14,30.4,2.1996,24.495,0.1504
1981-10-15,0,2.8713,26.585,0.088
1981-10-16,0,2.7423,26,0.0738
1981-10-17,0,2.5465,25.44,0.0653
1981-10-18,0,2.9644,20.135,0.0823
1981-10-19,0,2.5014,14.26,0.0709
1981-10-20,0,2.4873,14.765,0.0653
1981-10-21,0,2.6049,17.675,0.0624
1981-10-22,12,1.8675,15.855,0.105
1981-10-23,14.48,1.3769,10.57,0.1362
1981-10-24,0,1.9978,10.515,0.105
1981-10-25,0,2.1088,13,0.0993
1981-10-26,0,2.2985,14,0.0823
1981-10-27,0,2.0978,11.53,0.0795
1981-10-28,0,2.2697,14.75,0.0795
1981-10-29,0,2.3035,16.67,0.0738
1981-10-30,0,2.1966,17.945,0.0738
1981-10-31,12.93,1.657,19.665,0.0795
1981-11-01,16.75,1.7631,14.51,0.0823
1981-11-02,0,1.9985,12.77,0.0795
1981-11-03,0,2.0276,13.85,0.0738
1981-11-04,0,2.0748,15.365,0.0709
1981-11-05,0,2.0782,15.94,0.0709
1981-11-06,0,2.1322,17.445,0.0653
1981-11-07,0,1.9088,14.185,0.0624
1981-11-08,11.64,1.6353,15.805,0.0624
1981-11-09,0,1.8879,15.155,0.0624
1981-11-10,0,1.4042,7.825,0.0624
1981-11-11,0,1.5475,9.555,0.0624
1981-11-12,0,1.6493,12.185,0.0624
1981-11-13,0,1.5838,12.09,0.0624
1981-11-14,0,1.663,14.075,0.0596
1981-11-15,0,1.6675,17.76,0.0596
1981-11-16,0,1.7975,17.3,0.0511
1981-11-17,0,1.716,16.25,0.0511
1981-11-18,0,1.775,17.79,0.0482
1981-11-19,0,1.7938,19.565,0.0426
1981-11-20,0,1.3553,9.93,0.0426
1981-11-21,0,1.2895,8.575,0.0397
1981-11-22,0,1.391,11.685,0.0369
1981-11-23,0,1.5708,16.81,0.0369
1981-11-24,0,1.543,15.755,0.0369
1981-11-25,0,1.5394,16.37,0.0369
1981-11-26,0,1.5542,20.225,0.0369
1981-11-27,0,1.4639,15.065,0.0369
1981-11-28,0,1.1549,12.485,0.0369
1981-11-29,5.98,1.0856,16.27,0.0369
1981-11-30,5.54,1.0693,16.615,0.0397
1981-12-01,0,1.2807,12.23,0.0426
1981-12-02,0,1.0968,7.245,0.0454
1981-12-03,0,1.1804,10.19,0.0426
1981-12-04,0,1.2534,12.675,0.0397
1981-12-05,0,1.0661,7.25,0.0369
1981-12-06,4.06,0.9662,8.51,0.0369
1981-12-07,1.07,0.9213,13.355,0.0369
1981-12-08,0,1.1053,15.49,0.0369
1981-12-09,0,1.2585,14.04,0.0369
1981-12-10,0,1.3009,14.36,0.0369
1981-12-11,0,1.324,15.375,0.0341
1981-12-12,0,1.2498,13.87,0.0312
1981-12-13,0,0.9777,9.135,0.0312
1981-12-14,3.89,0.6644,6.93,0.0312
1981-12-15,0,0.8854,3.395,0.0341
1981-12-16,0,1.0621,8.18,0.0341
1981-12-17,0,1.1103,10.01,0.0312
1981-12-18,0,0.8014,0.165,0.0284
1981-12-19,0,0.8459,1.47,0.0312
1981-12-20,0.5,0.9058,4.145,0.0312
1981-12-21,1.04,1.1125,10.18,0.0312
1981-12-22,0,1.4356,17.4,0.0284
1981-12-23,0,1.0888,9.71,0.0267
1981-12-24,0,0.8882,4.405,0.0267
1981-12-25,0,0.8667,1.53,0.0267
1981-12-26,0,0.9821,5.78,0.0267
1981-12-27,0,1.1185,10.1,0.0267
1981-12-28,0,1.1744,11.265,0.0267
1981-12-29,0,1.0096,6.165,0.0267
1981-12-30,0,0.9741,5.705,0.0267
1981-12-31,0,1.021,8.45,0.0267
1982-01-01,0,1.1509,11.37,0.0267
1982-01-02,0,1.1439,10.25,0.0267
1982-01-03,0,1.3775,16.17,0.0244
1982-01-04,0,1.1579,10.47,0.0224
1982-01-05,0,1.1198,8.81,0.0224
1982-01-06,0,1.2895,13.025,0.0224
1982-01-07,0,1.1333,10.73,0.0201
1982-01-08,0,0.7997,0.63,0.0184
1982-01-09,0,0.9527,3,0.0184
1982-01-10,0,1.0597,5.625,0.0184
1982-01-11,0,0.6974,-6.985,0.0184
1982-01-12,5.73,0.6801,-4.995,0.0184
1982-01-13,0,1.0728,3.565,0.0201
1982-01-14,0.37,0.6744,-5.005,0.0224
1982-01-15,0,1.1216,3.99,0.0224
1982-01-16,0,1.2664,7.83,0.0224
1982-01-17,0,0.8554,-3.7,0.0224
1982-01-18,0,1.0568,1.38,0.0224
1982-01-19,0,1.5552,13.2,0.0224
1982-01-20,0,1.6176,16.17,0.0224
1982-01-21,0,1.4572,19.21,0.0224
1982-01-22,0,1.2659,18.54,0.0219
1982-01-23,0,1.5066,12.46,0.0184
1982-01-24,0,1.2777,7.005,0.0184
1982-01-25,0,1.4715,10.755,0.0176
1982-01-26,0,1.3792,7.96,0.0165
1982-01-27,0,1.4186,9.14,0.015
1982-01-28,0,1.5792,13.36,0.0148
1982-01-29,0,1.6266,14.765,0.0148
1982-01-30,7.98,1.3341,16.68,0.0148
1982-01-31,4.51,1.2847,7.96,0.0148
1982-02-01,0,1.3561,6.495,0.0148
1982-02-02,3.11,1.1529,6.93,0.0148
1982-02-03,0,1.3964,5.26,0.0148
1982-02-04,0,1.0394,1.08,0.0148
1982-02-05,0,0.8371,-1.475,0.0148
1982-02-06,0,0.8123,-5.475,0.0148
1982-02-07,0,0.9769,-3.1,0.0148
1982-02-08,0,1.2956,3.58,0.0148
1982-02-09,0,1.5856,5.565,0.0148
1982-02-10,0,1.2443,0.055,0.0148
1982-02-11,0,1.4288,2.845,0.0148
1982-02-12,0,1.5975,6.4,0.0148
1982-02-13,0,1.655,4.79,0.0148
1982-02-14,0,1.619,5.06,0.0148
1982-02-15,0,1.9352,11.31,0.0148
1982-02-16,0,2.3814,15.45,0.0148
1982-02-17,0,2.4476,15.48,0.0145
1982-02-18,0,2.5118,15.775,0.0131
1982-02-19,0,2.2896,13.25,0.0131
1982-02-20,12.98,1.6594,13.69,0.0187
1982-02-21,0.43,2.4157,15.925,0.0199
1982-02-22,0,2.7019,16.42,0.0165
1982-02-23,0,2.8326,17.975,0.0159
1982-02-24,0,2.6244,17.65,0.0131
1982-02-25,8.48,1.8654,11.615,0.0179
1982-02-26,31.6,1.0241,2.86,0.0937
1982-02-27,0,1.3451,2.86,0.0624
1982-02-28,0,2.1398,6.25,0.0426
1982-03-01,0,2.4459,9.655,0.0341
1982-03-02,0,2.6508,12.695,0.0284
1982-03-03,0,2.92,16.595,0.0258
1982-03-04,0,3.0327,16.57,0.0238
1982-03-05,0,2.4493,11.235,0.0219
1982-03-06,0,1.7802,3.695,0.025
1982-03-07,0,2.1139,4.445,0.0267
1982-03-08,0,2.5609,8.97,0.0261
1982-03-09,0,2.7418,13.435,0.0204
1982-03-10,0,2.7669,16.955,0.0201
1982-03-11,0,2.5607,20.475,0.0201
1982-03-12,0,3.0348,23,0.0201
1982-03-13,0,3.0017,23.655,0.0201
1982-03-14,1.15,3.0451,22.73,0.0201
1982-03-15,0,3.4011,21.28,0.0201
1982-03-16,0,2.746,22.715,0.0201
1982-03-17,0,2.8791,22.935,0.0201
1982-03-18,0,3.1188,23.755,0.0201
1982-03-19,0,3.1822,24.165,0.0201
1982-03-20,0,3.4363,23.29,0.0201
1982-03-21,1.42,3.5538,19.29,0.0278
1982-03-22,12.85,1.732,12.52,0.0795
1982-03-23,2.06,2.3364,13.415,0.0454
1982-03-24,0,2.2242,14.745,0.0369
1982-03-25,0,3.946,17.77,0.0312
1982-03-26,0,3.1607,11.145,0.0284
1982-03-27,10.98,1.9409,9.175,0.0341
1982-03-28,4.02,1.5138,5.89,0.0426
1982-03-29,0,2.9543,9.95,0.0454
1982-03-30,1.38,3.3284,16.305,0.0426
1982-03-31,0,4.118,22.155,0.0397
1982-04-01,0,4.1274,21.695,0.0369
1982-04-02,0,4.1622,22.31,0.0341
1982-04-03,0,4.5689,20.73,0.0312
1982-04-04,0,3.9955,17.995,0.0284
1982-04-05,0,4.0743,19.64,0.0272
1982-04-06,0,4.2325,15.55,0.0216
1982-04-07,0,3.6167,13.255,0.0201
1982-04-08,0,3.5526,16.275,0.0201
1982-04-09,8.35,3.5824,16.72,0.0709
1982-04-10,0.43,2.6886,10.825,0.0823
1982-04-11,0,2.9552,10.56,0.0568
1982-04-12,0,4.3065,15.82,0.0511
1982-04-13,0,5.1071,23.285,0.0482
1982-04-14,0,5.3794,25.67,0.0397
1982-04-15,0,4.9336,23.58,0.0369
1982-04-16,0,4.2726,23.125,0.0369
1982-04-17,0.05,4.7234,20.315,0.0369
1982-04-18,0,4.2743,17.9,0.0369
1982-04-19,4.53,2.8233,19.485,0.0369
1982-04-20,12.96,3.9798,21.21,0.0369
1982-04-21,7.39,1.9385,12.9,0.0369
1982-04-22,28.35,2.3365,11.23,0.1788
1982-04-23,13.85,2.1243,10.975,0.1788
1982-04-24,19.23,2.9039,13.735,0.8514
1982-04-25,9.12,2.7631,13.845,0.5392
1982-04-26,0,5.2432,19.24,0.3689
1982-04-27,0,4.9756,18.25,0.3122
1982-04-28,0,4.6366,18.36,0.3122
1982-04-29,0,4.9458,20.83,0.2838
1982-04-30,0,4.6242,21.175,0.2838
1982-05-01,1.53,3.1175,18.955,0.2838
1982-05-02,0,4.2886,19.825,0.2838
1982-05-03,0,5.0969,20.13,0.2554
1982-05-04,0,5.1392,21.135,0.2299
1982-05-05,0,4.7683,22.38,0.2185
1982-05-06,23.14,3.4444,19.265,0.7095
1982-05-07,0,4.6804,13.95,0.3406
1982-05-08,0,5.1154,16.02,0.2611
1982-05-09,0,5.2841,18.685,0.2327
1982-05-10,0,4.3847,20.605,0.2185
1982-05-11,0,3.6012,21.465,0.2214
1982-05-12,0,4.2161,22.025,0.227
1982-05-13,51.86,4.0439,20.335,9.9611
1982-05-14,1.69,4.9861,20.54,0.9933
1982-05-15,0,5.7588,23.105,0.7095
1982-05-16,0,5.1464,23.36,0.6243
1982-05-17,0,5.3062,22.68,0.6811
1982-05-18,0,4.985,21.185,0.596
1982-05-19,0,5.0614,24.075,0.5108
1982-05-20,0,4.8142,24.975,0.4541
1982-05-21,0,4.87,25.27,0.4257
1982-05-22,0,5.3485,24.05,0.3973
1982-05-23,0,5.3982,23.34,0.3689
1982-05-24,20.5,3.9317,22.43,1.1636
1982-05-25,0,5.2147,23.395,0.5108
1982-05-26,0,5.7207,25.375,0.3973
1982-05-27,0,5.0156,26.11,0.3689
1982-05-28,14.15,4.0328,24.83,0.7379
1982-05-29,3.08,4.8009,25.95,0.4541
1982-05-30,0,5.6029,27.525,0.3406
1982-05-31,0,5.6212,26.835,0.3122
1982-06-01,0,6.1829,21.95,0.2668
1982-06-02,0,5.8852,22.5,0.2554
1982-06-03,0,5.5656,26.025,0.2412
1982-06-04,0,5.4581,26.56,0.2299
1982-06-05,0,5.365,25.26,0.2157
1982-06-06,0,5.4707,26.27,0.1958
1982-06-07,0,5.5435,26.325,0.1703
