"Date","P","E","Q"
2005-04-01,14.75,2.5687,3.595066949
2005-04-02,0,3.1072,2.286930066
2005-04-03,0,3.6046,1.751796472
2005-04-04,0,3.6923,1.450576348
2005-04-05,0,2.8015,1.270689739
2005-04-06,19.09,2.4926,4.422629287
2005-04-07,9.31,1.7499,4.27773804
2005-04-08,0,3.458,2.733749275
2005-04-09,0,3.9565,2.037186515
2005-04-10,0,3.6903,1.636611504
2005-04-11,20.15,2.8111,4.859681597
2005-04-12,5.53,3.081,3.838507771
2005-04-13,0,3.0733,2.579400673
2005-04-14,0,3.6778,1.960678855
2005-04-15,0,4.267,1.600590256
2005-04-16,0,4.4271,1.383725916
2005-04-17,0,4.3596,1.251329957
2005-04-18,0,4.2905,1.16969581
2005-04-19,0,3.7688,1.118800875
2005-04-20,0,3.7219,1.086594428
2005-04-21,0,4.1957,1.065779647
2005-04-22,0,4.6282,1.051923313
2005-04-23,0,3.6844,1.042325875
2005-04-24,0,3.7339,1.035340437
2005-04-25,0,3.6422,1.029960483
2005-04-26,10,2.9246,2.601932284
2005-04-27,0,3.9612,1.86070778
2005-04-28,6.77,3.3976,2.635189831
2005-04-29,3.58,3.3677,2.488330669
2005-04-30,0,3.6468,1.844972726
2005-05-01,0,3.7698,1.518323671
2005-05-02,0,3.5154,1.328234358
2005-05-03,0,3.8913,1.213452939
2005-05-04,0,4.3288,1.142850299
2005-05-05,0,4.3276,1.098723917
2005-05-06,0,4.6106,1.070617533
2005-05-07,0,4.7126,1.05225713
2005-05-08,0,4.2013,1.039848486
2005-05-09,7.59,3.2795,2.205534355
2005-05-10,0,5.1547,1.666806504
2005-05-11,0,5.1766,1.404277437
2005-05-12,0,5.0815,1.25323976
2005-05-13,0,4.2167,1.162206103
2005-05-14,21.43,3.4712,4.782062702
2005-05-15,0,4.6097,2.814472329
2005-05-16,0,4.6549,2.078581036
2005-05-17,0,5.0103,1.666322698
2005-05-18,0,5.065,1.42054255
2005-05-19,0,4.8535,1.271150311
2005-05-20,0,4.9445,1.179309201
2005-05-21,0,5.6559,1.12221864
2005-05-22,0,5.2745,1.086223355
2005-05-23,42.44,4.1069,8.560444355
2005-05-24,7.85,3.7887,5.776559441
2005-05-25,12.02,3.5553,5.754528457
2005-05-26,0,4.8957,3.596457823
2005-05-27,0,4.3214,2.586582989
2005-05-28,0,5.1904,1.999192987
2005-05-29,0,5.2831,1.645727449
2005-05-30,0,5.2655,1.430651855
2005-05-31,0,5.2797,1.298890645
2005-06-01,0,4.7874,1.217615816
2005-06-02,0,5.2214,1.167032549
2005-06-03,0,5.3,1.135144596
2005-06-04,0,4.5449,1.114662505
2005-06-05,10.94,4.121,2.851296299
2005-06-06,1.5,4.6127,2.249915505
2005-06-07,0,5.2545,1.753974537
2005-06-08,0,5.2811,1.487354872
2005-06-09,6.92,4.3334,2.440476642
2005-06-10,0,5.1997,1.819360345
2005-06-11,0,5.1126,1.521240417
2005-06-12,4.21,4.2923,2.00793809
2005-06-13,33.3,4.5695,7.533236392
2005-06-14,22.82,4.3704,8.103317207
2005-06-15,0,5.911,4.613762842
2005-06-16,10.88,4.5196,5.055578064
2005-06-17,9.1,3.8126,4.846450227
2005-06-18,0,5.5655,3.160145948
2005-06-19,0,5.7176,2.350734772
2005-06-20,0,5.9417,1.879951306
2005-06-21,0,5.9097,1.596752633
2005-06-22,0,6.0002,1.424386792
2005-06-23,0,5.9681,1.318696431
2005-06-24,0,6.0301,1.253399452
2005-06-25,0,6.0214,1.212660844
2005-06-26,0,5.9215,1.186887759
2005-06-27,0,5.9224,1.170251662
2005-06-28,0,6.0843,1.159204347
2005-06-29,0,6.1319,1.151582501
2005-06-30,0,6.1279,1.146065271
2005-07-01,20.05,5.0343,4.500387404
2005-07-02,0,5.6534,2.766551936
2005-07-03,0,5.9743,2.096404669
2005-07-04,9.98,4.564,3.380216634
2005-07-05,0,5.2616,2.32465911
2005-07-06,0,5.6623,1.845791206
2005-07-07,0,5.7912,1.572321909
2005-07-08,0,5.945,1.408622167
2005-07-09,0,5.8176,1.308865351
2005-07-10,0,5.6994,1.247341385
2005-07-11,0,5.3299,1.208922071
2005-07-12,0,5.6655,1.184543331
2005-07-13,0,5.6147,1.168728766
2005-07-14,0,5.6126,1.158154181
2005-07-15,4.06,4.2614,1.736076247
2005-07-16,0,5.8032,1.488448197
2005-07-17,0,5.5508,1.350332557
2005-07-18,0,5.3,1.268092042
2005-07-19,0,5.5881,1.217691224
2005-07-20,0,5.6012,1.18613719
2005-07-21,0,5.8055,1.16592798
2005-07-22,0,6.1221,1.152611917
2005-07-23,0,6.3809,1.143511545
2005-07-24,5.33,4.6067,1.930657531
2005-07-25,0,5.6051,1.583443143
2005-07-26,0,5.3853,1.40053771
2005-07-27,27.7,4.7792,6.126310796
2005-07-28,0,5.0726,3.44011928
2005-07-29,0,5.5375,2.490579948
2005-07-30,0,5.5654,1.958236761
2005-07-31,0,5.6531,1.64084748
2005-08-01,0,5.8266,1.448350677
2005-08-02,0,5.816,1.330566107
2005-08-03,0,5.7346,1.257934093
2005-08-04,0,5.727,1.21271952
2005-08-05,5.06,4.6468,1.940268353
2005-08-06,0.38,5.1453,1.653431974
2005-08-07,19.36,4.1084,4.786906895
2005-08-08,0,5.3976,2.886612183
2005-08-09,0,5.1736,2.167603009
2005-08-10,0,5.173,1.764658318
2005-08-11,0,5.1166,1.524620058
2005-08-12,0,4.9467,1.378927133
2005-08-13,0,4.9952,1.289570484
2005-08-14,13.76,3.7128,3.505708712
2005-08-15,24.08,2.3773,6.608963623
2005-08-16,17.53,2.9254,6.852292134
2005-08-17,0.08,3.6748,4.0850432
2005-08-18,0,4.3407,2.904546977
2005-08-19,0,4.4911,2.225814127
2005-08-20,0,4.6408,1.8186097
2005-08-21,0,4.5686,1.571339595
2005-08-22,0,4.085,1.420231798
2005-08-23,0,3.7881,1.327365328
2005-08-24,0,4.4611,1.269893914
2005-08-25,0,4.6316,1.2339777
2005-08-26,0,4.6486,1.211209266
2005-08-27,0,4.7044,1.196472475
2005-08-28,0,4.6944,1.186650014
2005-08-29,0,4.751,1.17984028
2005-08-30,0,4.7405,1.174881875
2005-08-31,0,4.9101,1.171064493
2005-09-01,0,4.9904,1.167952967
2005-09-02,0,4.878,1.165280107
2005-09-03,0,4.7095,1.162881391
2005-09-04,0,4.4635,1.160655124
2005-09-05,0,4.6222,1.158538131
2005-09-06,0,4.5267,1.156490898
2005-09-07,0,4.33,1.154488493
2005-09-08,0,4.377,1.152514996
2005-09-09,0,4.4838,1.15056009
2005-09-10,0,4.4189,1.148616958
2005-09-11,0,4.2976,1.146680993
2005-09-12,0,4.0877,1.144748991
2005-09-13,0,4.1103,1.142818657
2005-09-14,17.28,3.1926,3.968603289
2005-09-15,28.24,2.4091,7.592423486
2005-09-16,4.28,2.4496,4.923883683
2005-09-17,0,3.4685,3.297449705
2005-09-18,0,3.801,2.449723709
2005-09-19,0,3.8465,1.950006291
2005-09-20,0,3.6858,1.648315679
2005-09-21,0,3.8591,1.464521818
2005-09-22,0,3.8016,1.351858503
2005-09-23,0,3.6161,1.282342383
2005-09-24,0,3.299,1.239073523
2005-09-25,6.73,2.0279,2.242415965
2005-09-26,0,3.0894,1.761699021
2005-09-27,0,3.2336,1.521678433
2005-09-28,0,3.1036,1.383140357
2005-09-29,0,2.9214,1.299736877
2005-09-30,0,2.7268,1.248448746
2005-10-01,0,2.8592,1.216348117
2005-10-02,0,2.7957,1.195848214
2005-10-03,0,2.7081,1.182411704
2005-10-04,0,2.8783,1.173298567
2005-10-05,0,3.0134,1.166844338
2005-10-06,8,2.3994,2.398470038
2005-10-07,0,1.9177,1.83038352
2005-10-08,0,2.1873,1.55623841
2005-10-09,0,2.2856,1.39907331
2005-10-10,0,2.3359,1.304727785
2005-10-11,0,2.3124,1.246859711
2005-10-12,0,2.4185,1.210758248
2005-10-13,0,2.4019,1.187806115
2005-10-14,0,2.4054,1.172853798
2005-10-15,0,2.4433,1.162793255
2005-10-16,0,2.4552,1.155737453
2005-10-17,0,2.467,1.150535835
2005-10-18,0,2.5248,1.14648435
2005-10-19,0,2.4698,1.143150623
2005-10-20,2.21,2.2203,1.437079087
2005-10-21,0,1.4865,1.320136316
2005-10-22,0,1.6082,1.249118035
2005-10-23,0,1.6028,1.205139614
2005-10-24,0,1.2766,1.177392257
2005-10-25,0,1.3467,1.159483371
2005-10-26,0,1.4135,1.147575303
2005-10-27,0,1.4703,1.13934546
2005-10-28,0,1.499,1.133380785
2005-10-29,0,1.4985,1.128818063
2005-10-30,0,1.5118,1.125127986
2005-10-31,18.49,1.1798,4.202509978
2005-11-01,22.08,1.1461,6.550002677
2005-11-02,0,1.4449,3.753762652
2005-11-03,0,1.5962,2.685315346
2005-11-04,0,1.5099,2.078484107
2005-11-05,0,1.43,1.715484582
2005-11-06,0,1.3944,1.495171229
2005-11-07,0,1.4281,1.360443976
2005-11-08,0,1.5342,1.277499734
2005-11-09,0,1.3832,1.226012667
2005-11-10,0,1.181,1.193681203
2005-11-11,0,1.1838,1.17303565
2005-11-12,0,1.2339,1.159531151
2005-11-13,0,1.2018,1.150398304
2005-11-14,0,1.1278,1.143947331
2005-11-15,11.81,1.0375,3.028857207
2005-11-16,0,0.8106,2.115540656
2005-11-17,0,0.7676,1.713303908
2005-11-18,0,0.8243,1.485675116
2005-11-19,0,0.9071,1.349727014
2005-11-20,0,0.8402,1.266808765
2005-11-21,0,0.782,1.21550097
2005-11-22,0,0.8039,1.183271547
2005-11-23,0,0.8684,1.162632799
2005-11-24,0,0.9347,1.14906681
2005-11-25,0,0.7614,1.139832537
2005-11-26,0,0.8763,1.133260809
2005-11-27,0,0.9616,1.128332133
2005-11-28,0,0.8338,1.124422035
2005-11-29,0,0.5972,1.121146819
2005-11-30,0,0.5743,1.118269859
2005-12-01,0,0.5852,1.115644568
2005-12-02,0,0.5702,1.113179612
2005-12-03,0,0.6942,1.110817659
2005-12-04,0,0.62,1.108522381
2005-12-05,0,0.4736,1.106270474
2005-12-06,0,0.4989,1.104046761
2005-12-07,0,0.503,1.101841166
2005-12-08,1,0.4398,1.225415599
2005-12-09,0,0.3928,1.176021441
2005-12-10,0,0.4777,1.144914364
2005-12-11,0,0.572,1.124965794
2005-12-12,0,0.6093,1.111832519
2005-12-13,0,0.5636,1.102866486
2005-12-14,4.07,0.6016,1.676729247
2005-12-15,0,0.5435,1.434717436
2005-12-16,0,0.5038,1.297922768
2005-12-17,0,0.5385,1.216023043
2005-12-18,0,0.5498,1.165641712
2005-12-19,0,0.4872,1.13397478
2005-12-20,0,0.4815,1.113588591
2005-12-21,0,0.5449,1.100060427
2005-12-22,0,0.553,1.090726609
2005-12-23,0,0.6604,1.083971216
2005-12-24,0,0.7089,1.078808905
2005-12-25,7.13,0.5688,2.162632061
2005-12-26,0,0.6258,1.67356066
2005-12-27,0,0.7999,1.429789996
2005-12-28,0,0.7371,1.288964682
2005-12-29,0,0.6315,1.204016635
2005-12-30,0,0.6886,1.151606851
2005-12-31,0,0.6712,1.118633174
2006-01-01,0,0.8335,1.097407418
2006-01-02,0,0.8478,1.083331786
2006-01-03,0,0.6607,1.073629817
2006-01-04,0,0.7642,1.06661494
2006-01-05,0,0.6896,1.061258194
2006-01-06,0,0.6367,1.056929436
2006-01-07,0,0.6886,1.053241271
2006-01-08,0,0.9217,1.049954499
2006-01-09,0,0.7703,1.04692065
2006-01-10,11.8,0.6315,2.92846436
2006-01-11,0,0.6994,2.025563556
2006-01-12,0,0.8375,1.624972367
2006-01-13,7.11,0.8218,2.55282793
2006-01-14,0,0.6953,1.862394884
2006-01-15,0,0.8875,1.533059083
2006-01-16,0,0.9831,1.344096143
2006-01-17,0,0.797,1.230553413
2006-01-18,0,0.7319,1.160874597
2006-01-19,0,0.9887,1.117390313
2006-01-20,0,1.0716,1.089730075
2006-01-21,0,0.8747,1.071689985
2006-01-22,0,0.7309,1.059524
2006-01-23,0,0.7438,1.050957871
2006-01-24,0,0.8721,1.044605618
2006-01-25,0,0.9068,1.039619882
2006-01-26,0,0.9605,1.035480954
2006-01-27,0,1.0546,1.031868956
2006-01-28,14.34,0.9122,3.367380107
2006-01-29,14.03,0.9246,4.669985744
2006-01-30,0,1.0017,2.862508885
2006-01-31,0,1.0468,2.120311895
2006-02-01,0,1.1934,1.698903456
2006-02-02,0,1.242,1.446849709
2006-02-03,0,1.2117,1.293521278
2006-02-04,0,0.997,1.199285028
2006-02-05,0,0.9537,1.140768132
2006-02-06,0,0.9646,1.103945565
2006-02-07,0,1.0119,1.080337703
2006-02-08,0,1.0487,1.064797291
2006-02-09,0,1.0487,1.054191979
2006-02-10,0,1.0742,1.046611882
2006-02-11,0,1.0358,1.040890405
2006-02-12,0,0.9181,1.036313619
2006-02-13,0,1.1001,1.032443641
2006-02-14,0,1.3693,1.02901115
2006-02-15,0,1.6352,1.025849909
2006-02-16,0,1.7793,1.02285682
2006-02-17,0,1.2738,1.019967547
2006-02-18,12,0.8081,2.92910127
2006-02-19,0,0.6074,2.01443824
2006-02-20,0,0.7723,1.607861224
2006-02-21,0,1.0448,1.377078705
2006-02-22,0,1.2992,1.238916226
2006-02-23,0,1.6417,1.15438594
2006-02-24,0,1.9059,1.101836844
2006-02-25,0,1.8992,1.068590298
2006-02-26,0,1.8187,1.047067866
2006-02-27,0,2.0567,1.032695883
2006-02-28,0,2.2752,1.022699142
2006-03-01,0,2.5362,1.015387547
2006-03-02,0,2.6373,1.009728761
2006-03-03,0,1.9434,1.005090403
2006-03-04,0,1.9798,1.001083868
2006-03-05,0,2.0865,0.997469448
2006-03-06,0,2.362,0.994098584
2006-03-07,0,2.4548,0.990878635
2006-03-08,0,2.0409,0.987751373
2006-03-09,28.81,1.7823,5.93892986
2006-03-10,3.98,2.0205,3.989301837
2006-03-11,2,2.7715,3.015951334
2006-03-12,20.24,2.2381,5.733924541
2006-03-13,5.62,2.3476,4.324425405
2006-03-14,0,2.1351,2.870832591
2006-03-15,0,2.4636,2.140914365
2006-03-16,0,2.4003,1.713727928
2006-03-17,0,2.4567,1.456130746
2006-03-18,0,1.9019,1.298979728
2006-03-19,6.02,1.2558,2.134783281
2006-03-20,12.19,1.1739,3.747834256
2006-03-21,5,1.1277,3.258632722
2006-03-22,0,1.0618,2.267178079
2006-03-23,2.29,1.3618,2.140601848
2006-03-24,0,2.105,1.696773303
2006-03-25,0,2.4077,1.447516332
2006-03-26,0,2.7403,1.298877774
2006-03-27,0,3.0003,1.2082294
2006-03-28,0,3.0104,1.15210521
2006-03-29,0,3.3259,1.11680367
2006-03-30,0,2.9656,1.094144825
2006-03-31,0,3.2051,1.079195123
2006-04-01,0,3.639,1.068962295
2006-04-02,15,3.0658,3.532885818
2006-04-03,0,3.6914,2.295719415
2006-04-04,0,3.3905,1.786199509
2006-04-05,3.59,2.9925,2.061021106
2006-04-06,0,3.1188,1.636198129
2006-04-07,12.29,2.7906,3.478854484
2006-04-08,0,3.5531,2.288052395
2006-04-09,0,3.5299,1.786905326
2006-04-10,0,3.9424,1.504104982
2006-04-11,0,3.9963,1.335265487
2006-04-12,0,4.2362,1.232376497
2006-04-13,0,4.476,1.168823439
2006-04-14,0,4.5544,1.129013514
2006-04-15,0,4.0426,1.103621856
2006-04-16,0,4.4569,1.087019795
2006-04-17,0,5.0707,1.075792468
2006-04-18,0,5.2536,1.067861204
2006-04-19,0,4.8937,1.061957353
2006-04-20,0,4.2883,1.057304719
2006-04-21,0,4.0817,1.053427131
2006-04-22,0,4.6129,1.050031556
2006-04-23,0,4.7831,1.046936957
2006-04-24,10,3.7013,2.612468285
2006-04-25,38.39,2.85,8.775084816
2006-04-26,0,2.2606,4.545215046
2006-04-27,0,3.529,3.12417707
2006-04-28,0,3.9249,2.320666949
2006-04-29,51,2.3506,10.96936596
2006-04-30,11.02,3.0564,7.46613039
2006-05-01,9.16,3.588,6.185938208
2006-05-02,4,3.7215,4.628695912
2006-05-03,0,4.4148,3.164031609
2006-05-04,28.28,3.5608,7.339817804
2006-05-05,20.63,2.9586,7.80604448
2006-05-06,10.36,2.6052,6.354318638
2006-05-07,7.71,2.1879,5.338476636
2006-05-08,0,4.3032,3.509152323
2006-05-09,0.03,4.4176,2.589463776
2006-05-10,32.94,3.8056,7.847352763
2006-05-11,0,3.909,4.313569687
2006-05-12,0,4.3438,3.043811792
2006-05-13,0,4.8551,2.323866326
2006-05-14,0,4.5619,1.893264702
2006-05-15,0,4.1988,1.632136713
2006-05-16,0,4.3295,1.472730772
2006-05-17,0,4.866,1.374889918
2006-05-18,0,5.2988,1.314450753
2006-05-19,0,5.7484,1.276783975
2006-05-20,0,6.053,1.253005411
2006-05-21,0,5.2879,1.237709905
2006-05-22,0,5.2739,1.227604549
2006-05-23,0,5.1757,1.2206809
2006-05-24,0,5.4963,1.215712481
2006-05-25,0,5.6182,1.211949306
2006-05-26,0,5.3407,1.208931993
2006-05-27,0,5.5437,1.206378562
2006-05-28,0,5.269,1.204115443
2006-05-29,0,4.97,1.202035406
2006-05-30,0,5.706,1.200071878
2006-05-31,16.84,3.7006,3.959883442
2006-06-01,7.37,3.4608,3.836499071
2006-06-02,13.25,4.0911,4.910432183
2006-06-03,0,5.6766,3.104483384
2006-06-04,0,5.6461,2.333241916
2006-06-05,4.01,4.1498,2.52292702
2006-06-06,13.93,3.6809,4.362108491
2006-06-07,17.16,3.8385,5.817780015
2006-06-08,0,6.1181,3.514648009
2006-06-09,0,6.1391,2.581495274
2006-06-10,0,5.9816,2.049818818
2006-06-11,0,5.4131,1.731739687
2006-06-12,0,4.7464,1.53870581
2006-06-13,0,5.3029,1.420667975
2006-06-14,0,5.8838,1.348004288
2006-06-15,0,6.1129,1.302907772
2006-06-16,0,5.7374,1.274602813
2006-06-17,5.98,4.2686,2.157922285
2006-06-18,7.61,4.1171,3.021750725
2006-06-19,0,5.7327,2.168359059
2006-06-20,0,6.1228,1.783801533
2006-06-21,0,5.6631,1.565518472
2006-06-22,0,5.7584,1.435143703
2006-06-23,37.6,3.977,7.969967864
2006-06-24,0,5.6525,4.261607062
2006-06-25,2.07,5.8002,3.349168115
2006-06-26,0,5.9319,2.491341564
2006-06-27,0,5.881,2.00055416
2006-06-28,0,6.2595,1.70669666
2006-06-29,0,6.3524,1.528280498
2006-06-30,0,6.34,1.419122031
2006-07-01,0,6.1966,1.351871861
2006-07-02,0,5.9942,1.31008681
2006-07-03,0,5.7617,1.28381591
2006-07-04,0,5.011,1.267016439
2006-07-05,10.54,4.0893,2.932357186
2006-07-06,0,5.4949,2.124949439
2006-07-07,0,5.5592,1.762059281
2006-07-08,0,5.9589,1.556438862
2006-07-09,0,5.9728,1.433694648
2006-07-10,0,5.6235,1.35889412
2006-07-11,14.02,4.2997,3.633465798
2006-07-12,21.88,4.2154,6.305703721
2006-07-13,0,5.1412,3.669356259
2006-07-14,9.45,4.6608,4.272635763
2006-07-15,0,5.8212,2.88903587
2006-07-16,0,5.8314,2.229597327
2006-07-17,0,5.9414,1.847796317
2006-07-18,0,6.1921,1.618532251
2006-07-19,0,6.3069,1.479068296
2006-07-20,0,6.2802,1.393541361
2006-07-21,0,5.9918,1.340671006
2006-07-22,0,5.9666,1.307655062
2006-07-23,0,5.5338,1.286743533
2006-07-24,0,5.6559,1.273228731
2006-07-25,0,5.7896,1.264244513
2006-07-26,0,5.5103,1.258042748
2006-07-27,0,5.369,1.253555378
2006-07-28,6.7,3.646,2.256777777
2006-07-29,0,5.0826,1.809679167
2006-07-30,0,5.5941,1.582308869
2006-07-31,0,5.605,1.450606561
2006-08-01,0,5.4774,1.371281348
2006-08-02,0,5.379,1.322540894
2006-08-03,0,5.0249,1.292093434
2006-08-04,0,5.5073,1.272713399
2006-08-05,0,5.9137,1.260076056
2006-08-06,0,5.8,1.251568563
2006-08-07,10,4.3408,2.828790646
2006-08-08,0,5.2407,2.074236879
2006-08-09,0,5.0844,1.73131533
2006-08-10,0,5.304,1.536773075
2006-08-11,22.59,4.0084,5.308691875
2006-08-12,0,4.897,3.163795247
2006-08-13,0,5.0896,2.370128306
2006-08-14,0,5.1728,1.925421809
2006-08-15,22.37,3.5728,5.517732714
2006-08-16,0,4.9695,3.295015374
2006-08-17,0,5.381,2.454055273
2006-08-18,0,5.3922,1.98057154
2006-08-19,0,5.3674,1.698222754
2006-08-20,0,5.0297,1.527027506
2006-08-21,0,4.4887,1.422328275
2006-08-22,24.64,3.4284,5.585277674
2006-08-23,0,3.9577,3.29226953
2006-08-24,0,4.706,2.452958847
2006-08-25,0,4.2675,1.982492055
2006-08-26,0,4.1525,1.702253212
2006-08-27,19.74,3.3194,4.896158746
2006-08-28,29.58,2.528,8.312699357
2006-08-29,6.72,3.1696,5.769704817
2006-08-30,0,4.2476,3.785752905
2006-08-31,0,4.336,2.786483786
2006-09-01,0,4.3915,2.19968113
2006-09-02,0,4.1714,1.845940447
2006-09-03,0,4.0071,1.630797135
2006-09-04,0,3.4778,1.49925087
2006-09-05,0,3.8067,1.418406222
2006-09-06,0,4.0986,1.368398796
2006-09-07,0,4.1387,1.337181674
2006-09-08,0,4.2063,1.317431954
2006-09-09,0,4.201,1.304691554
2006-09-10,0,4.2008,1.296243202
2006-09-11,25.82,2.9677,5.690269603
2006-09-12,0,3.5228,3.350768093
2006-09-13,0,3.5582,2.497831021
2006-09-14,0,3.7721,2.019740087
2006-09-15,0,3.8465,1.734972825
2006-09-16,0,3.9938,1.5624156
2006-09-17,69.62,2.8448,13.97310801
2006-09-18,50.35,2.3963,15.88936228
2006-09-19,0,3.1897,8.349580083
2006-09-20,0,3.3177,5.52330997
2006-09-21,0,3.0163,3.880654223
2006-09-22,9.3,2.8143,4.414700568
2006-09-23,25.65,2.6288,7.600760141
2006-09-24,0,2.7499,4.38996932
2006-09-25,0,2.7569,3.152568559
2006-09-26,0,3.1351,2.446463735
2006-09-27,0,3.122,2.023711186
2006-09-28,0,2.9139,1.767373799
2006-09-29,0,2.5984,1.611007782
2006-09-30,0,2.9529,1.51516926
2006-10-01,0,3.1739,1.456109493
2006-10-02,0,2.9966,1.419446186
2006-10-03,0,2.9818,1.396443865
2006-10-04,0,2.9137,1.381787377
2006-10-05,0,2.7922,1.372238466
2006-10-06,0,2.4126,1.365821947
2006-10-07,0,2.5473,1.361331621
2006-10-08,0,2.5209,1.358029889
2006-10-09,0,2.4563,1.355464952
2006-10-10,0,2.2999,1.353359484
2006-10-11,0,2.0301,1.351542783
2006-10-12,0.73,1.9603,1.441386998
2006-10-13,0,1.7723,1.405393806
2006-10-14,0,2.0162,1.382820045
2006-10-15,0,1.9832,1.368443054
2006-10-16,35.81,1.1409,7.580628489
2006-10-17,7.3,1.581,5.440986954
2006-10-18,0,2.1438,3.594091904
2006-10-19,6.63,1.4009,3.786905869
2006-10-20,0,1.539,2.720590196
2006-10-21,0,1.734,2.174820124
2006-10-22,0,1.471,1.855700887
2006-10-23,0,1.4442,1.663588778
2006-10-24,0,1.5732,1.546594843
2006-10-25,0,1.5122,1.474792066
2006-10-26,4.14,1.1125,2.041390908
2006-10-27,2,1.5122,2.064939784
2006-10-28,0,1.3748,1.765775374
2006-10-29,0,1.6551,1.603414418
2006-10-30,0,1.6657,1.507853458
2006-10-31,0,1.4931,1.449895126
2006-11-01,0,0.8529,1.414095395
2006-11-02,0,1.0939,1.391605386
2006-11-03,0,1.1158,1.37719158
2006-11-04,0,1.2038,1.367711985
2006-11-05,12.57,0.9317,3.394390468
2006-11-06,4.6,0.9588,3.164320623
2006-11-07,0,1.2015,2.342264866
2006-11-08,0,1.4476,1.941500631
2006-11-09,0,1.5588,1.710306135
2006-11-10,0,1.3908,1.571654559
2006-11-11,0,1.0729,1.487186104
2006-11-12,0,0.9763,1.435173919
2006-11-13,4.09,0.9092,2.005590331
2006-11-14,0,1.059,1.728099657
2006-11-15,26.09,0.9068,6.120045346
2006-11-16,18.08,0.7067,6.759825367
2006-11-17,0,0.8814,4.070547207
2006-11-18,0,0.888,2.967336911
2006-11-19,0,0.7987,2.335289558
2006-11-20,0,0.7633,1.95664721
2006-11-21,0,0.7954,1.726967041
2006-11-22,0,0.9144,1.586782277
