"Date","P","E","T","Q"
2005-03-26,0,1.9569,-4.59,70.6891150485
2005-03-27,0,2.1137,-3.995,69.1848449421
2005-03-28,0,2.4601,-0.105,67.665128733
2005-03-29,27.06,1.2694,0.995,81.7858616128
2005-03-30,0,1.8996,1.415,64.5446030988
2005-03-31,0,2.8381,3.99,62.9373687427
2005-04-01,0,2.5417,4.12,61.2966472041
2005-04-02,0,1.9842,2.585,59.6438519948
2005-04-03,48.27,1.6969,2.64,85.8998891008
2005-04-04,20.34,1.5634,1.96,67.9939121314
2005-04-05,0.01,1.934,1.38,54.4550721741
2005-04-06,0,2.7162,3.82,52.7371087419
2005-04-07,0.67,3.4261,6.69,51.47786156
2005-04-08,0,2.8956,4.1,49.4279579159
2005-04-09,0,3.1575,2.755,47.646677119
2005-04-10,0,3.1856,3.785,45.6594124491
2005-04-11,0,3.5458,3.415,43.4472857328
2005-04-12,0,2.2695,-1.71,41.0851692182
2005-04-13,0.13,2.0873,-0.98,38.7480269689
2005-04-14,0,3.0344,2.02,36.2468371248
2005-04-15,0,3.2863,0.82,33.8488177354
2005-04-16,0,3.6539,3.385,31.5146742392
2005-04-17,0,4.1341,6.255,29.2280559698
2005-04-18,0,4.4374,8.29,26.8321997331
2005-04-19,0,4.1861,7.095,24.2170274264
2005-04-20,0,4.7582,10.12,21.37023087
2005-04-21,19.51,3.7682,9.88,29.5765215744
2005-04-22,0,3.3788,1.715,15.0687056201
2005-04-23,10.68,3.0806,4.785,17.9987105393
2005-04-24,25.31,2.3953,5.245,23.3810414085
2005-04-25,29.28,2.362,4.825,22.9714970485
2005-04-26,2.22,2.8279,2.77,5.2102626045
2005-04-27,0,4.2226,7.095,2.4548592772
2005-04-28,34.8,1.6851,4.82,21.6510999205
2005-04-29,9.13,1.7733,3.12,6.2601264535
2005-04-30,0,4.0347,5.69,0.6422807548
2005-05-01,8.6,3.3866,7.12,5.3988980024
2005-05-02,4.44,2.6265,3.33,2.8739508749
2005-05-03,1.84,4.3558,5.525,1.3002823138
2005-05-04,0.93,3.9805,3.615,0.7096065361
2005-05-05,0,3.8684,3.57,0.123402081
2005-05-06,0,4.1212,5.02,0.091203717
2005-05-07,0,4.3803,6.73,0.0648088934
2005-05-08,7.43,1.8443,3.66,4.3392909963
2005-05-09,2.09,2.8614,3.75,1.2391991564
2005-05-10,0,5.1508,9.125,0.0241916959
2005-05-11,0,6.1489,14.09,0.0224406891
2005-05-12,3.85,4.7596,12.68,2.2500163183
2005-05-13,0,3.7448,2.025,0.0263910629
2005-05-14,0,4.5983,4.965,0.0227817078
2005-05-15,9.71,3.2505,8.71,5.6322799984
2005-05-16,8.26,1.7551,5.21,4.7953244988
2005-05-17,3.09,2.902,4.79,1.8117506033
2005-05-18,0,4.5068,7.49,0.0314656252
2005-05-19,2.47,4.018,5.555,1.4682274956
2005-05-20,0,4.8843,6.845,0.0482714427
2005-05-21,0,5.7578,9.725,0.0462176613
2005-05-22,18.29,3.5892,8.005,10.6112139116
2005-05-23,12.79,1.7161,5.36,7.4287550171
2005-05-24,24.28,1.9414,6.155,14.0774426186
2005-05-25,6.54,2.1382,5.475,3.839968879
2005-05-26,14.93,2.4094,5.18,8.7183609824
2005-05-27,13.79,1.344,7.005,8.0916789934
2005-05-28,4.77,3.0882,10.345,2.8987180761
2005-05-29,11.1,4.5624,11.505,6.5658326179
2005-05-30,14.61,4.6021,13.55,8.5900458422
2005-05-31,11.44,2.7977,11.305,6.7540570324
2005-06-01,1.88,3.3844,9.785,1.2207672276
2005-06-02,0,6.2844,13.505,0.1253351629
2005-06-03,0,7.0878,16.815,0.1187325518
2005-06-04,0,7.1481,17.965,0.1062400115
2005-06-05,0,7.3026,19.155,0.0838011232
2005-06-06,1.17,6.5661,18.44,0.7336590471
2005-06-07,3.07,3.6237,13.84,1.8113448186
2005-06-08,0,6.2117,19.63,0.0239118862
2005-06-09,0.33,6.7177,17.97,0.2078704751
2005-06-10,3.61,5.5639,19.27,2.1014565935
2005-06-11,22.62,5.0301,21.525,13.0927929316
2005-06-12,5.2,5.0713,21.665,3.0304064431
2005-06-13,2.23,5.3936,21.605,1.3242357636
2005-06-14,12.38,4.3776,20.695,7.2077762251
2005-06-15,25.46,4.4564,13.26,14.7917296705
2005-06-16,5.41,1.1675,7.205,3.222134648
2005-06-17,13.72,2.235,9.55,8.0335557362
2005-06-18,9.38,2.5663,10.865,5.5364517087
2005-06-19,5.88,3.3659,11.345,3.5298416039
2005-06-20,0,6.1689,13.395,0.1367677729
2005-06-21,0,6.735,15.49,0.1257769195
2005-06-22,4.46,5.4969,18.705,2.689432886
2005-06-23,0,5.9341,11.765,0.0906400488
2005-06-24,0,6.1438,14.51,0.0675486504
2005-06-25,0,6.6594,19.24,0.0472170739
2005-06-26,0,6.8626,23.86,0.0340427574
2005-06-27,0.63,6.3108,22.53,0.389264598
2005-06-28,0,6.6497,19.53,0.016485437
2005-06-29,5.73,4.546,21.18,3.3233070985
2005-06-30,11.68,3.901,20.26,6.7619215275
2005-07-01,8.37,4.114,19.225,4.8534197984
2005-07-02,0.4,4.0022,17.015,0.2560868773
2005-07-03,0,5.6561,13.405,0.0377058079
2005-07-04,0,5.9652,17.125,0.0504969584
2005-07-05,0,5.8837,18.335,0.0549809482
2005-07-06,11.51,4.3757,18.695,6.7012208497
2005-07-07,4,2.8346,15.04,2.3494277514
2005-07-08,0.77,4.3493,15.585,0.4769400382
2005-07-09,12.89,2.8718,14.45,7.4847042171
2005-07-10,13.54,3.0091,14.875,7.8704404041
2005-07-11,23.56,4.1759,20.36,13.6776460897
2005-07-12,0,5.7358,19.305,0.0720355927
2005-07-13,0,5.4592,18.93,0.0884004884
2005-07-14,0,5.429,19.825,0.1050393204
2005-07-15,14.75,4.1065,19.735,8.6376333169
2005-07-16,0,5.5321,19.155,0.1023739541
2005-07-17,0,5.591,19.61,0.0793432863
2005-07-18,0,3.9425,22.75,0.0630461491
2005-07-19,16.81,3.4971,22.185,9.774389419
2005-07-20,16.54,3.9976,21.45,9.6182684496
2005-07-21,0,5.2668,19.39,0.0547881526
2005-07-22,0,5.2611,19.615,0.0592883206
2005-07-23,6.24,4.0264,18.32,3.6783503772
2005-07-24,0,4.7366,15.215,0.0824963469
2005-07-25,0,4.4976,16.44,0.0763184653
2005-07-26,0,4.9345,19.725,0.058119659
2005-07-27,0.41,5.5107,22.68,0.2809972465
2005-07-28,7.87,3.9432,17.31,4.5834625955
2005-07-29,0,4.478,15.41,0.0252924901
2005-07-30,0,4.5445,16.48,0.0207420626
2005-07-31,0,4.3536,15.815,0.0200018994
2005-08-01,0,4.1059,15.035,0.0217273768
2005-08-02,5.49,3.2622,18.125,3.1955609068
2005-08-03,10.64,3.6229,19,6.169159975
2005-08-04,0,4.7147,16.84,0.0188304224
2005-08-05,0,4.6996,17.72,0.0228948446
2005-08-06,13.66,4.0022,19.715,7.9274368167
2005-08-07,0,4.5485,16.705,0.0418857995
2005-08-08,0,4.8553,18.895,0.0466344672
2005-08-09,0,4.7367,20.36,0.0441882397
2005-08-10,0,4.7439,20.585,0.0437973798
2005-08-11,0,4.2812,21.385,0.0410308792
2005-08-12,0,4.0581,19.55,0.0289765112
2005-08-13,0,3.6076,19.47,0.0184883774
2005-08-14,0,3.9554,20.505,0.0112501163
2005-08-15,10.74,2.0069,17.085,6.2160462678
2005-08-16,0,3.5632,16.8,0.0082043764
2005-08-17,2.78,3.1893,16.26,1.618737763
2005-08-18,0,3.7808,13.23,0.0176818432
2005-08-19,0,3.5039,13.265,0.0251725999
2005-08-20,0,3.5901,14.93,0.0291552237
2005-08-21,16.27,1.6999,16.055,9.4308720369
2005-08-22,8.73,2.9976,17.225,5.0722977674
2005-08-23,0,3.4928,14.6,0.0296175396
2005-08-24,0,3.0876,13.965,0.0381320319
2005-08-25,3.96,2.3739,13.975,2.3397952135
2005-08-26,0,3.6746,15.48,0.0596928497
2005-08-27,0,3.868,16.625,0.0529065829
2005-08-28,0,3.6986,17,0.0395826883
2005-08-29,14.91,1.9481,17.83,8.6497857055
2005-08-30,14.7,1.7633,18.495,8.5268898964
2005-08-31,27.42,1.7293,18.96,15.8860638522
2005-09-01,29.3,2.1174,18.335,16.9935778096
2005-09-02,0,3.2762,16.695,0.0921037892
2005-09-03,0,3.6902,18.325,0.1319249777
2005-09-04,0,2.8907,14.79,0.1593855677
2005-09-05,0,3.094,12.9,0.1664769225
2005-09-06,0,3.2299,14.53,0.1419525594
2005-09-07,0,3.3313,15.475,0.097378654
2005-09-08,0,3.3512,16.105,0.0613575131
2005-09-09,0,3.3788,16.59,0.0371067169
2005-09-10,0,2.8601,11.625,0.0219561944
2005-09-11,0,2.6889,10.465,0.0128342688
2005-09-12,0,2.8685,12.74,0.0074499741
2005-09-13,0,2.8937,18.75,0.0043070206
2005-09-14,0,2.8141,18.655,0.0024840864
2005-09-15,10.83,2.2951,19.14,6.2628315719
2005-09-16,7.4,1.7642,17.355,4.2834873235
2005-09-17,9.17,1.4276,16.29,5.3143811864
2005-09-18,2.67,1.3972,13.93,1.5693578186
2005-09-19,0,2.1673,12.65,0.0418741446
2005-09-20,0,2.4905,14.67,0.0556839934
2005-09-21,0.38,1.886,15.465,0.2781223827
2005-09-22,0,2.4726,14.75,0.0517336151
2005-09-23,0,2.5226,15.31,0.0380304387
2005-09-24,0,2.2237,10.655,0.0249695198
2005-09-25,0,2.0565,9.435,0.0157654168
2005-09-26,0,1.9502,10.325,0.0098138686
2005-09-27,15.13,1.5923,12.415,8.7533615884
2005-09-28,0,1.8698,9.12,0.0095356301
2005-09-29,0,1.9396,9.915,0.0150133027
2005-09-30,15.03,1.5342,9.165,8.7123675878
2005-10-01,0,1.6109,7.065,0.0378210778
2005-10-02,0,1.826,9.805,0.0483011181
2005-10-03,0,2.0028,14.55,0.0476184226
2005-10-04,0,1.9508,14.725,0.0480021767
2005-10-05,0,1.9611,15.47,0.0452922335
2005-10-06,0,1.8745,15.775,0.0320996605
2005-10-07,0,1.7664,15.965,0.0205283315
2005-10-08,37.29,1.4488,17.165,21.5718633117
2005-10-09,68.81,1.2021,10.725,39.8051509559
2005-10-10,9.41,0.9066,9.255,5.5043905255
2005-10-11,2.62,1.143,10.535,1.6333435469
2005-10-12,0,1.2345,8.4,0.1855147994
2005-10-13,0,1.1681,8.39,0.244687536
2005-10-14,11.08,0.7962,8.29,6.6532383494
2005-10-15,48.37,0.8833,9.405,28.1575896088
2005-10-16,84.43,0.9706,8.975,48.9680003092
2005-10-17,39.6,0.7161,6.155,23.0643470422
2005-10-18,3.93,0.7744,5.665,2.4995325923
2005-10-19,3.34,0.7741,5.865,2.2403716833
2005-10-20,2,1.0175,6.42,1.5391978025
2005-10-21,0,0.8446,1.96,0.3921051225
2005-10-22,0,0.8293,1.96,0.3195444022
2005-10-23,15.73,0.7027,1.39,9.3176742857
2005-10-24,10.14,0.5149,0.74,6.0149784989
2005-10-25,25.28,0.6201,2.905,14.7249040055
2005-10-26,44.02,0.5617,0.565,25.5469088706
2005-10-27,1.05,0.5943,1.545,0.7260847431
2005-10-28,0,0.6247,0.595,0.150966667
2005-10-29,0,0.6015,-1.435,0.177747203
2005-10-30,0,0.6136,-0.16,0.1927109513
2005-10-31,0,0.7413,6.18,0.1740693507
2005-11-01,0,0.7567,9.285,0.1225538429
2005-11-02,4.64,0.7044,7.645,2.7608086915
2005-11-03,0,0.5669,0.825,0.0494541107
2005-11-04,0,0.645,5.79,0.0322615422
2005-11-05,0,0.6426,5.645,0.0231890849
2005-11-06,0,0.612,8.29,0.0192034376
2005-11-07,11.02,0.6003,5.775,6.3876008988
2005-11-08,6.34,0.5369,3.3,3.6811399464
2005-11-09,0,0.4252,-0.02,0.0191096921
2005-11-10,22.56,0.427,-0.755,13.0686399195
2005-11-11,0.45,0.4046,-1.785,0.3035797357
2005-11-12,0,0.3718,-4.55,0.0597892538
2005-11-13,0,0.3234,-1.045,0.0672517692
2005-11-14,0,0.3299,3.82,0.0711021696
2005-11-15,0,0.3482,3.685,0.0684438303
2005-11-16,24.47,0.4532,1.78,14.1965694125
2005-11-17,23.13,0.4096,3.745,13.4141488195
2005-11-18,0,0.3592,-1.88,0.0497017381
2005-11-19,0,0.2664,-6.645,0.0664142182
2005-11-20,0,0.2678,-3.32,0.0903646269
2005-11-21,0,0.2869,1.12,0.1085868521
2005-11-22,13.54,0.4166,5.025,7.9265068756
2005-11-23,27.29,0.2768,-3.945,15.8521103227
2005-11-24,0.48,0.1997,-9.425,0.3439648711
2005-11-25,8.97,0.2113,-8.465,5.2557572871
2005-11-26,0,0.2087,-9.435,0.0868434004
2005-11-27,0.78,0.2326,-8.44,0.5565244002
2005-11-28,2.87,0.1937,-5.105,1.7656864348
2005-11-29,4.43,0.3141,1.11,2.6482559547
2005-11-30,20.35,0.3816,6.22,11.8344847767
2005-12-01,13.7,0.2785,3.975,7.980083807
2005-12-02,1.51,0.3177,-1.295,0.9358201518
2005-12-03,3.41,0.2525,-5.165,2.0455560011
2005-12-04,0,0.2475,-7.25,0.0894882751
2005-12-05,1.89,0.2398,-6.135,1.1901335083
2005-12-06,0,0.1518,-6.56,0.0861387028
2005-12-07,0,0.1738,-9.255,0.0650297651
2005-12-08,0,0.1622,-12.655,0.0464937442
2005-12-09,0,0.0905,-10.075,0.0316047052
2005-12-10,8.3,0.1912,-8.42,4.8198639468
2005-12-11,0,0.1089,-6.105,0.0165536803
2005-12-12,0,0.1095,-6.88,0.0151094151
2005-12-13,0,0.0543,-11.765,0.0165699944
2005-12-14,0,0.0783,-14.99,0.0199007525
2005-12-15,0,0.0865,-14.565,0.0209007417
2005-12-16,11.16,0.0919,-10.925,6.4674680016
2005-12-17,19.79,0.228,-6.525,11.4560523959
2005-12-18,0,0.249,-4.825,0.0236516731
2005-12-19,0,0.1392,-7.395,0.036650821
2005-12-20,1.33,0.2159,-7.725,0.8224583789
2005-12-21,0.25,0.044,-12.465,0.213187153
2005-12-22,0,0.0587,-13.79,0.0672944652
2005-12-23,0,0.0355,-9.09,0.0493354777
2005-12-24,4.71,0.2916,-1.84,2.7565361693
2005-12-25,0,0.3021,0.2,0.0240297427
2005-12-26,20.45,0.3435,0.655,11.8412135305
2005-12-27,14.94,0.1688,-4.61,8.660974676
2005-12-28,0,0.0822,-7.185,0.0389305399
2005-12-29,0,0.1297,-6.28,0.0583373858
2005-12-30,18.51,0.3266,0.44,10.7801415202
2005-12-31,1.55,0.0515,-8.14,0.9973290472
2006-01-01,0,0.1206,-10.855,0.1051145862
2006-01-02,0,0.1736,-7.85,0.0979627747
2006-01-03,0,0.1551,-4.825,0.0918714877
2006-01-04,0,0.1216,-9.86,0.085327887
2006-01-05,4,0.1526,-8.495,2.3783497171
2006-01-06,2.27,0.282,-4.915,1.3575433652
2006-01-07,2,0.1417,-8.225,1.1876624701
2006-01-08,0,0.1606,-12.29,0.0246789604
2006-01-09,2.17,0.167,-9.01,1.2773776207
2006-01-10,4,0.2584,-2.85,2.3359128866
2006-01-11,0,0.1509,-5.505,0.0230353403
2006-01-12,14.93,0.3152,0.465,8.6533450205
2006-01-13,0,0.2761,0.54,0.0260813898
2006-01-14,10.62,0.3158,3.05,6.1722905197
2006-01-15,24.5,0.2122,-1.305,14.2071135512
2006-01-16,7.93,0.192,-14.725,4.6461348078
2006-01-17,0,0.1971,-14.29,0.0814914191
2006-01-18,10.16,0.2258,-7.5,5.9680831758
2006-01-19,31.61,0.3133,1.655,18.3856713222
2006-01-20,0,0.3392,-3.445,0.1250965094
2006-01-21,0,0.2875,2.055,0.1216348322
2006-01-22,3.67,0.2637,-0.14,2.2409155658
2006-01-23,0,0.2813,-6.975,0.1232257322
2006-01-24,4.2,0.3209,-6.4,2.5421498578
2006-01-25,3.44,0.3538,-4.61,2.0734582398
2006-01-26,6.36,0.3644,-4.535,3.7391120848
2006-01-27,0,0.288,-9.47,0.0501524906
2006-01-28,0,0.3033,-4.85,0.0432860945
2006-01-29,0,0.3946,-0.215,0.0405726919
2006-01-30,7.6,0.4471,-0.815,4.4309967599
2006-01-31,3.38,0.3918,-4.89,1.9877225613
2006-02-01,1.35,0.4106,-4.72,0.8091219841
2006-02-02,0,0.4307,-3.92,0.0273135006
2006-02-03,0,0.4422,-3.87,0.0295384354
2006-02-04,20.37,0.5582,2,11.8082098971
2006-02-05,16.9,0.5908,2.93,9.8054621014
2006-02-06,8,0.5415,-0.285,4.6686707059
2006-02-07,2.95,0.4417,-6.65,1.7647489624
2006-02-08,0,0.4007,-11.365,0.0818230709
2006-02-09,0,0.4006,-13.185,0.1006834553
2006-02-10,1.29,0.4282,-12.78,0.8436126113
2006-02-11,0,0.3708,-16.395,0.0788495796
2006-02-12,0,0.4452,-13.88,0.0558337433
2006-02-13,2,0.3471,-13.28,1.1929406689
2006-02-14,0,0.5159,-9.045,0.0246112657
2006-02-15,0,0.6295,-4.56,0.0172684783
2006-02-16,0,0.8791,2.32,0.0124347302
2006-02-17,0,0.9319,3.19,0.0098555307
2006-02-18,6.02,0.6773,-3.46,3.4885003614
2006-02-19,0,0.4818,-17.08,0.0078311965
2006-02-20,0,0.4981,-15.535,0.0085715472
2006-02-21,0,0.6544,-9.64,0.0106433378
2006-02-22,1.8,0.6544,-9.39,1.0543104692
2006-02-23,0,0.8036,-7.095,0.0154103611
2006-02-24,7.67,0.6583,-4.075,4.4467865439
2006-02-25,1.23,0.7467,-9.935,0.7237953029
2006-02-26,4.14,0.5817,-12.625,2.4086780063
2006-02-27,0,0.5428,-17.82,0.0204299414
2006-02-28,0,0.5361,-17.505,0.0257683578
2006-03-01,0.55,0.6594,-13.985,0.3471565081
2006-03-02,0,0.7924,-12.27,0.0266138124
2006-03-03,0,1.0309,-7.105,0.0218877022
2006-03-04,1.04,0.746,-10.845,0.6165203919
2006-03-05,0.25,0.9357,-5.265,0.1551370308
2006-03-06,0,1.038,-4.535,0.0077252504
2006-03-07,0,1.0309,-8.7,0.0058698954
2006-03-08,0,1.1567,-7.35,0.0050027094
2006-03-09,0,1.2295,-6.285,0.0044021815
2006-03-10,8.48,0.7512,-3.48,4.9059754872
2006-03-11,3.71,1.4685,4.39,2.1504508581
2006-03-12,0,1.6118,1.71,0.0100692832
2006-03-13,4.03,1.6733,3.945,2.3460166226
2006-03-14,12.65,1.1422,3.47,7.3384814277
2006-03-15,9.48,1.5028,1.365,5.5169962569
2006-03-16,0,1.0342,-7.555,0.0437544696
2006-03-17,0,0.9959,-7.785,0.0504614906
2006-03-18,0,1.073,-8.92,0.0589714843
2006-03-19,0,1.0252,-9.75,0.0618561439
2006-03-20,0,1.1515,-10.225,0.0518542054
2006-03-21,0,1.0731,-9.78,0.0354011796
2006-03-22,0,1.4271,-4.41,0.0222692648
2006-03-23,0,1.1951,-3.97,0.0134594736
2006-03-24,0,1.9465,-0.02,0.007962617
2006-03-25,0,1.2737,0.16,0.0046544292
2006-03-26,0,1.6519,0.935,0.0027019167
2006-03-27,0,1.7024,0.14,0.0015621389
2006-03-28,0,2.2267,0.95,0.0009010136
2006-03-29,0,2.4604,1.78,0.0005189538
2006-03-30,0,2.6389,3.135,0.0002986495
2006-03-31,0,2.8475,5.475,0.0001717821
2006-04-01,0,3.2871,9.345,0.000098779
2006-04-02,5.79,2.5962,8.52,3.3475641177
2006-04-03,0,2.8316,4.235,0.0023441671
2006-04-04,10.13,2.2194,3.41,5.8616661779
2006-04-05,24.19,1.1481,-1.54,13.9978177121
2006-04-06,0,1.908,-0.255,0.0302551446
2006-04-07,0,1.9383,0.31,0.0485425334
2006-04-08,3,1.9116,1.85,1.799662496
2006-04-09,0,1.5258,-2.755,0.080888412
2006-04-10,0,2.6893,0.09,0.0799653843
2006-04-11,0,2.9862,3.715,0.0595725646
2006-04-12,0,3.43,5.98,0.0416603054
2006-04-13,0,3.7479,8.11,0.0286066868
2006-04-14,0,3.7381,7.87,0.0180387321
2006-04-15,0,3.8146,9.84,0.0109136627
2006-04-16,7.49,2.7988,7.47,4.3368266269
2006-04-17,0,2.0218,3.64,0.0067652137
2006-04-18,1.06,1.8844,3.61,0.6214416325
2006-04-19,0,3.3922,7.72,0.0123210445
2006-04-20,0,3.9875,10.32,0.016995584
2006-04-21,0,4.1806,10.095,0.0191996311
2006-04-22,0,3.6728,5.845,0.0152371614
2006-04-23,2.38,2.5682,4.075,1.3869474281
2006-04-24,13.1,1.4578,2.82,7.5817973102
2006-04-25,4.48,1.7122,3.58,2.6017092887
2006-04-26,3.72,2.8611,4.44,2.1697060793
2006-04-27,0,3.3525,4.015,0.0303673782
2006-04-28,0,3.276,3.16,0.0428728454
2006-04-29,0,3.2184,2.45,0.0493797664
2006-04-30,0,3.8565,5.36,0.0434196243
2006-05-01,0,4.5463,10.485,0.0327128124
2006-05-02,9.45,3.2025,10.35,5.4849963358
2006-05-03,18.6,1.3249,4.095,10.7706583204
2006-05-04,2.31,1.7349,7.565,1.3589778115
2006-05-05,0,4.7447,13.05,0.0349521099
2006-05-06,0,4.8109,12.18,0.0505486894
2006-05-07,0.51,4.5627,9.89,0.3597640338
2006-05-08,0,3.5651,4.115,0.0650593894
2006-05-09,0,4.3229,9.34,0.0487539774
2006-05-10,7.36,3.4694,11.24,4.287453709
2006-05-11,10.45,1.7367,7.6,6.0650743978
2006-05-12,11.74,2.5131,8.945,6.8107401408
2006-05-13,33.47,1.9125,7,19.3825535311
2006-05-14,18.11,1.5465,5.9,10.528264032
2006-05-15,8.24,2.6354,8.89,4.8576771475
2006-05-16,13.33,2.4904,10.625,7.8355902952
2006-05-17,21.85,1.3211,8.61,12.7937176499
2006-05-18,7.74,3.0501,11.045,4.6587491203
2006-05-19,17.73,3.1623,12.12,10.4312672928
2006-05-20,26.35,1.9214,7.57,15.4083321527
2006-05-21,11.27,3.0488,9.36,6.6940356151
2006-05-22,9.7,3.3651,8.465,5.7898983767
2006-05-23,4.1,2.1825,3.82,2.5519538945
2006-05-24,0,3.2248,5.385,0.1817756342
2006-05-25,0,4.144,6.265,0.1688066393
2006-05-26,0,4.9387,12.48,0.1387450925
2006-05-27,2.47,4.9023,17.95,1.5326294279
2006-05-28,0,5.129,12.14,0.0724811964
2006-05-29,0,5.807,19.07,0.047077505
2006-05-30,0,5.9862,19.17,0.0306530418
2006-05-31,0,4.9734,13.92,0.0210916712
2006-06-01,0.67,5.9335,18.475,0.4023958761
2006-06-02,2.42,4.1995,17.925,1.4090240183
2006-06-03,12.34,3.1959,14.835,7.1418091834
2006-06-04,29.24,2.3271,8.665,16.9166175145
2006-06-05,6.05,1.2559,8.435,3.5268822372
2006-06-06,2.73,3.3455,9.67,1.6309804017
2006-06-07,0,5.4638,14.12,0.0804863618
2006-06-08,21.63,2.9295,13.345,12.6101123285
2006-06-09,13.24,1.4548,10.135,7.7716765069
2006-06-10,20.84,2.484,11.675,12.1580050959
2006-06-11,20.72,2.4683,9.765,12.0886949145
2006-06-12,0,4.4714,12.235,0.126549249
2006-06-13,0,4.4433,14.82,0.1469704035
2006-06-14,3.71,4.2128,15.94,2.2980727649
2006-06-15,6.58,4.0559,14.875,3.9508819342
2006-06-16,0.86,5.2771,13.605,0.6205198625
2006-06-17,0,5.8896,16.52,0.0903400553
2006-06-18,0,5.9028,17.505,0.0670307063
2006-06-19,0,6.3775,21.92,0.0528909215
