"Date","P","E","T","Q"
2005-09-29,0,4.2298,26.355,0.8536951697
2005-09-30,0,4.2982,26.02,0.6623803285
2005-10-01,0,4.0554,26,0.5279087223
2005-10-02,0,3.7453,26.13,0.4310502688
2005-10-03,0,3.7264,25.975,0.3593763949
2005-10-04,0,3.8972,25.81,0.3048215177
2005-10-05,0,3.789,25.495,0.2621223465
2005-10-06,3.25,2.649,24.57,0.2605521324
2005-10-07,6.71,1.7704,22.28,0.302303195
2005-10-08,0,3.3948,20.315,0.2729182976
2005-10-09,0,3.3642,20.145,0.22792244
2005-10-10,0,3.3647,18.11,0.1935879163
2005-10-11,0,3.7101,20.195,0.1666503059
2005-10-12,0,3.8289,21.86,0.1449617764
2005-10-13,0,3.6988,22.09,0.1270948254
2005-10-14,0,3.7392,21.97,0.1120881697
2005-10-15,0,3.6689,21.005,0.0992837066
2005-10-16,0,3.5828,20.105,0.0882217316
2005-10-17,0,3.362,18.01,0.0785734645
2005-10-18,0,3.2636,17.52,0.070097458
2005-10-19,0,3.2989,18.68,0.0626113502
2005-10-20,0,3.3609,20.025,0.0559734828
2005-10-21,0,3.3762,20.935,0.0500708457
2005-10-22,0,3.3064,21.3,0.0448110907
2005-10-23,0,2.8807,16.295,0.0401171975
2005-10-24,0,2.716,15.06,0.0359237858
2005-10-25,0,2.2393,10.01,0.0321746169
2005-10-26,0,2.1962,9.03,0.0288207696
2005-10-27,0,2.3121,11.255,0.0258193422
2005-10-28,0,2.3617,12.61,0.0231325178
2005-10-29,0,2.3278,12.525,0.0207268226
2005-10-30,0,2.2831,12.83,0.0185725247
2005-10-31,0,2.2966,13.36,0.0166431449
2005-11-01,0,2.316,14.305,0.0149150632
2005-11-02,16.16,1.6013,14.63,0.151643532
2005-11-03,0,2.2556,14.31,0.1536863051
2005-11-04,0,2.3595,16.58,0.118129496
2005-11-05,0,2.2952,18.695,0.0933261618
2005-11-06,6.64,1.8971,20.75,0.1322453147
2005-11-07,0,2.3205,21.185,0.1206408217
2005-11-08,0,2.4002,20.99,0.0968291262
2005-11-09,0,2.3335,20.265,0.0795538963
2005-11-10,0,2.191,19.465,0.0666719158
2005-11-11,0,1.9007,12.78,0.0567904622
2005-11-12,0,1.9225,13.97,0.0489990089
2005-11-13,0,2.0544,18.36,0.0426974461
2005-11-14,0,2.0083,20.72,0.0374860503
2005-11-15,0,2.0035,21.21,0.0330948971
2005-11-16,16.47,1.7322,18.64,0.1692697801
2005-11-17,0,1.4437,8.04,0.1693544095
2005-11-18,0,1.3616,5.84,0.1319496452
2005-11-19,0,1.453,7.74,0.1055686347
2005-11-20,0,1.5527,10.8,0.0864933829
2005-11-21,6.93,1.3547,13.26,0.1313216139
2005-11-22,0.58,1.2162,8.23,0.12684233
2005-11-23,0,1.4069,7.965,0.1038529281
2005-11-24,0,1.5282,11.145,0.0856886335
2005-11-25,0,1.6708,14.115,0.0720669961
2005-11-26,0,1.548,13.395,0.0615592415
2005-11-27,30.87,1.3793,16.35,0.3352726928
2005-11-28,24.88,1.2957,19.645,0.5813117678
2005-11-29,11.36,1.5548,17.62,0.6271905442
2005-11-30,0,1.3532,9.055,0.5122757297
2005-12-01,0,1.2809,7.645,0.3976578773
2005-12-02,0,1.3326,8.94,0.3170656509
2005-12-03,0,1.3166,9.22,0.2589918887
2005-12-04,0,1.6491,16.515,0.215998981
2005-12-05,15.1,1.442,19.685,0.3375560953
2005-12-06,12.55,1.128,7.735,0.4514731888
2005-12-07,0,1.1924,6.805,0.3951694096
2005-12-08,0,1.1585,9.305,0.3126201171
2005-12-09,0.03,1.2184,8.8,0.2539051379
2005-12-10,0,1.1145,5.635,0.2105842731
2005-12-11,0,1.1843,7.545,0.1777780738
2005-12-12,0,1.2,7.595,0.1523104171
2005-12-13,0,1.2416,8.86,0.1320032302
2005-12-14,0,1.218,8.235,0.1154149901
2005-12-15,49.14,1.1632,10.24,0.6736468651
2005-12-16,0,1.1663,7.16,0.6964714873
2005-12-17,8.79,0.994,6.39,0.6238841709
2005-12-18,6.83,0.8616,6.965,0.5916549413
2005-12-19,0,1.1563,7.545,0.4823189193
2005-12-20,0,1.1279,6.21,0.37772917
2005-12-21,0,1.0627,4.66,0.3036308248
2005-12-22,0,1.0288,3.585,0.2497824948
2005-12-23,0,1.0493,3.69,0.2095568805
2005-12-24,0,1.146,6.59,0.1786458986
2005-12-25,15.07,1.2154,12.48,0.3370094041
2005-12-26,0,1.1388,7.28,0.3290019856
2005-12-27,0,1.2106,7.8,0.2585829163
2005-12-28,0,1.3689,11.785,0.208534591
2005-12-29,0,1.4684,13.665,0.1720353492
2005-12-30,0,1.2882,9.85,0.1446685852
2005-12-31,0,1.3445,11.105,0.1235612521
2006-01-01,0,1.3308,11.41,0.1068324316
2006-01-02,28.49,1.3901,18.765,0.4510119216
2006-01-03,0.8,1.6213,16.385,0.4739232573
2006-01-04,0,1.3963,11.45,0.3578777643
2006-01-05,0,1.4748,13,0.2749876191
2006-01-06,0,1.3414,9.98,0.2171793656
2006-01-07,0,0.983,1.84,0.1759104604
2006-01-08,0,1.199,5.765,0.1456661086
2006-01-09,0,1.4744,11.955,0.122873075
2006-01-10,0.75,1.6392,15.595,0.1142541778
2006-01-11,2.38,1.5822,15.995,0.1294859826
2006-01-12,2,1.5762,14.87,0.1412898892
2006-01-13,0,1.6053,15.155,0.1229978421
2006-01-14,20.22,1.3507,11.355,0.3551139864
2006-01-15,0,1.3364,6.985,0.3558759689
2006-01-16,0,1.474,9.69,0.2670792418
2006-01-17,7.56,1.4835,15.385,0.3014939938
2006-01-18,30.83,1.3462,9.78,0.6836756192
2006-01-19,0,1.4445,7.72,0.6556698788
2006-01-20,0,1.5654,9.91,0.4852992661
2006-01-21,2,1.7162,13.615,0.396214781
2006-01-22,0.21,1.7136,17.745,0.3207386852
2006-01-23,0,1.8446,19.74,0.2559385531
2006-01-24,6.02,1.7104,17.055,0.2883369418
2006-01-25,0,1.7143,10.585,0.2590661847
2006-01-26,0,1.6049,8.08,0.2080223198
2006-01-27,0,1.6594,8.83,0.1709724406
2006-01-28,0,1.7699,11.92,0.143330538
2006-01-29,8,1.5953,14.475,0.2269322151
2006-01-30,7.26,1.6758,16.24,0.3139197945
2006-01-31,5.48,1.6468,10.665,0.3486312233
2006-02-01,0,1.7861,8.57,0.2921045918
2006-02-02,10.99,1.74,10.965,0.3749129058
2006-02-03,22.87,1.731,13.555,0.6648807974
2006-02-04,0,2.0914,12.92,0.6114044302
2006-02-05,0,1.7478,6.05,0.4548097916
2006-02-06,0,1.8373,8.015,0.348026547
2006-02-07,5.64,1.8106,12.495,0.3525046278
2006-02-08,0,1.8223,6.1,0.3057436242
2006-02-09,0,1.8929,7.025,0.242748367
2006-02-10,0,1.8431,5.875,0.1975479899
2006-02-11,25.02,1.6834,8.285,0.5244443435
2006-02-12,0,1.704,4.835,0.5277709939
2006-02-13,0,1.5714,2.005,0.395126216
2006-02-14,0,1.8286,3.965,0.3043043753
2006-02-15,0,2.1526,8.055,0.2408517266
2006-02-16,0,2.4193,13.55,0.1954605752
2006-02-17,0,2.6783,16.255,0.1621206936
2006-02-18,0,2.6254,16.74,0.1369365603
2006-02-19,7.86,1.9099,9.76,0.2246571637
2006-02-20,0.34,1.768,8.26,0.2216954558
2006-02-21,0,1.4116,9.905,0.1761928112
2006-02-22,0,2.2277,14.505,0.1420841702
2006-02-23,0,2.8243,19.1,0.1172123323
2006-02-24,1.9,2.637,12.95,0.1234826495
2006-02-25,2.09,2.7007,14.535,0.1381344973
2006-02-26,41.4,1.8272,11.26,0.7152707812
2006-02-27,0,2.5413,7.34,0.739662806
2006-02-28,0,2.7631,9.27,0.5368582932
2006-03-01,0,3.1144,13.31,0.4005221915
2006-03-02,0,3.3808,16.65,0.3073827201
2006-03-03,0,3.5491,17.535,0.2424863936
2006-03-04,0,3.1378,12.445,0.196206502
2006-03-05,0,3.0258,11.34,0.1623292338
2006-03-06,0,3.4011,14.81,0.1368291328
2006-03-07,0,3.5082,14.55,0.117085596
2006-03-08,0,3.2958,12.75,0.1013812647
2006-03-09,0,3.3231,14.925,0.0885806383
2006-03-10,24.1,2.5714,18.905,0.3925178399
2006-03-11,6.92,2.0204,20.98,0.4970445848
2006-03-12,0,3.3726,22.19,0.4002902534
2006-03-13,0,3.4943,22.305,0.3019596842
2006-03-14,7.64,2.7971,20.28,0.332983578
2006-03-15,0,3.642,12.24,0.2923501013
2006-03-16,0,3.6087,12.255,0.2282284813
2006-03-17,0,3.4741,14.88,0.1829276774
2006-03-18,0,4.1444,16.585,0.1501096753
2006-03-19,0,3.3305,14.875,0.1256750577
2006-03-20,0,3.3391,15.805,0.106960624
2006-03-21,3.35,3.3676,18.525,0.1318122531
2006-03-22,0,4.2676,16.005,0.1223602569
2006-03-23,0,3.216,12.45,0.1009425038
2006-03-24,0,3.5053,10.005,0.084885182
2006-03-25,0,3.3384,8.77,0.0725016537
2006-03-26,0,3.4817,8.2,0.0626877443
2006-03-27,0,3.5041,8.555,0.0547144131
2006-03-28,0,3.9938,12.45,0.0480948578
2006-03-29,0,4.1368,15.865,0.0424993733
2006-03-30,0,4.0593,17.135,0.0377006625
2006-03-31,0,4.674,18.01,0.0335385349
2006-04-01,0,4.5069,19.935,0.0298973511
2006-04-02,0,4.475,22.85,0.0266913257
2006-04-03,0,4.6143,23.85,0.0238549495
2006-04-04,0,5.226,20.145,0.0213367597
2006-04-05,0,4.8231,15.475,0.0190953884
2006-04-06,0,5.0065,16.86,0.0170967374
2006-04-07,0,5.1133,19.475,0.0153121369
2006-04-08,0,4.7773,21.305,0.0137171626
2006-04-09,2.03,4.8778,17.785,0.0307004553
2006-04-10,0,4.7186,15.985,0.0300203426
2006-04-11,0,4.9754,16.54,0.0241414292
2006-04-12,0,5.0175,17.825,0.0198692282
2006-04-13,0,5.02,18.03,0.016677842
2006-04-14,0,5.3723,19.77,0.0142253951
2006-04-15,0,5.4497,20.99,0.012288298
2006-04-16,0,5.3385,21.83,0.0107191358
2006-04-17,0,4.8989,23.25,0.0094196735
2006-04-18,0,5.0455,24.94,0.0083234824
2006-04-19,0,5.5348,26.14,0.0073848318
2006-04-20,0,5.235,25.605,0.0065716456
2006-04-21,0,5.438,24.245,0.0058608325
2006-04-22,28.46,4.201,22.99,0.2426970084
2006-04-23,0,5.3517,20.185,0.2472180524
2006-04-24,0,5.7058,21.585,0.1887763564
2006-04-25,0,5.6812,22.285,0.148209359
2006-04-26,13.38,4.0027,22.45,0.2298262145
2006-04-27,5.04,3.8237,18.525,0.2528586539
2006-04-28,0,5.4114,17.075,0.2112596898
2006-04-29,0,5.2946,18.555,0.1704365593
2006-04-30,0,3.5657,20.185,0.1406510547
2006-05-01,2.96,3.1797,19.5,0.1420436445
2006-05-02,0,5.0677,19.925,0.1251766515
2006-05-03,0,5.6106,21.105,0.1058714421
2006-05-04,0,5.9979,22.275,0.0908372956
2006-05-05,0,5.68,23.43,0.0788144978
2006-05-06,0,5.4928,22.5,0.0689683362
2006-05-07,14.7,4.1345,22.905,0.1753681228
2006-05-08,19.25,3.9817,22.955,0.3274154776
2006-05-09,16.78,4.3247,23.01,0.4407083844
2006-05-10,25.27,4.2024,22.735,0.6117151012
2006-05-11,33.29,4.1264,22.59,0.868033487
2006-05-12,0,5.783,17.775,0.7659854397
2006-05-13,0,5.8,17.855,0.5950107421
2006-05-14,0,6.1041,21.08,0.4747207689
2006-05-15,0,5.708,20.645,0.3879833809
2006-05-16,0,5.9833,17.765,0.3237243098
2006-05-17,0,5.7262,17.53,0.2747554696
2006-05-18,0,5.8492,18.405,0.2363849039
2006-05-19,0,6.5632,21.82,0.2055267204
2006-05-20,0,6.4636,24.52,0.1801310469
2006-05-21,0,6.8653,24.695,0.1588184421
2006-05-22,0,6.8746,23.55,0.1406453406
2006-05-23,0,6.8046,24.335,0.1249533178
2006-05-24,0,6.7276,25.515,0.1112720048
2006-05-25,0,6.7094,26.25,0.099256421
2006-05-26,0,6.5996,26,0.088646378
2006-05-27,0,6.5921,26,0.0792400275
2006-05-28,0,6.7433,26.42,0.0708765132
2006-05-29,0,6.9342,27.025,0.0634245083
2006-05-30,0,6.909,26.25,0.0567745529
2006-05-31,0,7.0085,26.17,0.0508338141
2006-06-01,0,7.0425,27,0.0455224716
2006-06-02,10.54,5.508,26.6,0.1164749261
2006-06-03,0,6.2825,25.51,0.1121536327
2006-06-04,0,6.528,22.685,0.0918977271
2006-06-05,0,6.5007,24.69,0.0768435625
2006-06-06,0,6.8435,22.645,0.065334598
2006-06-07,0,6.7979,22.405,0.0562887461
2006-06-08,0,6.7478,23.7,0.0489936346
2006-06-09,0,6.9348,25.675,0.0429754165
2006-06-10,0,7.1122,25.255,0.0379146848
2006-06-11,0,7.1145,26.785,0.0335925118
2006-06-12,0,6.6855,27.005,0.0298557657
2006-06-13,2.69,5.2499,27.29,0.0437477226
2006-06-14,0,6.119,26,0.040518879
2006-06-15,0,6.4289,27.34,0.0346763869
2006-06-16,0,6.6602,28.155,0.0300279699
2006-06-17,0,6.1591,27.705,0.0262381687
2006-06-18,0,6.2966,26.32,0.0230825594
2006-06-19,0,6.5317,25.755,0.0204087462
2006-06-20,0,6.4909,26.5,0.0181113403
2006-06-21,0,7.0583,28,0.016115817
2006-06-22,0,7.1475,28.58,0.0143681503
2006-06-23,0.43,7.1408,29.175,0.0153367587
2006-06-24,0,6.9971,28.72,0.0138783194
2006-06-25,5.5,5.3418,28.005,0.0444474693
2006-06-26,16.98,5.4418,27.45,0.1463600699
2006-06-27,0,6.5923,27.14,0.1366634248
2006-06-28,0,6.5551,27.07,0.1120937085
2006-06-29,0,6.6489,26.75,0.0938092755
2006-06-30,0,7.2971,26,0.0798120857
2006-07-01,0,7.2929,27.445,0.0687965567
2006-07-02,0,6.8785,28.165,0.0599028248
2006-07-03,0,6.848,28.41,0.0525586215
2006-07-04,0,6.6843,28.755,0.0463779218
2006-07-05,0,6.234,28.465,0.0410959
2006-07-06,0,6.1279,28.25,0.0365270913
2006-07-07,7.47,4.4634,26.64,0.0757094137
