"Date","P","E","Q"
2005-08-04,0,5.727,0.127927213
2005-08-05,5.06,4.6468,0.18240189
2005-08-06,0.38,5.1453,0.156109067
2005-08-07,19.36,4.1084,0.444852438
2005-08-08,0,5.3976,0.277252366
2005-08-09,0,5.1736,0.143393404
2005-08-10,0,5.173,0.120250479
2005-08-11,0,5.1166,0.116112168
2005-08-12,0,4.9467,0.114238205
2005-08-13,0,4.9952,0.112613397
2005-08-14,13.76,3.7128,0.327718957
2005-08-15,24.08,2.3773,0.768810317
2005-08-16,17.53,2.9254,0.883565146
2005-08-17,0.08,3.6748,0.392464926
2005-08-18,0,4.3407,0.14821041
2005-08-19,0,4.4911,0.108380995
2005-08-20,0,4.6408,0.102521696
2005-08-21,0,4.5686,0.100660326
2005-08-22,0,4.085,0.099218345
2005-08-23,0,3.7881,0.097833493
2005-08-24,0,4.4611,0.096472076
2005-08-25,0,4.6316,0.095130883
2005-08-26,0,4.6486,0.093809368
2005-08-27,0,4.7044,0.092507213
2005-08-28,0,4.6944,0.091224122
2005-08-29,0,4.751,0.089959804
2005-08-30,0,4.7405,0.088713974
2005-08-31,0,4.9101,0.087486351
2005-09-01,0,4.9904,0.08627666
2005-09-02,0,4.878,0.085084627
2005-09-03,0,4.7095,0.083909985
2005-09-04,0,4.4635,0.082752471
2005-09-05,0,4.6222,0.081611823
2005-09-06,0,4.5267,0.080487788
2005-09-07,0,4.33,0.079380113
2005-09-08,0,4.377,0.07828855
2005-09-09,0,4.4838,0.077212856
2005-09-10,0,4.4189,0.07615279
2005-09-11,0,4.2976,0.075108117
2005-09-12,0,4.0877,0.074078603
2005-09-13,0,4.1103,0.07306402
2005-09-14,17.28,3.1926,0.293171171
2005-09-15,28.24,2.4091,0.784498663
2005-09-16,4.28,2.4496,0.4797586
2005-09-17,0,3.4685,0.164085316
2005-09-18,0,3.801,0.080928316
2005-09-19,0,3.8465,0.068643257
2005-09-20,0,3.6858,0.066492035
2005-09-21,0,3.8591,0.065470124
2005-09-22,0,3.8016,0.06456953
2005-09-23,0,3.6161,0.063691498
2005-09-24,0,3.299,0.062826932
2005-09-25,6.73,2.0279,0.184196781
2005-09-26,0,3.0894,0.121319293
2005-09-27,0,3.2336,0.069646857
2005-09-28,0,3.1036,0.060556232
2005-09-29,0,2.9214,0.058792584
2005-09-30,0,2.7268,0.057904407
2005-10-01,0,2.8592,0.057114459
2005-10-02,0,2.7957,0.056343688
2005-10-03,0,2.7081,0.055584635
2005-10-04,0,2.8783,0.054836503
2005-10-05,0,3.0134,0.054099074
2005-10-06,8,2.3994,0.1781872
2005-10-07,0,1.9177,0.114116781
2005-10-08,0,2.1873,0.061487044
2005-10-09,0,2.2856,0.052340481
2005-10-10,0,2.3359,0.05067431
2005-10-11,0,2.3124,0.049900177
2005-10-12,0,2.4185,0.049224384
2005-10-13,0,2.4019,0.048566228
2005-10-14,0,2.4054,0.047918124
2005-10-15,0,2.4433,0.047279287
2005-10-16,0,2.4552,0.046649525
2005-10-17,0,2.467,0.046028698
2005-10-18,0,2.5248,0.045416674
2005-10-19,0,2.4698,0.044813322
2005-10-20,2.21,2.2203,0.070291321
2005-10-21,0,1.4865,0.056470828
2005-10-22,0,1.6082,0.045046353
2005-10-23,0,1.6028,0.042711212
2005-10-24,0,1.2766,0.041944637
2005-10-25,0,1.3467,0.041370287
2005-10-26,0,1.4135,0.040822278
2005-10-27,0,1.4703,0.040283668
2005-10-28,0,1.499,0.039752788
2005-10-29,0,1.4985,0.03922939
2005-10-30,0,1.5118,0.038713353
2005-10-31,18.49,1.1798,0.332645188
2005-11-01,22.08,1.1461,0.684725525
2005-11-02,0,1.4449,0.306918544
2005-11-03,0,1.5962,0.077648173
2005-11-04,0,1.5099,0.04086646
2005-11-05,0,1.43,0.036220697
2005-11-06,0,1.3944,0.035339495
2005-11-07,0,1.4281,0.034840861
2005-11-08,0,1.5342,0.034383117
2005-11-09,0,1.3832,0.0339347
2005-11-10,0,1.181,0.033492783
2005-11-11,0,1.1838,0.033057047
2005-11-12,0,1.2339,0.032627383
2005-11-13,0,1.2018,0.032203701
2005-11-14,0,1.1278,0.031785912
2005-11-15,11.81,1.0375,0.296676786
2005-11-16,0,0.8106,0.161607449
2005-11-17,0,0.7676,0.050839964
2005-11-18,0,0.8243,0.032483087
2005-11-19,0,0.9071,0.030010674
2005-11-20,0,0.8402,0.029418964
2005-11-21,0,0.782,0.029021129
2005-11-22,0,0.8039,0.028645856
2005-11-23,0,0.8684,0.028277249
2005-11-24,0,0.9347,0.027913856
2005-11-25,0,0.7614,0.027555487
2005-11-26,0,0.8763,0.02720206
2005-11-27,0,0.9616,0.026853503
2005-11-28,0,0.8338,0.026509745
2005-11-29,0,0.5972,0.026170715
2005-11-30,0,0.5743,0.025836347
2005-12-01,0,0.5852,0.025506571
2005-12-02,0,0.5702,0.025181323
2005-12-03,0,0.6942,0.024860535
2005-12-04,0,0.62,0.024544144
2005-12-05,0,0.4736,0.024232086
2005-12-06,0,0.4989,0.023924298
2005-12-07,0,0.503,0.023620719
2005-12-08,1,0.4398,0.04256007
2005-12-09,0,0.3928,0.032499458
2005-12-10,0,0.4777,0.024204748
2005-12-11,0,0.572,0.022614881
2005-12-12,0,0.6093,0.022180414
2005-12-13,0,0.5636,0.021885795
2005-12-14,4.07,0.6016,0.102604852
2005-12-15,0,0.5435,0.061220461
2005-12-16,0,0.5038,0.027257437
2005-12-17,0,0.5385,0.02150906
2005-12-18,0,0.5498,0.020612083
2005-12-19,0,0.4872,0.020291169
2005-12-20,0,0.4815,0.020031307
2005-12-21,0,0.5449,0.019780171
2005-12-22,0,0.553,0.019532881
2005-12-23,0,0.6604,0.019288969
2005-12-24,0,0.7089,0.019048351
2005-12-25,7.13,0.5688,0.16809057
2005-12-26,0,0.6258,0.092084691
2005-12-27,0,0.7999,0.029752865
2005-12-28,0,0.7371,0.019418266
2005-12-29,0,0.6315,0.018021458
2005-12-30,0,0.6886,0.017682862
2005-12-31,0,0.6712,0.01745334
2006-01-01,0,0.8335,0.017236499
2006-01-02,0,0.8478,0.017023398
2006-01-03,0,0.6607,0.016813218
2006-01-04,0,0.7642,0.016605856
2006-01-05,0,0.6896,0.016401267
2006-01-06,0,0.6367,0.01619941
2006-01-07,0,0.6886,0.016000247
2006-01-08,0,0.9217,0.01580374
2006-01-09,0,0.7703,0.015609851
2006-01-10,11.8,0.6315,0.278617415
2006-01-11,0,0.6994,0.144833519
2006-01-12,0,0.8375,0.035155663
2006-01-13,7.11,0.8218,0.187863968
2006-01-14,0,0.6953,0.098966177
2006-01-15,0,0.8875,0.027564837
2006-01-16,0,0.9831,0.015811772
2006-01-17,0,0.797,0.014295705
2006-01-18,0,0.7319,0.013990117
2006-01-19,0,0.9887,0.013808254
2006-01-20,0,1.0716,0.013639788
2006-01-21,0,0.8747,0.013474499
2006-01-22,0,0.7309,0.013311469
2006-01-23,0,0.7438,0.013150592
2006-01-24,0,0.8721,0.012991834
2006-01-25,0,0.9068,0.012835164
2006-01-26,0,0.9605,0.012680553
2006-01-27,0,1.0546,0.012527972
2006-01-28,14.34,0.9122,0.377396309
2006-01-29,14.03,0.9246,0.991758477
2006-01-30,0,1.0017,0.434145956
2006-01-31,0,1.0468,0.076737312
2006-02-01,0,1.1934,0.019599773
2006-02-02,0,1.242,0.012890028
2006-02-03,0,1.2117,0.01209228
2006-02-04,0,0.997,0.011888442
2006-02-05,0,0.9537,0.011740766
2006-02-06,0,0.9646,0.011599656
2006-02-07,0,1.0119,0.011460778
2006-02-08,0,1.0487,0.011323748
2006-02-09,0,1.0487,0.011188511
2006-02-10,0,1.0742,0.01105504
2006-02-11,0,1.0358,0.010923311
2006-02-12,0,0.9181,0.010793299
2006-02-13,0,1.1001,0.01066498
2006-02-14,0,1.3693,0.010538332
2006-02-15,0,1.6352,0.01041333
2006-02-16,0,1.7793,0.010289953
2006-02-17,0,1.2738,0.010168178
2006-02-18,12,0.8081,0.335371408
2006-02-19,0,0.6074,0.170124301
2006-02-20,0,0.7723,0.034671577
2006-02-21,0,1.0448,0.012530599
2006-02-22,0,1.2992,0.009862474
2006-02-23,0,1.6417,0.00949539
2006-02-24,0,1.9059,0.009360973
2006-02-25,0,1.8992,0.009249234
2006-02-26,0,1.8187,0.009140751
2006-02-27,0,2.0567,0.009033816
2006-02-28,0,2.2752,0.008928269
2006-03-01,0,2.5362,0.00882408
2006-03-02,0,2.6373,0.008721229
2006-03-03,0,1.9434,0.008619698
2006-03-04,0,1.9798,0.00851947
2006-03-05,0,2.0865,0.008420526
2006-03-06,0,2.362,0.008322849
2006-03-07,0,2.4548,0.008226421
2006-03-08,0,2.0409,0.008131226
2006-03-09,28.81,1.7823,0.813751287
2006-03-10,3.98,2.0205,0.525105665
2006-03-11,2,2.7715,0.187515311
2006-03-12,20.24,2.2381,4.842254083
2006-03-13,5.62,2.3476,3.501803541
2006-03-14,0,2.1351,0.956466727
2006-03-15,0,2.4636,0.174068547
2006-03-16,0,2.4003,0.061302584
2006-03-17,0,2.4567,0.048270258
2006-03-18,0,1.9019,0.046432748
2006-03-19,6.02,1.2558,0.224883155
2006-03-20,12.19,1.1739,2.780435307
2006-03-21,5,1.1277,2.475173384
2006-03-22,0,1.0618,0.810890024
2006-03-23,2.29,1.3618,0.51620299
2006-03-24,0,2.105,0.248259784
2006-03-25,0,2.4077,0.095108432
2006-03-26,0,2.7403,0.070096716
2006-03-27,0,3.0003,0.066419565
2006-03-28,0,3.0104,0.065247969
2006-03-29,0,3.3259,0.064338655
2006-03-30,0,2.9656,0.063464903
2006-03-31,0,3.2051,0.062605653
2006-04-01,0,3.639,0.061758907
2006-04-02,15,3.0658,0.463057191
2006-04-03,0,3.6914,0.258118989
2006-04-04,0,3.3905,0.090019569
2006-04-05,3.59,2.9925,0.152686069
2006-04-06,0,3.1188,0.102707935
2006-04-07,12.29,2.7906,0.402846478
2006-04-08,0,3.5531,0.223863394
2006-04-09,0,3.5299,0.081387031
2006-04-10,0,3.9424,0.057623747
2006-04-11,0,3.9963,0.054223108
2006-04-12,0,4.2362,0.0532348
2006-04-13,0,4.476,0.052498208
2006-04-14,0,4.5544,0.051793937
2006-04-15,0,4.0426,0.051101581
2006-04-16,0,4.4569,0.05041923
2006-04-17,0,5.0707,0.04974659
2006-04-18,0,5.2536,0.049083505
2006-04-19,0,4.8937,0.048429832
2006-04-20,0,4.2883,0.047785431
2006-04-21,0,4.0817,0.047150164
2006-04-22,0,4.6129,0.046523896
2006-04-23,0,4.7831,0.045906493
2006-04-24,10,3.7013,0.20539879
2006-04-25,38.39,2.85,1.182508786
2006-04-26,0,2.2606,0.57779836
2006-04-27,0,3.529,0.125839177
2006-04-28,0,3.9249,0.052311471
2006-04-29,51,2.3506,13.41919827
2006-04-30,11.02,3.0564,9.161740303
2006-05-01,9.16,3.588,4.107001883
2006-05-02,4,3.7215,1.734504857
2006-05-03,0,4.4148,0.536148953
2006-05-04,28.28,3.5608,7.188755189
2006-05-05,20.63,2.9586,8.754877171
2006-05-06,10.36,2.6052,5.643893135
2006-05-07,7.71,2.1879,3.547662626
2006-05-08,0,4.3032,1.333542067
2006-05-09,0.03,4.4176,0.435567931
2006-05-10,32.94,3.8056,8.693907714
2006-05-11,0,3.909,4.445520087
2006-05-12,0,4.3438,0.962738834
2006-05-13,0,4.8551,0.392189957
2006-05-14,0,4.5619,0.322154457
2006-05-15,0,4.1988,0.311286597
2006-05-16,0,4.3295,0.306424232
2006-05-17,0,4.866,0.302169654
2006-05-18,0,5.2988,0.298023273
2006-05-19,0,5.7484,0.293940767
2006-05-20,0,6.053,0.289917607
2006-05-21,0,5.2879,0.285952611
2006-05-22,0,5.2739,0.282044879
2006-05-23,0,5.1757,0.278193548
2006-05-24,0,5.4963,0.274397769
2006-05-25,0,5.6182,0.270656706
2006-05-26,0,5.3407,0.266969537
2006-05-27,0,5.5437,0.263335452
2006-05-28,0,5.269,0.259753653
2006-05-29,0,4.97,0.256223355
2006-05-30,0,5.706,0.252743787
2006-05-31,16.84,3.7006,0.511658133
2006-06-01,7.37,3.4608,0.502974649
2006-06-02,13.25,4.0911,0.600762416
2006-06-03,0,5.6766,0.386863969
2006-06-04,0,5.6461,0.258445844
2006-06-05,4.01,4.1498,0.311352556
2006-06-06,13.93,3.6809,0.581860613
2006-06-07,17.16,3.8385,0.850833142
2006-06-08,0,6.1181,0.476523079
2006-06-09,0,6.1391,0.258800141
2006-06-10,0,5.9816,0.221921384
2006-06-11,0,5.4131,0.215104115
2006-06-12,0,4.7464,0.21183337
2006-06-13,0,5.3029,0.208954099
2006-06-14,0,5.8838,0.206147382
2006-06-15,0,6.1129,0.203383308
2006-06-16,0,5.7374,0.200658739
2006-06-17,5.98,4.2686,0.299747381
2006-06-18,7.61,4.1171,0.387661193
2006-06-19,0,5.7327,0.270523831
2006-06-20,0,6.1228,0.20189598
2006-06-21,0,5.6631,0.188931449
2006-06-22,0,5.7584,0.185234444
2006-06-23,37.6,3.977,1.153150515
2006-06-24,0,5.6525,0.658100246
2006-06-25,2.07,5.8002,0.30072485
2006-06-26,0,5.9319,0.207910231
2006-06-27,0,5.881,0.177680442
2006-06-28,0,6.2595,0.171324237
2006-06-29,0,6.3524,0.168608116
2006-06-30,0,6.34,0.166331845
2006-07-01,0,6.1966,0.164127115
2006-07-02,0,5.9942,0.161956956
2006-07-03,0,5.7617,0.159817586
2006-07-04,0,5.011,0.157708268
2006-07-05,10.54,4.0893,0.326734746
2006-07-06,0,5.4949,0.237833648
2006-07-07,0,5.5592,0.164631031
2006-07-08,0,5.9589,0.151053047
2006-07-09,0,5.9728,0.147744047
2006-07-10,0,5.6235,0.145671991
2006-07-11,14.02,4.2997,0.367300239
2006-07-12,21.88,4.2154,0.735355896
2006-07-13,0,5.1412,0.395127893
2006-07-14,9.45,4.6608,0.393324252
2006-07-15,0,5.8212,0.247261697
2006-07-16,0,5.8314,0.151543152
2006-07-17,0,5.9414,0.134750383
2006-07-18,0,6.1921,0.131284142
2006-07-19,0,6.3069,0.129403469
2006-07-20,0,6.2802,0.127703044
2006-07-21,0,5.9918,0.126040336
2006-07-22,0,5.9666,0.124401887
2006-07-23,0,5.5338,0.122786223
2006-07-24,0,5.6559,0.121192918
2006-07-25,0,5.7896,0.119621639
2006-07-26,0,5.5103,0.118072064
2006-07-27,0,5.369,0.116543877
2006-07-28,6.7,3.646,0.19618098
2006-07-29,0,5.0826,0.153507263
2006-07-30,0,5.5941,0.118285134
2006-07-31,0,5.605,0.111345728
2006-08-01,0,5.4774,0.109282871
2006-08-02,0,5.379,0.107813178
2006-08-03,0,5.0249,0.106420465
2006-08-04,0,5.5073,0.105052079
2006-08-05,0,5.9137,0.103702907
2006-08-06,0,5.8,0.102372255
2006-08-07,10,4.3408,0.202104141
2006-08-08,0,5.2407,0.149521336
2006-08-09,0,5.0844,0.106209779
2006-08-10,0,5.304,0.098109421
2006-08-11,22.59,4.0084,0.443545973
2006-08-12,0,4.897,0.265871023
2006-08-13,0,5.0896,0.120105775
2006-08-14,0,5.1728,0.095388161
2006-08-15,22.37,3.5728,0.532162755
2006-08-16,0,4.9695,0.307050449
2006-08-17,0,5.381,0.122557818
2006-08-18,0,5.3922,0.091591809
2006-08-19,0,5.3674,0.087018696
2006-08-20,0,5.0297,0.085575794
2006-08-21,0,4.4887,0.084460976
2006-08-22,24.64,3.4284,0.614829652
2006-08-23,0,3.9577,0.344025554
2006-08-24,0,4.706,0.12190474
2006-08-25,0,4.2675,0.084898688
2006-08-26,0,4.1525,0.07971439
2006-08-27,19.74,3.3194,0.544617135
2006-08-28,29.58,2.528,6.66614025
2006-08-29,6.72,3.1696,4.421688068
2006-08-30,0,4.2476,1.163116892
2006-08-31,0,4.336,0.246162317
2006-09-01,0,4.3915,0.11614097
2006-09-02,0,4.1714,0.100740751
2006-09-03,0,4.0071,0.098097886
2006-09-04,0,3.4778,0.096714044
2006-09-05,0,3.8067,0.09545943
2006-09-06,0,4.0986,0.094231471
2006-09-07,0,4.1387,0.093021133
2006-09-08,0,4.2063,0.091827443
2006-09-09,0,4.201,0.090650104
2006-09-10,0,4.2008,0.089488876
2006-09-11,25.82,2.9677,0.750157638
2006-09-12,0,3.5228,0.413102691
2006-09-13,0,3.5582,0.136671546
2006-09-14,0,3.7721,0.090765624
2006-09-15,0,3.8465,0.084485787
2006-09-16,0,3.9938,0.082898786
2006-09-17,69.62,2.8448,18.23801264
2006-09-18,50.35,2.3963,22.62471536
2006-09-19,0,3.1897,8.311457385
2006-09-20,0,3.3177,1.491832266
2006-09-21,0,3.0163,0.435432329
2006-09-22,9.3,2.8143,1.345012528
2006-09-23,25.65,2.6288,7.314929697
2006-09-24,0,2.7499,3.612039421
2006-09-25,0,2.7569,0.847243615
2006-09-26,0,3.1351,0.396516734
2006-09-27,0,3.122,0.340308883
2006-09-28,0,2.9139,0.330629023
2006-09-29,0,2.5984,0.3256799
2006-09-30,0,2.9529,0.321223384
2006-10-01,0,3.1739,0.316867319
2006-10-02,0,2.9966,0.312576726
2006-10-03,0,2.9818,0.308347829
2006-10-04,0,2.9137,0.304179479
2006-10-05,0,2.7922,0.300070753
2006-10-06,0,2.4126,0.296020757
2006-10-07,0,2.5473,0.292028615
2006-10-08,0,2.5209,0.288093462
2006-10-09,0,2.4563,0.284214448
2006-10-10,0,2.2999,0.280390735
2006-10-11,0,2.0301,0.276621499
2006-10-12,0.73,1.9603,0.286240646
2006-10-13,0,1.7723,0.275809471
2006-10-14,0,2.0162,0.266651557
2006-10-15,0,1.9832,0.262189431
2006-10-16,35.81,1.1409,1.285248134
2006-10-17,7.3,1.581,1.552531181
2006-10-18,0,2.1438,0.721317426
2006-10-19,6.63,1.4009,1.465324589
2006-10-20,0,1.539,0.822588958
2006-10-21,0,1.734,0.337449543
2006-10-22,0,1.471,0.256150727
2006-10-23,0,1.4442,0.243845033
2006-10-24,0,1.5732,0.239711972
2006-10-25,0,1.5122,0.236440894
2006-10-26,4.14,1.1125,0.35642423
2006-10-27,2,1.5122,0.352257894
2006-10-28,0,1.3748,0.266825924
2006-10-29,0,1.6551,0.229934484
2006-10-30,0,1.6657,0.221839751
2006-10-31,0,1.4931,0.218332046
2006-11-01,0,0.8529,0.215387045
2006-11-02,0,1.0939,0.212534302
2006-11-03,0,1.1158,0.209726245
2006-11-04,0,1.2038,0.206957986
2006-11-05,12.57,0.9317,0.747420144
2006-11-06,4.6,0.9588,1.140274145
2006-11-07,0,1.2015,0.573210745
2006-11-08,0,1.4476,0.255662999
2006-11-09,0,1.5588,0.203499691
2006-11-10,0,1.3908,0.195232398
2006-11-11,0,1.0729,0.19211405
2006-11-12,0,0.9763,0.189542136
2006-11-13,4.09,0.9092,0.31979416
2006-11-14,0,1.059,0.249998568
2006-11-15,26.09,0.9068,7.041609442
2006-11-16,18.08,0.7067,8.487386651
2006-11-17,0,0.8814,3.189478862
2006-11-18,0,0.888,0.699162798
2006-11-19,0,0.7987,0.312367406
2006-11-20,0,0.7633,0.265277092
2006-11-21,0,0.7954,0.257508488
