"Date","P","E","T","Q"
1980-11-20,0,0.2514,-6.47,0.5974
1980-11-21,0,0.2092,-3.815,0.5295
1980-11-22,0,0.2528,-4.025,0.4752
1980-11-23,0,0.2065,-4.505,0.4481
1980-11-24,0,0.1753,-2.43,0.4209
1980-11-25,22.39,0.4021,1.98,7.6037
1980-11-26,4.34,0.347,-0.715,2.7156
1980-11-27,0,0.1724,-2.64,1.5886
1980-11-28,0,0.159,-4.465,1.8602
1980-11-29,38.41,0.2719,-1.07,13.8496
1980-11-30,0,0.3055,-1.635,4.1141
1980-12-01,0,0.2828,-1.48,2.4305
1980-12-02,0,0.2479,1.92,1.9145
1980-12-03,14.6,0.2938,0.23,5.3226
1980-12-04,0.43,0.0887,-5.215,2.5391
1980-12-05,0,0.0942,-11.51,1.7651
1980-12-06,0,0.1225,-12.255,1.4257
1980-12-07,0,0.1236,-7.735,1.2084
1980-12-08,0,0.0951,-3.825,1.0048
1980-12-09,4,0.2228,2.545,0.869
1980-12-10,1.88,0.1511,-5.46,0.7604
1980-12-11,0.93,0.0398,-10.85,0.6789
1980-12-12,0,0.1118,-17.095,0.611
1980-12-13,3.63,0.1069,-8.895,0.5703
1980-12-14,4.09,0.0852,-10.59,0.5295
1980-12-15,0.72,0.0537,-16.36,0.5024
1980-12-16,6.84,0.095,-16.12,0.4752
1980-12-17,6.22,0.099,-13.47,0.4481
1980-12-18,1.63,0.0785,-16.02,0.4345
1980-12-19,3.92,0.1204,-9.27,0.4073
1980-12-20,0,0.0419,-16.415,0.3938
1980-12-21,0,0.0815,-19.945,0.3802
1980-12-22,0,0.0884,-19.53,0.3666
1980-12-23,0.48,0.0575,-16.575,0.353
1980-12-24,0,0.1648,-8.28,0.353
1980-12-25,4.16,0.0712,-16.375,0.3395
1980-12-26,0,0.0891,-26.61,0.3395
1980-12-27,0,0.0921,-17.47,0.3259
1980-12-28,0,0.0856,-14.11,0.3259
1980-12-29,0.08,0.0204,-5.53,0.353
1980-12-30,0,0.2335,-0.55,0.3938
1980-12-31,0.04,0.1364,-3.04,0.353
1981-01-01,0,0.1246,-17.465,0.3259
1981-01-02,2.71,0.1186,-14.065,0.3123
1981-01-03,2.1,0.0551,-17.995,0.2851
1981-01-04,0,0.087,-26.48,0.2716
1981-01-05,0,0.1027,-23.055,0.258
1981-01-06,0,0.1428,-17.31,0.2444
1981-01-07,5,0.1347,-12.945,0.258
1981-01-08,1.5,0.0633,-12.71,0.258
1981-01-09,0,0.1164,-18.71,0.258
1981-01-10,0,0.1411,-17.04,0.2444
1981-01-11,0,0.1146,-18.315,0.2444
1981-01-12,0,0.1114,-21.725,0.2444
1981-01-13,0,0.1221,-19.92,0.2444
1981-01-14,0,0.1289,-18.115,0.2308
1981-01-15,0,0.1317,-16.44,0.2308
1981-01-16,0,0.1486,-14.435,0.2308
1981-01-17,1.91,0.1829,-13.19,0.2308
1981-01-18,0.28,0.178,-13.945,0.2308
1981-01-19,0.35,0.1949,-7.94,0.2172
1981-01-20,0,0.1927,-5.885,0.2172
1981-01-21,0,0.1828,-13.565,0.2172
1981-01-22,0.99,0.1977,-13.02,0.2172
1981-01-23,0,0.2788,-8.28,0.2172
1981-01-24,0,0.2758,-8.22,0.2308
1981-01-25,0,0.2687,-8.965,0.2308
1981-01-26,0,0.3257,-6.48,0.2444
1981-01-27,0,0.3617,-0.4,0.258
1981-01-28,0,0.3404,-4.955,0.2716
1981-01-29,0,0.2799,-11.325,0.258
1981-01-30,0,0.2788,-13.415,0.2444
1981-01-31,0,0.2668,-15,0.2172
1981-02-01,0,0.3223,-10.48,0.2037
1981-02-02,21.96,0.4063,-3.41,0.5431
1981-02-03,22.12,0.3894,-4.425,4.0734
1981-02-04,0,0.3104,-15.085,3.3945
1981-02-05,0,0.3097,-15.355,2.3083
1981-02-06,0,0.3001,-15.66,1.6294
1981-02-07,2.77,0.3831,-11.215,1.1541
1981-02-08,5.33,0.4694,-5.285,0.9776
1981-02-09,19.01,0.4662,-5.565,0.8418
1981-02-10,0,0.4604,-10.545,2.7156
1981-02-11,18.82,0.5054,-6.34,12.2202
1981-02-12,28.78,0.5653,-1.77,9.5046
1981-02-13,0,0.4278,-14.65,6.789
1981-02-14,0,0.5684,-9.33,4.2092
1981-02-15,0,0.6241,-6.445,2.9872
1981-02-16,0,0.76,-1.375,2.1046
1981-02-17,0,0.9157,3.23,1.7651
1981-02-18,0,1.0214,4.85,2.7156
1981-02-19,0,1.0437,4.665,8.1468
1981-02-20,23.68,0.9012,4.94,20.367
1981-02-21,46.58,0.8433,6.19,54.3121
1981-02-22,4.36,0.8897,4.96,15.2074
1981-02-23,0,1.0042,2.89,6.7211
1981-02-24,15.57,0.8918,2.14,25.6625
1981-02-25,31.99,0.746,0.8,13.1843
1981-02-26,14.81,0.6932,0.39,7.1285
1981-02-27,5.99,0.7344,-0.71,5.4991
1981-02-28,0,0.8666,-3.44,3.8697
1981-03-01,4.65,0.8387,-2.085,3.1229
1981-03-02,0,0.936,-2.31,2.7563
1981-03-03,0.73,1.1449,-4.185,2.1046
1981-03-04,0,0.9418,-9.55,1.7651
1981-03-05,0,1.0979,-7.475,1.6294
1981-03-06,1,1.2068,-6.07,1.5615
1981-03-07,5.86,0.8503,-1.405,1.4936
1981-03-08,0,1.0469,-1.025,1.3578
1981-03-09,0,1.0823,-2.305,1.3578
1981-03-10,0.93,1.0644,-2.41,1.3306
1981-03-11,0,1.2851,-3.255,1.2763
1981-03-12,1.75,1.2573,-5.005,1.2492
1981-03-13,2.2,1.3741,-3.39,1.222
1981-03-14,0.81,1.6606,-2.665,1.1677
1981-03-15,0.46,1.4137,-7.83,1.0998
1981-03-16,0.83,1.5663,-2.82,1.0591
1981-03-17,0,1.5589,-6.595,1.0319
1981-03-18,0,1.2306,-8.735,1.0048
1981-03-19,0.57,1.3411,-8.14,0.9776
1981-03-20,0.1,1.5491,-8.48,0.9505
1981-03-21,5,1.2524,-5.225,0.9369
1981-03-22,0,1.7944,-3.44,0.9097
1981-03-23,0,2.0113,-3.755,0.8961
1981-03-24,0,2.1487,-1.935,0.8826
1981-03-25,0,2.2901,1.24,0.8961
1981-03-26,0,2.1472,-0.85,0.9776
1981-03-27,7.56,1.8169,-1.4,1.1406
1981-03-28,5.22,1.7214,-0.895,1.1134
1981-03-29,0,2.8348,3.845,5.4991
1981-03-30,0,3.2872,8.53,14.1211
1981-03-31,6.32,2.3775,8.735,8.5542
1981-04-01,0,2.1603,4.525,4.9152
1981-04-02,14.57,1.6074,3.16,9.4367
1981-04-03,0,2.4879,4.74,4.9967
1981-04-04,0,3.5689,10.42,6.6125
1981-04-05,0,2.9552,12.945,8.7714
1981-04-06,5.7,2.5659,5.585,4.7523
1981-04-07,0,2.4424,0.67,3.0822
1981-04-08,0,3.5774,7.02,2.8785
1981-04-09,0,3.7163,10.945,3.476
1981-04-10,1.78,3.4629,9.72,2.96
1981-04-11,3.91,2.9449,9.02,3.0822
1981-04-12,5.35,2.3142,3.32,2.7156
1981-04-13,0,2.9908,1.39,1.9688
1981-04-14,0,2.901,2.795,2.96
1981-04-15,11.6,2.3018,-0.865,2.7971
1981-04-16,0,2.7588,-1.58,2.2404
1981-04-17,0,2.8188,1.46,2.2404
1981-04-18,7.17,2.3518,7.435,3.5574
1981-04-19,6.17,2.7552,4.235,2.8378
1981-04-20,0,2.5653,3.615,2.3218
1981-04-21,4.99,1.6971,-3.99,1.7651
1981-04-22,0,1.8615,-3.075,1.7244
1981-04-23,0,2.7266,0.085,2.0367
1981-04-24,10.41,2.4652,5.945,4.2907
1981-04-25,3.18,1.7056,2.24,3.2587
1981-04-26,1.2,2.794,3.065,2.7563
1981-04-27,0,3.5837,6.715,2.3218
1981-04-28,0,4.1129,7.635,2.1046
1981-04-29,7.12,3.1052,8.435,3.0822
1981-04-30,6.95,3.3512,9.575,3.3402
1981-05-01,0,3.7599,6.925,2.7563
1981-05-02,6.01,3.0526,6.625,3.0822
1981-05-03,0.13,4.128,6.395,2.5527
1981-05-04,0,4.7757,9.34,2.0367
1981-05-05,0,4.9914,12.055,2.0367
1981-05-06,0,4.9391,13.32,2.0367
1981-05-07,0.17,5.0568,8.89,1.8195
1981-05-08,0,3.8369,4.235,1.4936
1981-05-09,0,4.7742,8.285,1.4121
1981-05-10,0,4.8372,9.035,1.3578
1981-05-11,2.47,4.2755,11.915,1.5751
1981-05-12,13.36,2.3818,10.935,8.432
1981-05-13,22.52,2.661,9.26,14.2569
1981-05-14,0,4.0381,8.49,4.9152
1981-05-15,0,5.0973,11.8,3.2587
1981-05-16,23.49,3.0678,14.115,16.2936
1981-05-17,18.65,3.3227,6.84,18.4661
1981-05-18,0,2.9326,2.635,5.8521
1981-05-19,0,4.0183,3.71,4.0055
1981-05-20,0,4.9165,7.34,3.0822
1981-05-21,0,5.2483,10.03,2.7156
1981-05-22,0,5.0613,11.33,2.3218
1981-05-23,0.27,4.7135,9.33,2.0367
1981-05-24,0,5.4138,12.11,1.7244
1981-05-25,0,5.876,16.24,1.4664
1981-05-26,3.21,4.2755,18.065,1.3578
1981-05-27,0,5.2799,17.85,1.3306
1981-05-28,2.3,4.3348,18.335,1.7244
1981-05-29,0,5.4321,17.745,1.3578
1981-05-30,4.12,2.9239,16.205,1.3578
1981-05-31,14.8,2.9948,17.6,1.9688
1981-06-01,10.66,3.8488,9.705,1.7651
1981-06-02,0,5.1233,11.205,1.2763
1981-06-03,0,5.1238,13.21,1.1406
1981-06-04,4.11,3.5595,15.265,1.0591
1981-06-05,10.59,4.3435,17.365,1.3306
1981-06-06,0,5.6281,17.435,1.1406
1981-06-07,7.78,4.1034,17.025,1.2492
1981-06-08,0,4.8804,10.635,0.9776
1981-06-09,21.35,3.8362,14.03,1.4393
1981-06-10,9.72,3.5821,13.35,1.5751
1981-06-11,3.45,3.6306,13.315,1.1134
1981-06-12,4.44,3.825,12.875,0.9233
1981-06-13,6.72,3.9519,14.51,1.0319
1981-06-14,0,5.1954,15.25,0.8554
1981-06-15,0,4.3918,17.615,0.7332
1981-06-16,2.38,4.3291,19.235,0.8283
1981-06-17,2.52,4.9138,20.49,0.7332
1981-06-18,0,5.3142,15.965,0.5974
1981-06-19,0,5.612,17.65,0.5431
1981-06-20,0,5.2345,18.125,1.1406
1981-06-21,8.45,3.2987,15.845,2.3897
1981-06-22,6.84,3.5098,15.105,2.3897
1981-06-23,14.75,2.9767,13.66,3.0007
1981-06-24,0,4.9368,12.67,1.3035
1981-06-25,0,4.6518,14.995,0.9505
1981-06-26,6,3.1014,14.575,0.9233
1981-06-27,0,4.5633,12.385,0.8011
1981-06-28,0,5.3513,15.1,0.6382
1981-06-29,0,5.6497,15.23,0.5295
1981-06-30,0,5.6502,17.53,0.4752
1981-07-01,0,5.2763,18.655,0.4481
1981-07-02,0,5.3874,19.125,0.4209
1981-07-03,0,5.092,20.245,0.4073
1981-07-04,0,5.0066,18.945,0.3938
1981-07-05,17.16,2.8251,19.22,0.6789
1981-07-06,22.59,2.6575,18.94,2.3897
1981-07-07,3.06,4.1993,20.695,1.222
1981-07-08,0,5.4407,21.11,0.6789
1981-07-09,0,4.5171,24.14,0.4888
1981-07-10,6,4.3301,20.67,0.4617
1981-07-11,0,5.2365,18.995,0.3938
1981-07-12,0,5.4363,17.755,0.353
1981-07-13,0,4.6744,18.065,0.4481
1981-07-14,18.17,2.8289,15.265,0.8961
1981-07-15,4.14,3.4138,13.975,0.6382
1981-07-16,0,4.939,15.375,0.4617
1981-07-17,0,5.2443,17.21,0.3938
1981-07-18,0,5.0076,17.81,0.3802
1981-07-19,0,4.5145,17.67,0.3938
1981-07-20,0,3.7671,17.85,0.3802
1981-07-21,26.4,2.5351,18.055,2.1046
1981-07-22,4.75,3.6522,17.565,1.1949
1981-07-23,0,4.5929,13.245,0.6789
1981-07-24,0,4.815,13.495,0.4888
1981-07-25,0,4.8858,15.65,0.4209
1981-07-26,0,4.5869,16.945,0.3802
1981-07-27,18.67,3.4097,17.405,0.6517
1981-07-28,0,4.3942,14.39,0.5839
1981-07-29,24.91,3.2385,14.995,4.5215
1981-07-30,4.99,2.1587,12,2.7563
1981-07-31,0,4.6489,15.81,1.2763
1981-08-01,0,5.0152,17.775,0.8011
1981-08-02,0,4.9702,18.12,0.5974
1981-08-03,0,4.8442,18.65,0.4888
1981-08-04,9.99,3.5534,19.495,0.7061
1981-08-05,16.24,3.1817,18.845,10.7402
1981-08-06,30.08,2.1408,16.365,10.3736
1981-08-07,0,3.3938,15.03,3.5574
1981-08-08,0,3.4974,14.095,1.9688
1981-08-09,5.08,2.5014,15.985,1.5343
1981-08-10,13.2,2.502,17.63,2.5527
1981-08-11,0,4.4311,18.875,1.4936
1981-08-12,5.95,3.4256,19.01,1.2763
1981-08-13,0,4.2196,15.585,1.0319
1981-08-14,0,4.13,12.88,0.8961
1981-08-15,0,3.9453,13.565,0.8011
1981-08-16,60.95,2.8087,14.625,12.9127
1981-08-17,11.53,2.7145,14.02,4.0734
1981-08-18,4.06,3.0616,11.2,2.7563
1981-08-19,0,3.9187,13.53,1.5343
1981-08-20,0,3.9607,15.135,1.3035
1981-08-21,0,3.9981,15.845,1.1406
1981-08-22,0,4.1185,17.57,0.9776
1981-08-23,0,3.92,18.2,0.8961
1981-08-24,0,3.6881,16,0.8283
1981-08-25,4.68,2.3906,12.855,1.0319
1981-08-26,0,3.459,11.815,0.8554
1981-08-27,0,3.472,12.43,0.7332
1981-08-28,0,3.2841,12.785,0.6789
1981-08-29,0,3.5664,14.24,0.5974
1981-08-30,0,3.6075,15.95,0.5567
1981-08-31,0,2.8691,16.285,0.5431
1981-09-01,0,3.2004,15.965,0.5567
1981-09-02,0,2.5286,14.93,0.5431
1981-09-03,0,2.7728,15.02,0.5295
1981-09-04,0,2.9266,13.865,0.5024
1981-09-05,0,3.2697,15.275,0.4617
1981-09-06,0,3.2322,15.115,0.4481
1981-09-07,0,3.0715,14.335,0.4209
1981-09-08,0,2.9013,14.445,0.4209
1981-09-09,34.8,1.8299,14.215,4.44
1981-09-10,0,2.5222,7.645,1.4936
1981-09-11,5.88,2.0711,9.355,1.2492
1981-09-12,0,2.556,11.91,1.0048
1981-09-13,3.57,2.2007,13.215,0.8283
1981-09-14,0,2.7861,15.055,0.6517
1981-09-15,2.82,2.3394,15.06,0.7061
1981-09-16,0,2.2041,12.555,0.611
1981-09-17,0,1.9352,11.25,0.5839
1981-09-18,3.4,1.6444,12.22,0.5974
1981-09-19,0,1.9061,11.485,0.7061
1981-09-20,10.43,1.3562,8.57,1.1677
1981-09-21,6.29,1.4464,7.08,0.8554
1981-09-22,20.23,1.4834,7.7,4.0055
1981-09-23,44.74,0.9113,7.04,19.9597
1981-09-24,29.39,1.0277,7.74,23.2184
1981-09-25,8.25,1.3818,7.395,8.7714
1981-09-26,0,2.0485,9.215,3.8697
1981-09-27,0,2.0991,11.695,2.8785
1981-09-28,13.1,1.6581,9.585,8.174
1981-09-29,2.83,1.2712,4.68,3.9376
1981-09-30,0,1.1933,2.38,2.7971
1981-10-01,0,1.2773,2.665,2.1725
1981-10-02,1,1.5402,4.955,1.8602
1981-10-03,3.33,1.2934,7.325,1.6701
1981-10-04,2.21,1.1804,4.98,1.4936
1981-10-05,0,1.4578,5.485,1.4121
1981-10-06,0,1.371,4.68,1.3306
1981-10-07,6.93,1.2654,7,1.5751
1981-10-08,2.62,1.0153,4.355,1.4393
1981-10-09,0,1.0575,3.69,1.3035
1981-10-10,0,1.1,2.105,1.222
1981-10-11,0,1.0864,0.62,1.1677
1981-10-12,0,1.0104,1.08,1.1406
1981-10-13,0,1.1623,3.505,1.0862
1981-10-14,0,1.2454,6.77,1.0591
1981-10-15,0,1.2241,7.42,1.0319
1981-10-16,0,1.2353,8.57,1.0048
1981-10-17,0,1.0862,5.14,0.9776
1981-10-18,0,0.9969,3.425,1.0048
1981-10-19,25.91,0.7961,4.715,5.4991
1981-10-20,3.98,0.8279,2.935,2.6341
1981-10-21,0,0.9509,5.345,1.7244
1981-10-22,0,0.9954,7.75,1.4393
1981-10-23,5.29,0.9494,8.995,3.3402
1981-10-24,37.31,0.763,3.63,12.5189
1981-10-25,0,0.6571,-1.59,4.2228
1981-10-26,7.83,0.5916,1.39,3.8697
1981-10-27,29.79,0.6849,6.99,11.229
1981-10-28,22.47,0.7553,7.275,10.1292
1981-10-29,10.56,0.6826,3.875,5.8521
1981-10-30,0,0.6496,1.975,3.7883
1981-10-31,0,0.6353,2.355,3.0007
1981-11-01,0,0.6167,2.8,2.7156
1981-11-02,0,0.661,5.075,2.3218
1981-11-03,0,0.6443,5.27,1.9688
1981-11-04,0,0.5987,3.86,1.7651
1981-11-05,0,0.5308,2.62,1.6294
1981-11-06,0,0.5466,3.955,2.1725
1981-11-07,7.11,0.5405,3.645,2.9193
1981-11-08,0,0.4876,0.435,1.9688
1981-11-09,0,0.4947,2.77,1.6701
1981-11-10,0,0.3858,-1.015,1.4936
1981-11-11,0.19,0.3556,-3.175,1.4393
1981-11-12,0.99,0.362,-2.4,1.4121
1981-11-13,0,0.3021,-3.315,1.3035
1981-11-14,0,0.3419,1.005,1.3035
1981-11-15,0,0.3321,1.795,1.2763
1981-11-16,7.88,0.5339,6.425,1.4393
1981-11-17,12.05,0.4948,3.57,3.8697
1981-11-18,4.14,0.4661,3.81,3.4081
1981-11-19,3.38,0.44,1.045,2.9193
1981-11-20,0,0.3977,0.59,2.3218
1981-11-21,16.12,0.4032,-0.25,3.1908
1981-11-22,4.06,0.3733,0.075,2.8378
1981-11-23,0,0.3184,-3.925,2.0367
1981-11-24,0,0.2111,-6.86,1.6294
1981-11-25,0,0.2412,-5.905,1.5343
1981-11-26,0,0.2462,-7.97,1.5343
1981-11-27,4,0.3141,-4.505,1.4936
1981-11-28,5.55,0.3096,-1.115,1.4121
1981-11-29,4.07,0.2966,-4.44,1.3035
1981-11-30,0,0.2302,-5.815,1.2763
1981-12-01,0,0.2096,-7.15,1.7651
1981-12-02,10.8,0.2243,-2.785,1.9688
1981-12-03,2.43,0.333,-0.265,1.8602
1981-12-04,1.87,0.2401,-1.69,1.4393
1981-12-05,0,0.1918,-2.975,1.3578
1981-12-06,15.7,0.2569,-4.025,1.1677
1981-12-07,12.92,0.2679,-4.225,1.7651
1981-12-08,0,0.1206,-4.435,1.5615
1981-12-09,3,0.2031,-5.1,1.3578
1981-12-10,0.37,0.2325,-4.88,1.2899
1981-12-11,0.28,0.2278,-5.07,1.222
1981-12-12,1,0.1883,-3.655,1.1677
1981-12-13,0,0.0358,-7.76,1.1949
1981-12-14,0,0.0513,-8.71,1.3171
1981-12-15,6.88,0.1712,-3.935,1.2628
1981-12-16,16.25,0.218,-2.905,1.2084
1981-12-17,6.91,0.2032,-5.785,1.1677
1981-12-18,3.92,0.2218,-6.76,1.1406
1981-12-19,6.01,0.1626,-10.305,1.127
1981-12-20,0,0.0938,-12.48,1.2084
1981-12-21,0,0.0471,-14.005,1.4257
1981-12-22,0,0.0292,-9.8,1.3578
1981-12-23,7.96,0.1408,-6.595,1.2763
1981-12-24,10.01,0.2364,-4.32,1.1949
1981-12-25,0,0.143,-4.515,1.0862
1981-12-26,0,0.1018,-6.345,1.0591
1981-12-27,0,0.118,-7.07,1.0184
1981-12-28,9.36,0.2911,-6.995,1.0184
1981-12-29,8.34,0.235,-5.155,1.0184
1981-12-30,3.13,0.152,-8.04,1.0184
1981-12-31,0,0.1178,-11.015,1.0184
1982-01-01,11.15,0.2416,-7.995,1.0184
1982-01-02,18.72,0.2058,-7.7,1.0319
1982-01-03,0,0.1082,-13.235,0.9912
1982-01-04,0,0.096,-11.61,1.1134
1982-01-05,25.14,0.2852,-3.03,1.4257
1982-01-06,0,0.0968,-10.15,1.9009
1982-01-07,2.95,0.1448,-9.325,1.7651
1982-01-08,0,0.081,-11.205,1.5615
1982-01-09,0,0.1296,-18.02,1.4936
1982-01-10,0,0.0989,-17.76,1.3578
1982-01-11,0,0.1198,-23.52,1.3035
1982-01-12,0,0.1185,-22.06,1.2628
1982-01-13,0,0.1376,-20.44,1.222
1982-01-14,4.49,0.1717,-16.63,1.1949
1982-01-15,0.39,0.2163,-12.87,1.1677
1982-01-16,0,0.1492,-15.08,1.1541
1982-01-17,2.04,0.1311,-17.785,1.127
1982-01-18,0,0.1274,-25.37,1.1134
1982-01-19,0,0.1553,-20.06,1.0998
1982-01-20,0,0.1644,-15.58,1.0862
1982-01-21,0,0.1551,-16.295,1.0727
1982-01-22,0,0.1646,-21.88,1.0455
1982-01-23,0,0.1767,-20.375,1.0319
1982-01-24,14.04,0.2327,-11.52,1.0319
1982-01-25,0,0.2053,-15.955,1.0184
1982-01-26,0,0.1757,-22.14,1.0048
1982-01-27,0,0.1959,-21.455,1.0048
1982-01-28,0,0.2191,-18.14,0.9912
1982-01-29,0,0.2824,-9.39,0.9776
1982-01-30,0,0.2755,-12.14,0.9776
1982-01-31,5.76,0.3511,-6.11,0.9776
1982-02-01,18.93,0.3562,-7.9,0.9776
1982-02-02,1.75,0.3401,-8.715,0.9776
1982-02-03,13.98,0.396,-6.085,0.9776
1982-02-04,13.53,0.5362,1.58,1.0862
1982-02-05,0,0.3908,-8.385,1.2492
1982-02-06,5.78,0.3887,-9.07,1.4257
1982-02-07,0,0.4017,-10.86,1.3171
1982-02-08,0,0.3966,-12.205,1.2356
1982-02-09,3.49,0.3904,-10.25,1.1677
1982-02-10,6.19,0.3859,-9.2,1.1134
1982-02-11,0,0.3811,-16.085,1.0862
1982-02-12,0,0.4427,-13.635,1.0455
1982-02-13,0,0.481,-11.57,1.0184
1982-02-14,2,0.4624,-12.79,1.0048
1982-02-15,0,0.4968,-12.955,0.9912
1982-02-16,0,0.7205,-2.92,0.9776
1982-02-17,0,0.6321,-8.175,0.9505
1982-02-18,0,0.5593,-12.45,0.9369
1982-02-19,0,0.6195,-10.565,0.9233
1982-02-20,3,0.5337,-6.97,0.9097
1982-02-21,0,0.7935,-2.51,0.9097
1982-02-22,3.01,0.6815,-3.52,0.8961
1982-02-23,0.33,0.5265,-7.03,0.8961
1982-02-24,0,0.7776,-9.13,0.8826
1982-02-25,0,0.6719,-13.575,0.869
1982-02-26,0,0.4299,-17.54,0.8554
1982-02-27,0.74,0.6237,-14.43,0.8418
1982-02-28,0,0.7327,-13.595,0.8418
1982-03-01,0,0.6958,-16.74,0.8283
1982-03-02,2.92,0.687,-12.9,0.8147
1982-03-03,0,0.8405,-10.64,0.8011
1982-03-04,0,0.7053,-15.88,0.8011
1982-03-05,6.58,0.8323,-9.99,0.7875
1982-03-06,0,1.2089,-4.585,0.7875
1982-03-07,10.86,0.909,-5.01,0.7875
1982-03-08,17.34,0.8962,-4.73,0.7739
1982-03-09,0,1.0057,-11.83,0.7739
1982-03-10,1.83,0.8795,-12.69,0.7739
1982-03-11,2.06,1.2257,-6.98,0.7739
1982-03-12,1.07,1.5515,0.915,0.8147
1982-03-13,1.1,1.1029,0.9,0.9912
1982-03-14,4.96,1.065,-1.145,1.3578
1982-03-15,0,1.1176,-4.76,1.833
1982-03-16,0,1.3286,-5.18,1.6973
1982-03-17,0.35,1.6018,-0.92,1.5615
1982-03-18,0,1.7538,-1.425,1.4257
1982-03-19,0,1.991,1.36,1.4936
1982-03-20,0,1.757,-0.56,1.7651
1982-03-21,0,1.9596,-0.295,1.9688
1982-03-22,14.07,1.1781,-1.665,1.9009
1982-03-23,1.67,1.0585,-1.775,1.833
1982-03-24,0,1.7654,-4.68,1.7651
1982-03-25,0,2.1384,0.115,2.3762
1982-03-26,7.81,1.8178,3.8,3.6661
1982-03-27,13.46,1.5002,-6.06,5.2954
1982-03-28,0,0.9951,-14.33,4.6165
1982-03-29,0,1.3499,-10.205,3.8018
1982-03-30,0,2.2319,-1.015,3.3945
1982-03-31,0,2.6349,3.625,4.0055
1982-04-01,8.38,1.5581,3.82,6.3817
1982-04-02,0,2.3409,-2.39,6.1101
1982-04-03,0,2.3507,-2.035,5.1596
1982-04-04,17.86,1.18,-1.59,4.2092
1982-04-05,0.44,2.087,-7.025,3.3266
1982-04-06,0,1.8499,-8.485,2.7156
1982-04-07,24.62,1.2727,-10.915,2.444
1982-04-08,6.1,0.8567,-12.575,2.9193
1982-04-09,0,1.8058,-7.105,2.6477
1982-04-10,0,2.2611,-1.41,2.444
1982-04-11,0,2.6056,-1.25,2.3762
1982-04-12,2.44,2.2442,0.67,2.2404
1982-04-13,0,2.7554,-0.3,2.1046
1982-04-14,4.95,2.1536,1.63,2.0367
1982-04-15,0,2.6843,-0.9,2.1046
1982-04-16,0,3.555,3.885,4.4807
1982-04-17,0,4.1162,9.03,10.8624
1982-04-18,5.78,3.2516,8.155,27.4276
1982-04-19,0,3.0742,1.965,11.3512
1982-04-20,0,3.8157,5.775,14.3927
1982-04-21,1.01,4.1953,6.745,18.1946
1982-04-22,0.14,3.3221,1.295,10.2514
1982-04-23,0,2.9122,-0.52,7.1285
1982-04-24,3.55,2.8183,5.525,15.6147
1982-04-25,0,4.2771,7.46,21.7248
1982-04-26,0,4.8741,9.78,24.0331
1982-04-27,14.25,3.3318,10.58,37.6111
1982-04-28,3.15,3.5907,6.56,17.3799
1982-04-29,0,3.201,2.075,10.2514
1982-04-30,0,3.9141,3.605,9.7762
1982-05-01,0,3.932,6.475,10.618
1982-05-02,0,4.1596,6.025,9.5454
