"Date","P","E","T","Q"
1981-03-09,0,3.1563,11.145,0.6896
1981-03-10,0,3.1119,10.205,0.6573
1981-03-11,0,3.1489,11.74,0.6358
1981-03-12,0,3.3164,11.545,0.6034
1981-03-13,0,3.1443,12.64,0.5927
1981-03-14,1.17,3.1016,11.765,0.5927
1981-03-15,0,3.5489,12,0.5819
1981-03-16,3.68,2.8226,15.295,0.5819
1981-03-17,0,3.4335,10.22,0.5927
1981-03-18,0,3.6235,13.75,0.5927
1981-03-19,8.74,2.8238,11.225,0.722
1981-03-20,0,3.094,8.85,0.6573
1981-03-21,0,3.4423,10.795,0.5927
1981-03-22,37.54,2.6887,15.215,2.3383
1981-03-23,17.83,2.6051,13.135,2.834
1981-03-24,0,3.0789,8.765,2.1013
1981-03-25,0,3.5943,10.75,1.3146
1981-03-26,0,3.8876,12.25,1.0237
1981-03-27,0,4.101,13.775,0.8728
1981-03-28,0,4.2441,16.485,0.7866
1981-03-29,0,3.8184,18.805,0.7327
1981-03-30,31.74,3.2586,19.095,1.5948
1981-03-31,0,4.4351,19.915,2.5
1981-04-01,2.82,3.3614,21.25,1.6702
1981-04-02,0.51,4.4184,16.515,1.1961
1981-04-03,0,4.7354,18.095,0.959
1981-04-04,0,4.4274,20.445,0.8297
1981-04-05,8.02,3.1711,19.99,0.8082
1981-04-06,1.33,3.9573,13.93,0.8082
1981-04-07,0,4.4692,14.25,0.7004
1981-04-08,0,4.5584,16.5,0.6681
1981-04-09,0,4.7264,18.19,0.625
1981-04-10,0,4.8808,19.75,0.6034
1981-04-11,0,4.8953,20.75,0.5819
1981-04-12,0,4.6736,21.12,0.5603
1981-04-13,0,5.0863,21.1,0.5603
1981-04-14,0,5.4057,21.5,0.528
1981-04-15,0,5.4216,22.55,0.5065
1981-04-16,0,4.8847,22.96,0.4418
1981-04-17,0,4.5297,21.42,0.4634
1981-04-18,0,4.9453,22.51,0.4634
1981-04-19,0,5.3294,21.75,0.4634
1981-04-20,0,5.314,22.78,0.4095
1981-04-21,5.95,4.043,22.71,0.4203
1981-04-22,0,4.7082,21.035,0.4095
1981-04-23,0,4.3122,21.905,0.431
1981-04-24,7.24,3.8758,21.385,0.4634
1981-04-25,0,5.293,16.78,0.4418
1981-04-26,0,5.3523,19.305,0.4418
1981-04-27,0,5.9185,19.5,0.4095
1981-04-28,0,5.7455,21.25,0.3879
1981-04-29,0,5.1243,22.255,0.3879
1981-04-30,2.02,5.2682,23.365,0.4634
1981-05-01,0,6.0303,23.275,0.431
1981-05-02,0,5.8841,19.99,0.3772
1981-05-03,0,5.7667,17.565,0.3556
1981-05-04,0,5.8386,19.835,0.3556
1981-05-05,0,5.4529,21.175,0.3556
1981-05-06,33.32,3.5811,19.825,0.5819
1981-05-07,0,3.9922,18.845,0.6465
1981-05-08,0,5.1312,19.86,0.4957
1981-05-09,0,5.4939,20.15,0.431
1981-05-10,0,5.4519,21.01,0.3879
1981-05-11,0,5.6499,18.28,0.3664
1981-05-12,0,5.6633,16.22,0.3664
1981-05-13,0,5.9627,17.76,0.3556
1981-05-14,0,6.1207,19.45,0.3233
1981-05-15,0,5.92,20.17,0.334
1981-05-16,0,5.674,18.325,0.3233
1981-05-17,0,6.0275,19.815,0.3233
1981-05-18,0,6.5774,22.72,0.3017
1981-05-19,28.81,4.5256,23.98,0.9375
1981-05-20,45.45,3.1556,19.5,1.2931
1981-05-21,0,5.1991,16.72,0.7327
1981-05-22,0,6.1021,18.775,0.5065
1981-05-23,0,6.1581,20.73,0.4095
1981-05-24,0,6.2524,20.935,0.3664
1981-05-25,0,6.2131,22.775,0.3556
1981-05-26,30.57,4.3012,24.2,0.7651
1981-05-27,23.84,4.0892,23.82,0.9483
1981-05-28,0,6.1858,22.775,0.5819
1981-05-29,0,6.2754,24.22,0.4741
1981-05-30,0,6.0192,25.9,0.431
1981-05-31,0,6.3105,25.49,0.3664
1981-06-01,0,5.8202,25.57,0.3556
1981-06-02,6.21,4.4428,25.995,0.3556
1981-06-03,11.28,4.4914,26.505,0.4095
1981-06-04,0,5.937,26.75,0.3448
1981-06-05,0,6.1012,27,0.3448
1981-06-06,0,5.6045,27.78,0.3233
1981-06-07,5.97,4.0661,27.82,0.3233
1981-06-08,17.99,4.0132,26.955,0.3448
1981-06-09,5.71,4.1573,28.64,0.3448
1981-06-10,0,5.4773,28.75,0.3233
1981-06-11,6.86,4.8984,27.07,0.3772
1981-06-12,14.92,4.6387,26.83,0.7112
1981-06-13,6.13,4.9385,27.29,0.7004
1981-06-14,0,6.8104,27.44,0.5065
1981-06-15,0,7.0568,27.44,0.4095
1981-06-16,0,7.1276,28.135,0.4634
1981-06-17,0,7.142,28.6,0.3987
1981-06-18,0,7.2073,28.435,0.334
1981-06-19,0,7.3219,28.01,0.3017
1981-06-20,0,7.2649,28.395,0.2802
1981-06-21,0,7.1412,29.05,0.2802
1981-06-22,0,6.9625,29.035,0.2802
1981-06-23,0,6.9136,28.575,0.3125
1981-06-24,11.27,5.4334,26.66,0.2802
1981-06-25,0,6.6357,27.115,0.2909
1981-06-26,0,6.894,27.97,0.2802
1981-06-27,0,7.2404,26.245,0.2694
1981-06-28,0,7.2505,27.005,0.2478
1981-06-29,2.94,6.3695,26.48,0.2586
1981-06-30,0,7.0768,24.75,0.2478
1981-07-01,0,6.8584,25.485,0.2478
1981-07-02,14.74,4.5726,24.285,0.334
1981-07-03,10.5,3.7519,23.905,0.3556
1981-07-04,0,5.4455,24.4,0.3448
1981-07-05,0.79,5.8972,26.395,0.334
1981-07-06,10.73,4.8397,27.04,0.3233
1981-07-07,0,6.7683,27.085,0.3017
1981-07-08,0,6.8882,28.275,0.2802
1981-07-09,0,6.7662,29.415,0.2694
1981-07-10,25.58,5.438,28.45,0.2694
1981-07-11,4.93,5.4384,27.25,0.2694
1981-07-12,0,6.6343,28.005,0.2586
1981-07-13,0,6.5273,29.25,0.2478
1981-07-14,0,6.8199,29.76,0.2478
1981-07-15,0,6.9277,30.07,0.2371
1981-07-16,0,6.7421,30.505,0.2371
1981-07-17,0,6.7516,30.5,0.2371
1981-07-18,0,6.9606,30.005,0.2263
1981-07-19,0,6.8738,30.73,0.2263
1981-07-20,13.4,5.2288,29.505,0.2909
1981-07-21,26.15,5.0156,28.28,0.6142
1981-07-22,0,6.889,28.945,0.3987
1981-07-23,0,7.2032,28.5,0.3125
1981-07-24,0,7.0151,29.455,0.2802
1981-07-25,4.61,5.9008,29.015,0.2909
1981-07-26,0,6.7211,27.875,0.4095
1981-07-27,12.71,5.257,28.45,0.334
1981-07-28,0,6.6283,28.745,0.2909
1981-07-29,0.42,6.4124,28.985,0.3125
1981-07-30,5.24,4.9143,27.795,0.3017
1981-07-31,0,6.0545,27.065,0.334
1981-08-01,0,5.3973,26.62,0.5927
1981-08-02,0,5.3985,26.55,0.5711
1981-08-03,11.66,4.7463,26.22,1.4439
1981-08-04,0,6.0073,26.72,0.9698
1981-08-05,0,6.0826,27.25,0.5927
1981-08-06,9.05,5.0506,27.465,0.4095
1981-08-07,0,5.69,28,0.3664
1981-08-08,12.59,4.375,27.075,0.3556
1981-08-09,6.25,4.8021,26.99,0.3448
1981-08-10,14.86,4.6282,27,0.334
1981-08-11,18.91,4.9435,27.06,0.3987
1981-08-12,0,6.2911,27.705,0.3448
1981-08-13,13.59,5.0111,27.26,0.3125
1981-08-14,0,6.1751,27.245,0.3125
1981-08-15,0,6.2016,27.75,0.2909
1981-08-16,0,6.1204,28.5,0.2802
1981-08-17,12.68,5.426,28.75,0.2694
1981-08-18,0,5.9631,28.75,0.3556
1981-08-19,27.94,4.5366,26.78,1.1207
1981-08-20,23.07,3.7352,25.955,3.8146
1981-08-21,10.69,3.0628,24.42,2.1551
1981-08-22,0,3.5101,23.52,0.959
1981-08-23,0,4.5953,24.755,0.6465
1981-08-24,0,5.6648,24.55,0.5172
1981-08-25,0,5.9883,24.96,0.431
1981-08-26,0,6.0481,25.75,0.3772
1981-08-27,0,5.4591,25.285,0.3556
1981-08-28,0,4.9041,25.2,0.3556
1981-08-29,0,5.2226,26.235,0.3448
1981-08-30,14.6,3.6146,26.245,0.5496
1981-08-31,28.91,3.8586,25.71,1.3362
1981-09-01,7.46,4.4226,26.245,0.9483
1981-09-02,4.36,4.8586,26.055,0.9698
1981-09-03,2.37,5.0752,25.985,0.7974
1981-09-04,8.21,4.3032,25.755,1.6164
1981-09-05,0,5.383,26.09,0.8836
1981-09-06,9.55,4.1097,26.25,0.6142
1981-09-07,0,5.211,26.275,0.5603
1981-09-08,0,5.1999,27.25,0.4741
1981-09-09,0,5.2859,25,0.4095
1981-09-10,0,5.421,22.235,0.3772
1981-09-11,0,5.506,24.01,0.3556
1981-09-12,0,5.521,25.75,0.334
1981-09-13,0,5.4904,26.49,0.3233
1981-09-14,0,5.3639,26,0.3125
1981-09-15,0,5.1221,25.75,0.4526
1981-09-16,30.63,3.5824,25.275,1.3577
1981-09-17,0,4.6863,22.5,0.7543
1981-09-18,0,4.4582,17.505,0.5065
1981-09-19,0,4.1889,15.225,0.431
1981-09-20,0,4.2086,15.86,0.3879
1981-09-21,0,4.3994,18.5,0.3664
1981-09-22,0,4.5053,19.5,0.3448
1981-09-23,0,4.6326,21.49,0.334
1981-09-24,0,4.6977,22.73,0.3233
1981-09-25,0,4.5154,23.5,0.3125
1981-09-26,0,4.4602,22.185,0.3017
1981-09-27,0,4.4367,23.26,0.3017
1981-09-28,0,4.4051,23.5,0.2909
1981-09-29,0,4.4226,23.215,0.2802
1981-09-30,0,4.3889,23.17,0.2802
1981-10-01,0,4.2949,24,0.2802
1981-10-02,0,3.9249,24.515,0.2694
1981-10-03,0,3.7084,16.905,0.2586
1981-10-04,0,3.6437,17.21,0.2694
1981-10-05,0,3.8752,20.715,0.2694
1981-10-06,0,3.8982,22.255,0.2586
1981-10-07,0,3.5751,23.745,0.2694
1981-10-08,0,2.8262,20.04,0.2694
1981-10-09,1.76,2.4053,19.055,0.2694
1981-10-10,16.91,2.6014,23.24,0.3664
1981-10-11,0,3.0262,23.465,0.334
1981-10-12,0,2.6356,20.65,0.3125
1981-10-13,0,2.9965,18.77,0.3017
1981-10-14,0,3.0428,17.745,0.2802
1981-10-15,0,2.9231,18.605,0.2694
1981-10-16,0,3.109,18.93,0.2694
1981-10-17,0,3.2204,20.275,0.2694
1981-10-18,0,3.116,21.035,0.2694
1981-10-19,2.6,2.4578,13.76,0.2802
1981-10-20,0,2.4738,11.395,0.2694
1981-10-21,0,2.6858,14.76,0.2694
1981-10-22,0,2.8699,18.055,0.2694
1981-10-23,0,2.7036,19.8,0.2694
1981-10-24,1.97,1.8719,12.44,0.2802
1981-10-25,8.41,1.4666,12.67,0.4526
1981-10-26,28.62,1.7703,16.99,1.2823
1981-10-27,4.42,1.9917,15.015,0.7651
1981-10-28,0,2.2549,13.19,0.5388
1981-10-29,0,2.4522,15.78,0.431
1981-10-30,0,2.4813,17.675,0.3879
1981-10-31,0,2.1976,18.555,0.3556
1981-11-01,0,2.2739,17.875,0.3448
1981-11-02,0,2.3375,19.565,0.334
1981-11-03,0,2.3868,20.57,0.3233
1981-11-04,0,2.4814,20.99,0.3125
1981-11-05,0,2.4872,21.11,0.3233
1981-11-06,0,2.3975,18.555,0.3233
1981-11-07,0,2.0619,13.38,0.3017
1981-11-08,0,1.9801,12.75,0.3017
1981-11-09,0,2.0239,14.545,0.3233
1981-11-10,34.4,1.3021,15.26,1.1746
1981-11-11,3.39,1.529,13.695,1.1099
1981-11-12,0,1.8285,12.055,0.722
1981-11-13,0,1.785,12.255,0.5388
1981-11-14,0,1.649,9.7,0.4418
1981-11-15,0,1.6622,10.555,0.4095
1981-11-16,0,1.7906,13.39,0.3987
1981-11-17,2,1.7548,13.17,0.3987
1981-11-18,0,1.707,12.64,0.3664
1981-11-19,0,1.8935,16.495,0.3556
1981-11-20,4.66,1.5734,14.975,0.4095
1981-11-21,0,1.3197,5.765,0.3879
1981-11-22,0,1.3349,6.47,0.3664
1981-11-23,0,1.4518,9.33,0.4095
1981-11-24,4,1.4141,14.055,0.3664
1981-11-25,0,1.4685,11.1,0.3556
1981-11-26,0,1.5681,13.42,0.3448
1981-11-27,0,1.7139,19.14,0.334
1981-11-28,0,1.7243,18.665,0.334
1981-11-29,0,1.6205,15.385,0.3233
1981-11-30,0,1.6993,17.71,0.3233
1981-12-01,14.57,1.399,19.145,0.4526
1981-12-02,10.29,1.2497,11.48,0.5927
1981-12-03,0,1.2794,9.16,0.4634
1981-12-04,0,1.3165,10.945,0.4095
1981-12-05,0,1.1609,6.76,0.3556
1981-12-06,0,1.1115,5.5,0.3556
1981-12-07,0,1.17,7.395,0.3556
1981-12-08,0,1.3704,12.63,0.3556
1981-12-09,0,1.2949,11,0.3448
1981-12-10,0,1.0828,5.875,0.334
1981-12-11,0,1.0345,4.715,0.334
1981-12-12,9.85,0.9365,6.545,0.4634
1981-12-13,22.2,0.8388,7.26,0.722
1981-12-14,12.05,1.0406,12.005,0.7866
1981-12-15,22.99,1.034,9.48,1.2069
1981-12-16,0,1.0515,5.33,0.9698
1981-12-17,0,1.1975,9.02,0.7004
1981-12-18,8,1.0419,7.55,0.6896
1981-12-19,0,0.7874,-2.705,0.6465
1981-12-20,0,0.8075,-2.315,0.5711
1981-12-21,0,0.9525,2.075,0.5496
1981-12-22,0,1.2874,12.055,0.5172
1981-12-23,2.36,1.3997,16.65,0.4957
1981-12-24,8.09,1.1577,11.645,0.5496
1981-12-25,15.7,0.8079,7.605,0.8621
1981-12-26,1.02,1.0414,9.975,0.8513
1981-12-27,16.62,1.1841,12.955,1.5733
1981-12-28,0,1.3985,12.615,1.6595
1981-12-29,36.09,1.2916,15.17,2.9202
1981-12-30,0.7,1.14,9.095,2.834
1981-12-31,33.38,1.1255,10.42,4.084
1982-01-01,16.99,1.1749,13.105,5.5495
1982-01-02,0,1.3473,13.22,3.4051
1982-01-03,14.91,1.3681,18.125,2.3599
1982-01-04,17.64,1.445,17.94,3.0819
1982-01-05,0,1.2374,7.625,2.8017
1982-01-06,0,1.3545,10.35,1.8965
1982-01-07,0,1.6479,16.38,1.9073
1982-01-08,22.54,1.2767,11.385,3.9116
1982-01-09,0,1.1575,4.655,3.6314
1982-01-10,0,1.1123,3.67,2.3599
1982-01-11,0,0.8242,-5.995,1.5733
1982-01-12,0,0.7708,-6.24,1.3577
1982-01-13,28.67,0.7278,-0.085,2.5754
1982-01-14,15.56,0.7445,-0.18,3.8577
1982-01-15,0,1.0555,-0.035,3.3297
1982-01-16,0,1.3043,6.045,2.3922
1982-01-17,2.68,1.1942,3.685,1.8319
1982-01-18,0,1.3679,4.535,1.5302
1982-01-19,0,1.7673,14.745,1.3793
1982-01-20,0,1.7159,20.5,1.2931
1982-01-21,0,1.8298,19.73,1.1961
1982-01-22,0,1.9584,18.61,1.1422
1982-01-23,0.37,1.8006,18,1.1315
1982-01-24,9.85,1.3746,8.585,1.2284
1982-01-25,0,1.5424,7.3,1.1207
1982-01-26,0,1.6176,8.25,1.0237
1982-01-27,0,1.3974,3.44,0.959
1982-01-28,0,1.5897,6.87,0.9159
1982-01-29,0,1.8611,12.565,0.9052
1982-01-30,0,2.0032,14.025,0.8728
1982-01-31,7.11,1.7284,15.84,1.0883
1982-02-01,8.96,1.4904,8.265,1.4008
1982-02-02,15.17,1.3881,9.27,2.0797
1982-02-03,114.5,1.3938,11.745,15.7325
1982-02-04,0.5,1.7392,11.38,12.3921
1982-02-05,0,1.8283,11.725,5.9482
1982-02-06,0,1.896,11.92,3.89
1982-02-07,0,1.7051,5.005,2.8017
1982-02-08,0,2.0668,10.015,2.2306
1982-02-09,11.52,2.1182,14.94,2.209
1982-02-10,16.75,1.7644,9.335,2.8879
1982-02-11,0.46,1.9625,9.005,2.5107
1982-02-12,0,1.9995,10.36,4.7305
1982-02-13,46.78,1.3965,8.335,14.1162
1982-02-14,0,2.0296,6.75,7.4245
1982-02-15,6.42,1.9805,13.295,4.8814
1982-02-16,10.02,1.976,17.76,4.5905
1982-02-17,20.55,2.2197,18.795,5.4848
1982-02-18,0,2.8755,16.065,4.8814
1982-02-19,0,2.9203,16.75,3.5991
1982-02-20,0,2.7145,13.02,2.6832
1982-02-21,0,2.7658,14.66,2.1551
1982-02-22,0,2.7125,12.82,1.7995
1982-02-23,0,2.7762,12.255,1.5409
1982-02-24,0,3.0052,14.885,1.4008
1982-02-25,0,3.0091,16.36,1.3039
1982-02-26,0,2.4987,13.51,1.25
1982-02-27,17.63,1.461,7.455,2.0043
1982-02-28,0,1.3107,7.14,1.9289
1982-03-01,0,1.9494,9.235,1.5409
1982-03-02,0,2.7591,9,1.3685
1982-03-03,0,3.0227,11.24,1.2608
1982-03-04,0,3.256,14.76,1.2069
1982-03-05,0,3.1311,18.25,1.2069
1982-03-06,24.12,2.473,17,3.5991
1982-03-07,41.76,2.3833,10.255,6.1637
1982-03-08,0,2.6479,5.875,6.5516
1982-03-09,0,3.0123,8.785,4.2133
1982-03-10,0,3.3258,12.315,2.931
1982-03-11,0,3.4452,16.02,2.3168
1982-03-12,0,3.6587,17.745,1.9504
1982-03-13,0,3.8008,20.885,1.6918
1982-03-14,0,3.9169,21.845,1.5194
1982-03-15,0,3.5084,22.63,1.4008
1982-03-16,0,3.3291,23.5,1.2823
1982-03-17,0,3.5035,24.37,1.1961
1982-03-18,0,4.1939,24.7,1.1207
1982-03-19,0,4.257,23.315,1.056
1982-03-20,0,3.9792,24.07,1.0021
1982-03-21,0,4.3404,23.49,0.959
1982-03-22,0,4.1513,19.93,0.9375
1982-03-23,8.17,2.9044,13.65,1.0021
1982-03-24,5.98,2.9069,17.255,1.0237
1982-03-25,1.64,3.1554,18.36,1.0452
1982-03-26,7.76,3.3454,14.16,0.9698
1982-03-27,0,3.0608,9.505,0.8836
1982-03-28,0,2.3664,8.11,0.8513
1982-03-29,0,3.4915,11.61,0.8082
1982-03-30,0,4.2632,17,0.8297
1982-03-31,4.33,3.436,19.655,0.8836
1982-04-01,4,3.599,21.065,0.9698
1982-04-02,0,4.7753,21.75,0.8836
1982-04-03,3,3.6441,21.3,0.8621
1982-04-04,0,4.8261,15.75,0.8405
1982-04-05,0,4.7099,19.585,0.7866
1982-04-06,2.62,4.3582,15.805,0.7651
1982-04-07,0,4.2019,10.185,0.722
1982-04-08,1.06,4.3718,14.715,0.7435
1982-04-09,13.44,3.5159,16.725,1.4224
1982-04-10,8.11,3.3213,14.21,1.25
1982-04-11,0,4.476,12.495,1.0021
1982-04-12,0,4.8653,13.28,0.8513
1982-04-13,0,5.1891,16.785,0.7866
1982-04-14,0,5.0148,20.715,0.7327
1982-04-15,0,4.6998,22.47,0.7112
1982-04-16,0,5.2766,22.58,0.6681
1982-04-17,0,4.8216,23.31,0.625
1982-04-18,6.94,4.3027,20.045,0.625
1982-04-19,0,5.3059,19.26,0.6034
1982-04-20,24.51,3.7568,21.125,0.8944
1982-04-21,29.88,3.4664,20.595,2.3491
1982-04-22,0,4.296,17.435,2.0043
1982-04-23,0,4.7562,15.33,1.2823
1982-04-24,0,5.0256,15.11,0.9914
1982-04-25,18.74,3.4341,18.59,2.5323
1982-04-26,12.77,3.881,21.275,4.0409
1982-04-27,0,5.5346,20,2.8556
1982-04-28,0,5.4498,17.955,1.9504
1982-04-29,0,5.5742,19.055,1.3793
1982-04-30,0,5.2079,19.255,1.1315
1982-05-01,0,5.5155,19.15,0.9806
1982-05-02,0,5.37,20.185,0.8836
1982-05-03,0,5.8695,20.185,0.8082
1982-05-04,0,6.1931,20.835,0.7327
1982-05-05,0,6.3635,20.755,0.6896
1982-05-06,0,6.1258,21.5,0.625
1982-05-07,0,5.7,20.435,0.6465
1982-05-08,22.19,3.9452,18.485,1.347
1982-05-09,0,5.8358,17.77,1.0452
1982-05-10,0,6.123,20.13,0.819
1982-05-11,0,6.3125,20.545,0.7004
1982-05-12,0,6.5355,21.115,0.6358
1982-05-13,0,6.4706,21.5,0.5711
1982-05-14,0,6.3359,21.495,0.528
1982-05-15,0,6.1255,22.44,0.5065
1982-05-16,0,6.4563,22.635,0.4957
1982-05-17,0,6.5897,23.25,0.4634
1982-05-18,0,6.5641,23.5,0.4418
1982-05-19,0,6.4336,23.575,0.4203
1982-05-20,0,6.0657,24,0.4203
1982-05-21,0,6.1873,24.275,0.3987
1982-05-22,9.78,4.8104,24.615,0.6142
1982-05-23,14.74,5.069,25.05,0.4741
1982-05-24,14.19,4.5579,24.005,0.4526
1982-05-25,6.94,3.8799,24.465,0.431
1982-05-26,3,4.163,24.49,0.4634
1982-05-27,12.48,4.6215,25.5,0.4418
1982-05-28,0,6.1913,26.735,0.4203
1982-05-29,0,6.3867,26.82,0.3879
