"Date","P","E","T","Q"
1981-02-15,0,1.7581,6.87,1.5391
1981-02-16,4.12,1.5011,9.86,1.3339
1981-02-17,8.46,1.2491,12.805,1.7444
1981-02-18,8.48,1.3837,13.785,3.0783
1981-02-19,3.56,1.7035,14.285,4.6174
1981-02-20,0,2.293,12.58,3.5913
1981-02-21,0,2.2786,11.785,2.5652
1981-02-22,1.26,2.1273,12.445,2.0522
1981-02-23,0,2.0643,9.96,1.7444
1981-02-24,0,1.9462,7.97,1.5391
1981-02-25,0,2.1076,8.66,1.4365
1981-02-26,0,2.3328,12.195,1.2313
1981-02-27,0,2.5621,15.395,1.0261
1981-02-28,0,2.6276,16.075,0.9235
1981-03-01,10.39,1.9203,13.14,0.8722
1981-03-02,2.33,1.6806,6.375,0.8209
1981-03-03,0,2.016,6.81,0.7696
1981-03-04,13.66,1.5529,7.42,1.3339
1981-03-05,20.81,1.3793,9.81,3.5913
1981-03-06,0,1.9197,5.31,2.5652
1981-03-07,0,1.8933,5.85,2.0522
1981-03-08,0,1.9421,5.53,1.7444
1981-03-09,0,2.0794,4.29,1.5391
1981-03-10,0,2.2016,5.43,1.2313
1981-03-11,0,2.3893,6.975,1.1287
1981-03-12,0,2.4207,6.355,0.9748
1981-03-13,0,2.5538,8.13,0.8722
1981-03-14,0,2.7167,9.68,0.7696
1981-03-15,0,2.6319,8.1,0.7696
1981-03-16,4.12,2.0851,10.145,0.7183
1981-03-17,0,2.5692,6.62,0.8209
1981-03-18,7,2.326,9.665,0.7696
1981-03-19,7.2,1.9231,5.165,0.7183
1981-03-20,0,2.2033,4.45,0.5951
1981-03-21,0,2.5191,7.66,0.5336
1981-03-22,25.08,2.0562,9.795,2.124
1981-03-23,4.77,1.1602,5.595,1.9496
1981-03-24,0,2.3206,5.135,1.5391
1981-03-25,0,2.8322,7.755,1.3339
1981-03-26,0,3.1053,10.39,1.1287
1981-03-27,0,3.4046,13.815,1.0261
1981-03-28,0,3.5845,15.05,1.1287
1981-03-29,0,3.434,18.55,1.1287
1981-03-30,47.38,2.7459,18.095,27.9097
1981-03-31,0,3.9106,17.115,15.3914
1981-04-01,23.14,3.1408,19.775,9.2348
1981-04-02,0,3.8427,14.02,7.1826
1981-04-03,0,4.0565,16.71,4.1044
1981-04-04,0,3.6615,20.095,2.5652
1981-04-05,27.13,3.1138,17.28,10.2609
1981-04-06,0,3.2798,10.015,6.1566
1981-04-07,0,3.5463,12.58,4.1044
1981-04-08,0,3.6037,15.49,3.0783
1981-04-09,3.28,2.3532,17.745,2.0522
1981-04-10,0.53,3.2816,19.395,1.5391
1981-04-11,0,4.1759,20.995,1.3339
1981-04-12,0,3.9773,20.845,1.1287
1981-04-13,0,4.1535,20.32,0.9748
1981-04-14,0,4.4773,21.655,0.8209
1981-04-15,0,4.6149,19.245,0.7183
1981-04-16,0,3.6266,16.965,0.6157
1981-04-17,0,3.3854,20.59,0.5644
1981-04-18,0,4.3178,21.33,0.513
1981-04-19,0,4.602,21.655,0.6157
1981-04-20,8.9,3.449,21.065,1.1287
1981-04-21,16.75,3.2338,15.16,0.8209
1981-04-22,0,3.7805,15.54,0.6157
1981-04-23,8.81,2.4644,16.74,0.8209
1981-04-24,15.78,3.2083,15.79,0.7388
1981-04-25,0,4.559,13.64,0.513
1981-04-26,0,4.8218,16.72,0.4207
1981-04-27,0,5.1485,18.78,0.3591
1981-04-28,0,5.2457,19.54,0.3181
1981-04-29,0,5.025,20.985,0.3283
1981-04-30,9,3.9145,20.75,0.3078
1981-05-01,0,5.0163,19.685,0.277
1981-05-02,0,4.7717,14.375,0.2565
1981-05-03,0,4.7097,14.21,0.2463
1981-05-04,0,4.8851,17.185,0.236
1981-05-05,0,5.0084,20.69,0.2257
1981-05-06,6.46,3.5855,20.605,0.2257
1981-05-07,0,3.9028,15.895,0.236
1981-05-08,0,3.9182,16.015,0.236
1981-05-09,0,4.6421,17.455,0.2052
1981-05-10,4.96,3.3161,18.715,0.195
1981-05-11,5.36,3.6802,14.04,0.195
1981-05-12,0,4.1482,12.03,0.195
1981-05-13,0,5.1665,15.5,0.1744
1981-05-14,1.02,5.3018,18.195,0.1642
1981-05-15,0,4.927,15.955,0.1642
1981-05-16,1.76,4.2615,13.19,0.1539
1981-05-17,11.15,3.4887,14.685,0.1744
1981-05-18,14.69,3.5194,17.915,0.2155
1981-05-19,26.12,3.9758,21.34,0.2976
1981-05-20,0,4.7077,17.395,0.2565
1981-05-21,0,4.7933,13.075,0.2155
1981-05-22,0,5.4943,16.18,0.1744
1981-05-23,0,5.6429,18.065,0.1642
1981-05-24,0,5.3824,20.095,0.1539
1981-05-25,0,5.1903,22.105,0.1437
1981-05-26,5.99,3.2599,21.97,0.1437
1981-05-27,16.65,2.6622,19.33,0.1744
1981-05-28,2.31,4.5216,19.075,0.1642
1981-05-29,0,5.5456,21.625,0.1437
1981-05-30,0,5.5583,23.775,0.1334
1981-05-31,0,5.5246,24.24,0.1437
1981-06-01,20.34,3.9415,23.795,3.7555
1981-06-02,4.28,3.5759,23.665,8.3626
1981-06-03,8.1,4.1754,23.85,7.6854
1981-06-04,11.45,4.2116,23.97,4.6995
1981-06-05,0,5.1597,24.845,0.5541
1981-06-06,1.7,4.9019,26.065,0.4104
1981-06-07,3.53,3.8017,24.555,0.3283
1981-06-08,0,5.2063,24.745,0.4617
1981-06-09,0,5.1564,26.325,0.4104
1981-06-10,0,5.2203,26.815,0.2463
1981-06-11,0,5.3521,26.085,0.2668
1981-06-12,13.17,4.1876,23.915,0.8414
1981-06-13,0,5.5389,25.855,0.4002
1981-06-14,0,5.6674,26.105,0.277
1981-06-15,0,5.8123,25.94,0.2155
1981-06-16,0,6.0265,25.845,0.1744
1981-06-17,0,6.3083,24.555,0.1539
1981-06-18,0,6.1151,20.945,0.1334
1981-06-19,0,6.2545,22.24,0.1334
1981-06-20,1.99,5.6902,24.665,0.1334
1981-06-21,0,6.4047,25.73,0.1231
1981-06-22,0,6.1521,26.94,0.1129
1981-06-23,0,6.4871,26.12,0.1026
1981-06-24,0,6.7451,25.925,0.0985
1981-06-25,7.95,5.8882,26.88,0.0903
1981-06-26,20.55,4.9044,24.795,0.1006
1981-06-27,0,6.2525,22.27,0.0944
1981-06-28,0,6.3231,23.535,0.0862
1981-06-29,12.7,4.3631,24.425,0.0862
1981-06-30,4.32,4.147,21.435,0.1026
1981-07-01,0,5.3523,23.495,0.2976
1981-07-02,22.09,3.8601,23.85,1.0979
1981-07-03,0,5.0748,23.21,0.2565
1981-07-04,0,5.3086,23.755,0.1847
1981-07-05,14.45,3.7256,24.195,0.195
1981-07-06,15.2,3.4758,24.11,0.3386
1981-07-07,0,5.508,24.325,0.2463
1981-07-08,0,6.0236,25.725,0.1744
1981-07-09,0,6.0718,26.56,0.1334
1981-07-10,0,6.0171,27.105,0.1231
1981-07-11,5.43,4.8099,26.295,0.1129
1981-07-12,0,5.9992,27.15,0.1129
1981-07-13,0,5.9872,27.2,0.1006
1981-07-14,0,5.968,27.435,0.0944
1981-07-15,0,5.8096,27.815,0.0882
1981-07-16,0,5.8251,28.035,0.0841
1981-07-17,0,5.9534,27.745,0.0759
1981-07-18,4.79,5.3889,26.305,0.0739
1981-07-19,0,6.1666,26.69,0.0718
1981-07-20,0,6.1583,27.195,0.0687
1981-07-21,8.27,4.9686,26.645,0.0739
1981-07-22,0,5.864,26,0.0718
1981-07-23,0,6.0174,25.98,0.0677
1981-07-24,0,6.3594,27.72,0.0616
1981-07-25,16.32,4.9426,27.6,0.0564
1981-07-26,0,5.6718,26.955,0.0564
1981-07-27,3.66,5.311,27.715,0.0564
1981-07-28,0,5.534,27.42,0.0534
1981-07-29,0,5.3024,27.18,0.0513
1981-07-30,0,5.4043,23,0.0513
1981-07-31,0,5.2342,22.39,0.0513
1981-08-01,0,5.0653,22.855,0.0564
1981-08-02,0,5.0192,22.785,0.0472
1981-08-03,0,5.6075,23.97,0.0472
1981-08-04,0,5.9885,26.505,0.0493
1981-08-05,0,5.9887,27.635,0.0503
1981-08-06,0,5.6701,27.47,0.0513
1981-08-07,13.34,4.4478,26.585,0.0626
1981-08-08,19.2,3.774,24.96,0.0882
1981-08-09,0,5.4121,22.975,0.0646
1981-08-10,0,5.5329,23.82,0.0503
1981-08-11,0,5.4014,25.295,0.0472
1981-08-12,0,5.3406,25.19,0.0513
1981-08-13,0,5.4118,24.72,0.0503
1981-08-14,0,5.4907,26.645,0.0493
1981-08-15,0,5.3914,26.95,0.0462
1981-08-16,0,5.1483,26.42,0.0431
1981-08-17,9.69,3.5775,26.1,0.0431
1981-08-18,16.03,2.8945,24.57,0.0564
1981-08-19,31.64,2.4528,21.01,0.1334
1981-08-20,13.93,2.1229,20.48,0.1231
1981-08-21,32.12,2.1906,20.805,4.2583
1981-08-22,6.49,3.6586,21.735,1.1082
1981-08-23,0,4.4378,22.47,0.2873
1981-08-24,0,4.8095,23.465,0.1744
1981-08-25,0,4.8774,24.07,0.1334
1981-08-26,0,5.0187,24.5,0.1129
1981-08-27,0,4.9069,24.75,0.0965
1981-08-28,0,4.3785,23.61,0.0903
1981-08-29,0,4.3583,24.93,0.0862
1981-08-30,11.06,3.3389,25.16,0.0841
1981-08-31,0,4.339,24.545,0.0862
1981-09-01,9.32,3.3101,24.585,0.1129
1981-09-02,2.08,3.9506,25.35,0.1129
1981-09-03,5.05,2.6333,24.195,0.1006
1981-09-04,3.96,2.658,22.715,0.1026
1981-09-05,0,4.5628,21.415,0.0965
1981-09-06,0,4.5543,22.195,0.0903
1981-09-07,0,4.5273,23.25,0.0862
1981-09-08,0,4.2479,23.26,0.0862
1981-09-09,0,4.219,18.83,0.0862
1981-09-10,0,4.2417,18.025,0.0882
1981-09-11,0,4.4477,20.135,0.0882
1981-09-12,0,4.5362,22.1,0.0862
1981-09-13,0,4.5191,23.075,0.0841
1981-09-14,2.04,4.1976,24.065,0.0882
1981-09-15,8.4,2.8901,23.74,0.1334
1981-09-16,14.04,2.5521,19.625,0.2565
1981-09-17,0,3.7269,17.465,0.1539
1981-09-18,0,3.3153,12.85,0.1231
1981-09-19,0,3.1887,11.98,0.1129
1981-09-20,0,3.3914,13.97,0.1026
1981-09-21,0,3.5392,15.86,0.1006
1981-09-22,0,3.6587,17.89,0.0985
1981-09-23,0,3.7336,19.5,0.0944
1981-09-24,0,3.5047,17.425,0.0923
1981-09-25,0,3.5743,19.395,0.0923
1981-09-26,0,3.5946,21.305,0.0923
1981-09-27,0,3.5099,20.88,0.0944
1981-09-28,0,3.3851,21.635,0.0923
1981-09-29,0,3.3418,17.81,0.0882
1981-09-30,0,3.424,19.575,0.0862
1981-10-01,0,3.4575,20.825,0.078
1981-10-02,0,3.3331,20.045,0.0718
1981-10-03,0,2.5144,11.225,0.0698
1981-10-04,0,2.7409,14.03,0.078
1981-10-05,0,2.9702,18.04,0.0759
1981-10-06,0,3.0522,21.43,0.0718
1981-10-07,0,2.8994,19.255,0.0718
1981-10-08,0.83,2.0913,14.195,0.0718
1981-10-09,1.06,2.2475,15.595,0.08
1981-10-10,14.71,1.1385,14.515,0.1129
1981-10-11,0.71,1.5448,16.65,0.1129
1981-10-12,0,2.1059,16.335,0.0923
1981-10-13,0,2.1804,17.025,0.0841
1981-10-14,0,2.2677,16.36,0.0821
1981-10-15,0.19,2.0156,17.02,0.0821
1981-10-16,0,2.1329,18.22,0.0821
1981-10-17,0,2.3413,20.335,0.0862
1981-10-18,18.14,2.0271,19.81,0.1231
1981-10-19,0,1.8872,10.535,0.1539
1981-10-20,0,1.7801,7.46,0.1129
1981-10-21,0,1.9798,11.705,0.0944
1981-10-22,0,2.0156,14.595,0.0903
1981-10-23,10.6,1.4838,12.215,0.0965
1981-10-24,0,1.4949,5.27,0.1026
1981-10-25,12.28,1.294,7.385,0.1231
1981-10-26,22,1.0568,10.575,0.2463
1981-10-27,11.26,1.198,11.715,0.2873
1981-10-28,0,1.5493,9.36,0.1744
1981-10-29,0,1.7999,12.915,0.1437
1981-10-30,0,1.8814,15.36,0.1231
1981-10-31,0,1.8762,16.58,0.1231
1981-11-01,0,1.8264,16.87,0.1231
1981-11-02,0,1.7244,17.29,0.1129
1981-11-03,0,1.8669,17.275,0.1129
1981-11-04,0,1.8706,18.03,0.1129
1981-11-05,12.77,1.5988,18.37,0.1437
1981-11-06,0,1.6648,14.34,0.1437
1981-11-07,0,1.4028,9.435,0.1334
1981-11-08,0,1.4086,10.18,0.1539
1981-11-09,0,1.4841,12.22,0.1231
1981-11-10,0,1.4612,13.35,0.1231
1981-11-11,0,1.2469,9.395,0.1129
1981-11-12,0,1.1954,7.665,0.1129
1981-11-13,0,1.2777,10.13,0.1129
1981-11-14,0,1.1895,8.59,0.1129
1981-11-15,0,1.2051,10,0.1129
1981-11-16,3.51,1.1447,11.865,0.1129
1981-11-17,0,1.1956,10.41,0.1231
1981-11-18,0,1.1377,9.66,0.1231
1981-11-19,0,1.2598,13.285,0.1231
1981-11-20,4.3,1.0831,12.2,0.1437
1981-11-21,0,0.7622,0.015,0.1539
1981-11-22,0,0.8211,1.505,0.1334
1981-11-23,0,0.9226,5.495,0.1231
1981-11-24,6.18,0.9122,8.175,0.1231
1981-11-25,0,0.9285,6.29,0.1231
1981-11-26,0,1.018,9.76,0.1231
1981-11-27,19.83,1.0345,15.63,2.1548
1981-11-28,21.24,0.8931,9.03,1.0466
1981-11-29,3.05,0.8316,8.27,0.431
1981-11-30,20.9,0.7539,8.64,0.8106
1981-12-01,21.02,0.8686,11.375,2.8936
1981-12-02,0,0.8832,7.825,1.1595
1981-12-03,0,0.8213,5.45,0.5951
1981-12-04,0,0.8717,7.665,0.4002
1981-12-05,0,0.7352,2.875,0.3078
1981-12-06,0,0.7536,3.78,0.2565
1981-12-07,0,0.8093,6.05,0.2052
1981-12-08,0,0.9264,10.285,0.1847
1981-12-09,0,0.7867,5.745,0.1744
1981-12-10,0,0.6812,1.64,0.1744
1981-12-11,0,0.6175,-0.24,0.1847
1981-12-12,0,0.6238,1.74,0.1744
1981-12-13,0,0.7175,4.105,0.1744
1981-12-14,32.35,0.6365,5.15,4.8021
1981-12-15,4.23,0.6094,4.005,2.1753
1981-12-16,0,0.6729,1.34,1.1492
1981-12-17,6.38,0.6696,3.065,0.7901
1981-12-18,0,0.6125,-0.985,0.5951
1981-12-19,0,0.4757,-7.79,0.5233
1981-12-20,0,0.4929,-7.3,0.5438
1981-12-21,6.93,0.5486,-3.275,0.5336
1981-12-22,10.93,0.785,7.14,1.4057
1981-12-23,3.91,0.8816,10.8,1.3647
1981-12-24,0,0.6425,2.91,1.0261
1981-12-25,5.96,0.6005,2.035,0.985
1981-12-26,0,0.7786,5.365,0.9337
1981-12-27,0,0.7843,6.815,0.8209
1981-12-28,1,0.8641,8.005,0.667
1981-12-29,0,0.8252,6.68,0.513
1981-12-30,0,0.7008,1.735,0.431
1981-12-31,18.55,0.7312,4.71,1.0671
1982-01-01,1.11,0.718,5.83,1.4571
1982-01-02,0,0.8042,5.275,1.1903
1982-01-03,76.86,0.8575,9.285,59.4107
1982-01-04,42.34,0.9441,11.91,46.995
1982-01-05,0,0.7497,2.385,8.2293
1982-01-06,0,0.8597,6.445,5.1305
1982-01-07,0,1.0139,11.315,3.5913
1982-01-08,0,0.722,0.835,2.5652
1982-01-09,0,0.65,-2.7,2.0522
1982-01-10,0,0.6257,-4.585,1.5391
1982-01-11,0,0.4317,-14.075,1.3339
1982-01-12,0,0.5034,-10.575,1.1287
1982-01-13,11.65,0.5624,-3.85,1.1287
1982-01-14,7.81,0.5348,-5.45,1.0261
1982-01-15,0,0.6146,-5.8,1.0261
1982-01-16,0,0.7503,-2.815,0.9235
1982-01-17,0,0.5909,-10.545,0.8722
1982-01-18,0,0.6427,-8.135,0.8209
1982-01-19,2.42,1.0721,8.195,0.9748
1982-01-20,0,1.4407,15.195,1.1287
1982-01-21,33.96,1.179,15.645,3.0783
1982-01-22,6.31,0.9449,14.59,15.3914
1982-01-23,49.82,1.122,12.92,10.2609
1982-01-24,0,0.9726,3.05,7.1826
1982-01-25,0,0.9763,2.765,5.1305
1982-01-26,0,0.9709,1.62,3.0783
1982-01-27,0,0.8646,-1.825,2.1958
1982-01-28,0.86,1.0642,3.475,1.847
1982-01-29,0,1.2126,6.9,1.4365
1982-01-30,0,1.3455,10.435,1.2621
1982-01-31,13.55,1.2422,11.005,1.7649
1982-02-01,0,1.1626,4.33,1.6417
1982-02-02,7.04,0.9232,3.25,1.5391
1982-02-03,14.72,0.9311,6.505,2.4011
1982-02-04,2,1.0932,3.815,2.6678
1982-02-05,0,0.9034,2.255,2.3292
1982-02-06,4.98,1.0488,3.015,2.0727
1982-02-07,0,0.8846,-4.81,1.7341
1982-02-08,0,1.1268,-0.57,1.5904
1982-02-09,19.26,1.2047,5.79,2.8833
1982-02-10,0,1.1228,-1.83,2.9757
1982-02-11,0,1.1271,-0.995,2.4524
1982-02-12,2.99,1.1335,3.44,2.0009
1982-02-13,2,1.1455,2.475,1.7546
1982-02-14,0,1.3201,1.405,1.4776
1982-02-15,7.8,1.3815,5.885,1.3955
1982-02-16,25.81,1.3719,12.78,9.7581
1982-02-17,13.7,1.6131,14.55,13.9548
1982-02-18,2.25,1.5585,12.03,5.7974
1982-02-19,0,1.9299,10.275,3.8581
1982-02-20,0,1.9575,8.75,3.0475
1982-02-21,0,2.0084,9.555,2.3908
1982-02-22,0,1.9663,8.535,1.7751
1982-02-23,0,2.1148,10.33,1.4365
1982-02-24,0,2.4581,15,1.2621
1982-02-25,0,2.2324,10.88,1.0671
1982-02-26,12.19,0.966,3.675,1.18
1982-02-27,28.21,0.8033,2.005,9.1014
1982-02-28,0.17,1.021,3.615,5.0073
1982-03-01,0,1.3893,7.31,3.5913
1982-03-02,0,2.2066,7.86,2.5652
1982-03-03,0,2.3777,10.515,2.0522
1982-03-04,0,2.2267,13.11,1.7444
1982-03-05,2.69,2.2278,11.725,2.0522
1982-03-06,13.98,1.3555,3.905,3.5913
1982-03-07,14,1.0702,0.59,3.0783
1982-03-08,0,1.8442,0.345,2.5652
1982-03-09,0,2.3064,5.55,2.0522
1982-03-10,0,2.5975,9.765,1.5391
1982-03-11,0,2.8083,13.55,1.4365
1982-03-12,0,2.7639,15.9,1.2313
1982-03-13,0,2.6872,17.015,1.1287
1982-03-14,3.17,2.0005,13.195,1.1287
1982-03-15,8.28,2.3125,14.895,1.0261
1982-03-16,10.79,2.118,20.24,3.2835
1982-03-17,0,3.071,22.4,2.5652
1982-03-18,4.58,2.9759,20.485,2.0522
1982-03-19,0,3.7497,22.41,1.847
1982-03-20,0,3.7045,22.245,1.3339
1982-03-21,0.7,3.5124,18.185,1.2313
1982-03-22,0.91,2.7561,10.36,1.1287
1982-03-23,0,3.051,9.21,0.9748
1982-03-24,0,3.3234,12.495,0.9235
1982-03-25,0,3.6147,16.22,0.9748
1982-03-26,0.62,3.1386,8.575,0.9235
1982-03-27,0,2.4979,4.695,0.8209
1982-03-28,0,2.6757,4.97,0.7388
1982-03-29,0,3.1464,9.155,0.667
1982-03-30,0,3.5036,15.05,0.6157
1982-03-31,5,2.8994,18.88,0.5746
1982-04-01,3.53,3.3081,17.71,1.0261
1982-04-02,8.8,3.1503,17.95,0.8209
1982-04-03,18.15,2.5409,16.995,0.6157
1982-04-04,0,3.5981,10.77,0.513
1982-04-05,23.23,2.673,12.6,2.0522
1982-04-06,6.92,2.5643,6.43,1.2313
1982-04-07,0,2.6956,4.09,2.0522
1982-04-08,8.65,2.2619,7.025,1.5391
1982-04-09,26.26,2.1473,6.405,1.2313
1982-04-10,0,3.1889,6.245,1.0261
1982-04-11,0,3.5569,8.265,0.9235
1982-04-12,0,4.0178,11.81,0.8209
1982-04-13,0,4.2122,15.675,0.7183
1982-04-14,6.51,2.5045,18.115,1.2313
1982-04-15,0,4.3084,18.625,0.9235
1982-04-16,7.04,3.2908,20.225,0.7696
1982-04-17,51.33,3.1179,19.635,1.5391
1982-04-18,17.86,3.0065,11.865,5.1305
1982-04-19,10.54,2.5515,12.955,3.0783
1982-04-20,19.04,2.258,14.9,3.5913
1982-04-21,17.09,2.8393,14.01,4.1044
1982-04-22,0,3.4846,11.885,3.0783
1982-04-23,0,3.9636,9.85,2.0522
1982-04-24,0,4.2757,11.415,1.5391
1982-04-25,5.09,3.2036,14.25,1.4365
1982-04-26,6.17,2.6149,15.575,2.1548
1982-04-27,6.69,3.0817,16.33,2.0727
1982-04-28,0,4.2728,14.605,1.6828
1982-04-29,0,4.3603,13.795,1.4878
1982-04-30,7.25,3.3236,14.36,1.3442
1982-05-01,0,4.6098,15.55,1.139
1982-05-02,0,5.0641,17.58,1.0364
1982-05-03,0,5.2221,18.16,0.749
1982-05-04,0,5.2762,17.71,0.6772
1982-05-05,0,5.4722,18.775,0.5541
1982-05-06,0,5.3835,19.73,0.5028
1982-05-07,0,4.9466,19.175,0.513
1982-05-08,13.38,3.2684,15.59,0.5849
1982-05-09,0,4.9795,15.655,0.4002
1982-05-10,0,5.3098,17.5,0.3181
1982-05-11,0,5.6962,19.3,0.2976
1982-05-12,0,5.6491,19.815,0.2976
1982-05-13,0,5.676,20.875,0.277
1982-05-14,0,5.5909,21.285,0.2565
1982-05-15,0,5.1495,20.605,0.236
1982-05-16,0.24,5.4575,21.72,0.2155
1982-05-17,0,5.5255,22.365,0.2257
1982-05-18,0,5.3324,22.72,0.2155
1982-05-19,0,5.4487,21.805,0.195
1982-05-20,6.99,4.0486,21.98,0.2565
1982-05-21,10.46,3.963,20.945,0.6772
1982-05-22,0,5.442,23.165,0.3078
1982-05-23,7.12,4.247,23.25,0.2463
