"Date","P","E","Q"
1981-02-24,0,1.3857,2.5962
1981-02-25,0,1.7109,2.077
1981-02-26,0,2.0444,1.6443
1981-02-27,0,2.0948,1.4366
1981-02-28,0,2.4687,1.3327
1981-03-01,0,2.4154,1.2808
1981-03-02,0,2.1068,1.1597
1981-03-03,0,1.879,1.0904
1981-03-04,0,1.7399,1.2116
1981-03-05,22.83,1.2041,1.6962
1981-03-06,18.56,1.6454,1.6097
1981-03-07,0,1.4737,1.4712
1981-03-08,0,1.8377,1.35
1981-03-09,0,2.1596,1.3154
1981-03-10,0,2.1639,1.2635
1981-03-11,0,1.8681,1.2289
1981-03-12,0,2.1754,1.177
1981-03-13,0,2.4584,1.177
1981-03-14,12.67,1.6541,1.2116
1981-03-15,0,2.3712,1.1423
1981-03-16,10.67,2.0594,1.3154
1981-03-17,8.28,1.6635,1.1943
1981-03-18,0,2.4294,1.2462
1981-03-19,0,2.1564,1.1943
1981-03-20,0.09,1.379,1.177
1981-03-21,0,1.6251,1.2116
1981-03-22,8.7,1.5128,1.402
1981-03-23,37.51,0.9211,1.4885
1981-03-24,0,2.1222,1.6789
1981-03-25,0,2.5752,2.077
1981-03-26,0,2.9383,2.4232
1981-03-27,0,3.0689,2.5962
1981-03-28,0,3.3706,2.7693
1981-03-29,0,3.1814,2.7693
1981-03-30,25.58,2.2609,9.1734
1981-03-31,8.87,3.0283,8.6541
1981-04-01,3.02,3.2741,6.7502
1981-04-02,2.57,3.3428,5.0194
1981-04-03,0,3.997,3.8078
1981-04-04,0,4.2298,2.9424
1981-04-05,7.24,2.1967,3.2886
1981-04-06,4.14,2.5206,2.5962
1981-04-07,0,3.2434,2.2501
1981-04-08,0,3.4393,1.9039
1981-04-09,3.86,2.8568,1.9039
1981-04-10,7.08,3.1193,1.5751
1981-04-11,0,4.0266,1.402
1981-04-12,0,4.342,1.2635
1981-04-13,0,4.4784,1.177
1981-04-14,3.9,3.1998,1.1077
1981-04-15,3,3.1782,1.0558
1981-04-16,0,3.6965,0.9866
1981-04-17,0,3.026,1.1077
1981-04-18,15.49,2.2217,1.1077
1981-04-19,11.11,3.3441,1.1077
1981-04-20,19.09,3.133,2.2501
1981-04-21,3.87,3.2652,2.077
1981-04-22,0,3.8991,1.7308
1981-04-23,5.07,2.9394,2.077
1981-04-24,10.67,3.2553,2.4232
1981-04-25,0,2.6917,2.077
1981-04-26,0,3.7101,1.6962
1981-04-27,0,4.3215,1.4539
1981-04-28,0,4.6552,1.2808
1981-04-29,0,4.3179,1.1943
1981-04-30,2.61,2.8474,1.0904
1981-05-01,0,2.8685,1.0212
1981-05-02,0,2.7106,0.9866
1981-05-03,0,3.1447,0.9
1981-05-04,0,3.6097,0.8135
1981-05-05,0,3.9106,0.7443
1981-05-06,0,3.3341,0.7789
1981-05-07,9.01,1.2848,0.8654
1981-05-08,4,2.1483,0.7269
1981-05-09,0,3.1529,0.6404
1981-05-10,0,2.1128,0.6404
1981-05-11,22.68,1.6112,2.5962
1981-05-12,0,3.6178,1.3847
1981-05-13,0,3.8818,1.2116
1981-05-14,0,4.0255,1.1077
1981-05-15,20.05,2.5688,1.3674
1981-05-16,0,3.467,1.125
1981-05-17,4.53,2.3065,1.0558
1981-05-18,4.03,3.1415,1.0385
1981-05-19,5.73,3.0952,1.1943
1981-05-20,18.08,2.411,2.9424
1981-05-21,6,1.8625,2.9424
1981-05-22,0,4.6317,2.2501
1981-05-23,0,4.8784,1.7135
1981-05-24,0,4.935,1.3674
1981-05-25,0,4.7764,1.1597
1981-05-26,0,4.1294,1.0558
1981-05-27,53.16,2.1716,9.8657
1981-05-28,19.85,2.0631,9.3465
1981-05-29,0,3.0253,7.2695
1981-05-30,0,5.0937,5.5386
1981-05-31,4.07,3.9413,4.6732
1981-06-01,3.19,3.4878,3.9809
1981-06-02,10.76,2.6443,3.2886
1981-06-03,15.44,3.3771,3.4617
1981-06-04,12.68,2.9754,3.9809
1981-06-05,8.5,4.3113,3.9809
1981-06-06,5.2,3.7113,3.8078
1981-06-07,7,3.3989,4.3271
1981-06-08,0,5.1144,3.2886
1981-06-09,0,5.2359,2.5962
1981-06-10,0,5.0601,2.077
1981-06-11,0,4.7747,1.6616
1981-06-12,0,4.3407,1.3674
1981-06-13,0,3.7279,1.1943
1981-06-14,0,4.5141,1.0731
1981-06-15,0,4.4595,0.9693
1981-06-16,0,4.1552,0.8654
1981-06-17,0,3.7859,0.7789
1981-06-18,0,3.5288,0.7269
1981-06-19,0,2.794,0.7616
1981-06-20,7.24,1.9505,0.7269
1981-06-21,0,3.654,0.5885
1981-06-22,0,3.5889,0.5192
1981-06-23,7.76,2.6257,0.6058
1981-06-24,0,3.846,0.4673
1981-06-25,0,3.611,0.4327
1981-06-26,0,2.8957,0.4154
1981-06-27,0,2.809,0.3981
1981-06-28,0,2.4046,0.3981
1981-06-29,0,2.5471,0.3808
1981-06-30,0,2.5763,0.4327
1981-07-01,30.32,1.7523,0.6577
1981-07-02,14.64,1.6268,0.6577
1981-07-03,8.2,1.2589,0.6577
1981-07-04,2,3.6984,0.5539
1981-07-05,0,4.6018,0.5019
1981-07-06,2,4.2278,0.5192
1981-07-07,0,3.9838,0.6058
1981-07-08,0,4.2458,0.5192
1981-07-09,0,4.1488,0.4673
1981-07-10,0,4.2169,0.45
1981-07-11,0,3.7397,0.4154
1981-07-12,0,3.607,0.4154
1981-07-13,0,2.9859,0.3635
1981-07-14,0,2.9447,0.3462
1981-07-15,0,3.2115,0.3462
1981-07-16,6.31,2.1893,0.3115
1981-07-17,7.56,2.4014,0.3462
1981-07-18,4,2.4162,0.3115
1981-07-19,7.86,2.122,0.3289
1981-07-20,6.41,2.8856,0.2769
1981-07-21,0,4.2052,0.225
1981-07-22,0,3.6053,0.2077
1981-07-23,0,3.6021,0.1904
1981-07-24,6.37,2.5899,0.1904
1981-07-25,11.37,3.0156,0.5539
1981-07-26,0,4.4176,0.2423
1981-07-27,0,4.4059,0.2077
1981-07-28,0,3.8083,0.2423
1981-07-29,7.69,2.3826,0.2769
1981-07-30,0,2.5775,0.2596
1981-07-31,0,1.3232,0.2423
1981-08-01,0,1.3142,0.2769
1981-08-02,7.78,1.2501,0.4327
1981-08-03,0,2.903,0.2942
1981-08-04,0,3.4928,0.2423
1981-08-05,0,3.648,0.225
1981-08-06,0,3.1498,0.3808
1981-08-07,13.8,2.4852,0.3462
1981-08-08,4,2.8648,0.2942
1981-08-09,0,3.7703,0.2596
1981-08-10,0,3.5039,0.2423
1981-08-11,0,3.2207,0.2423
1981-08-12,0,3.0981,0.2423
1981-08-13,0,2.9723,0.225
1981-08-14,0,2.9085,0.2423
1981-08-15,0,2.7129,0.2423
1981-08-16,0,2.3229,0.2423
1981-08-17,0,2.2067,0.2423
1981-08-18,0,1.7951,0.2596
1981-08-19,0,1.2551,0.2596
1981-08-20,0,1.0087,0.2596
1981-08-21,0,1.6134,0.2423
1981-08-22,0,1.6971,0.2423
1981-08-23,0,1.7078,0.2423
1981-08-24,0,1.6211,0.225
1981-08-25,0,1.5695,0.225
1981-08-26,0,1.398,0.2077
1981-08-27,0,1.1909,0.225
1981-08-28,0,1.2427,0.225
1981-08-29,0,1.1461,0.2077
1981-08-30,0,0.9769,0.225
1981-08-31,0,0.9691,0.2077
1981-09-01,0,0.8778,0.2077
1981-09-02,18.38,0.5798,0.225
1981-09-03,0,1.2641,0.225
1981-09-04,3,0.7637,0.225
1981-09-05,3.24,1.1012,0.225
1981-09-06,11.49,1.1261,0.6577
1981-09-07,29.07,1.6303,0.8654
1981-09-08,1.84,3.5879,0.7269
1981-09-09,0,3.5427,0.4846
1981-09-10,0,3.2963,0.3462
1981-09-11,0,3.3542,0.2942
1981-09-12,0,3.2409,0.2423
1981-09-13,0,3.0169,0.2077
1981-09-14,0,2.8452,0.1904
1981-09-15,11.87,2.0505,0.2423
1981-09-16,15.88,1.8548,0.9173
1981-09-17,0,3.0594,0.5366
1981-09-18,0,1.9925,0.3808
1981-09-19,0,2.1067,0.2423
1981-09-20,0,2.7679,0.225
1981-09-21,0,2.9367,0.225
1981-09-22,0,2.6635,0.225
1981-09-23,0,2.5792,0.225
1981-09-24,0,2.2133,0.2077
1981-09-25,0,2.2325,0.2077
1981-09-26,0,2.1681,0.1904
1981-09-27,0,2.109,0.1904
1981-09-28,0,1.9854,0.1904
1981-09-29,0,1.7644,0.1904
1981-09-30,0,1.7699,0.1904
1981-10-01,0,1.7547,0
1981-10-02,19.9,1.1414,0
1981-10-03,0,1.3776,0.2769
1981-10-04,0,1.8862,0
1981-10-05,0,1.8367,0
1981-10-06,4.35,1.6527,0
1981-10-07,0,1.5975,0
1981-10-08,0,1.8014,0
1981-10-09,0,1.3536,0
1981-10-10,2.75,0.9386,0
1981-10-11,0,0.8628,0
1981-10-12,0,1.1707,0
1981-10-13,0,0.9163,0
1981-10-14,0,1.2708,0
1981-10-15,0,1.2511,0
1981-10-16,0,1.2628,0
1981-10-17,0,1.3276,0
1981-10-18,0,1.182,0
1981-10-19,3.32,0.928,0
1981-10-20,0,0.9658,0
1981-10-21,0,1.0275,0
1981-10-22,0,1.0416,0
1981-10-23,3,0.8058,0
1981-10-24,8,0.7182,0
1981-10-25,3.77,0.651,0
1981-10-26,21.93,0.9092,0
1981-10-27,19.03,1.2349,0
1981-10-28,0,1.388,0
1981-10-29,0,1.4132,0
1981-10-30,0,1.059,0
1981-10-31,0,1.1799,0
1981-11-01,0,1.2415,0
1981-11-02,0,1.3418,0
1981-11-03,0,1.3278,0
1981-11-04,0,1.2384,0
1981-11-05,0,1.1112,0
1981-11-06,3,0.8926,0
1981-11-07,0,1.0226,0
1981-11-08,0,0.925,0
1981-11-09,0,1.0002,0
1981-11-10,0,0.9755,0
1981-11-11,0,0.8992,0
1981-11-12,0,0.8627,0
1981-11-13,0,0.8101,0
1981-11-14,0,0.7741,0
1981-11-15,0,0.7292,0
1981-11-16,0,0.7513,0
1981-11-17,4.72,0.6502,0
1981-11-18,0,0.7611,0
1981-11-19,0,0.7845,0
1981-11-20,0,0.744,0
1981-11-21,0,0.491,0
1981-11-22,0,0.5047,0
1981-11-23,0,0.5614,0
1981-11-24,7,0.5452,0
1981-11-25,0,0.7132,0
1981-11-26,0,0.6774,0
1981-11-27,3,0.6589,0
1981-11-28,8.57,0.7189,0
1981-11-29,0,0.7108,0
1981-11-30,0,0.6857,0
1981-12-01,12,0.6221,0
1981-12-02,5,0.6963,0
1981-12-03,0,0.7293,0
1981-12-04,1,0.6124,0
1981-12-05,6.38,0.5168,0
1981-12-06,0,0.5392,0
1981-12-07,0,0.6504,0
1981-12-08,0,0.7364,0
1981-12-09,0,0.5487,0
1981-12-10,0,0.4226,0
1981-12-11,0,0.4415,0
1981-12-12,0,0.5046,0
1981-12-13,0,0.5185,0
1981-12-14,6.8,0.5222,0
1981-12-15,14,0.526,0
1981-12-16,5,0.5415,0
1981-12-17,0,0.5951,0
1981-12-18,0,0.5507,0
1981-12-19,0,0.4139,0
1981-12-20,0,0.409,0
1981-12-21,0,0.4577,0
1981-12-22,4.46,0.5483,0
1981-12-23,2,0.7417,0
1981-12-24,3,0.673,0
1981-12-25,25,0.5184,0
1981-12-26,5.57,0.4987,0
1981-12-27,0,0.6942,0
1981-12-28,0,0.641,0
1981-12-29,0,0.615,0
1981-12-30,0,0.5243,0
1981-12-31,9.72,0.5459,0
1982-01-01,37.92,0.5297,0
1982-01-02,0,0.6113,0
1982-01-03,18.15,0.6177,0
1982-01-04,43.6,0.767,0
1982-01-05,0,0.7127,0
1982-01-06,0,0.7377,0
1982-01-07,0,0.7647,0
1982-01-08,0,0.6731,0
1982-01-09,0,0.5523,0
1982-01-10,0,0.4379,0
1982-01-11,0,0.3155,0
1982-01-12,0,0.4843,0
1982-01-13,5.51,0.5106,0
1982-01-14,4,0.5104,0
1982-01-15,7,0.5736,0
1982-01-16,0,0.6564,0
1982-01-17,0,0.5145,0
1982-01-18,0,0.5927,0
1982-01-19,0,0.8891,0
1982-01-20,0,1.0415,0
1982-01-21,22.54,1.0346,0
1982-01-22,7.06,0.9531,0
1982-01-23,8,0.8473,0
1982-01-24,0,0.9507,0
1982-01-25,0,0.8388,0
1982-01-26,0,0.7694,0
1982-01-27,0,0.7018,0
1982-01-28,0,0.8155,0
1982-01-29,0,0.9917,0
1982-01-30,0,1.0056,0
1982-01-31,13.51,0.9026,0
1982-02-01,22.8,0.9947,0
1982-02-02,0,1.1419,0
1982-02-03,71.84,0.9501,0
1982-02-04,13.26,1.1878,0
1982-02-05,0,1.3568,0
1982-02-06,0,1.2901,0
1982-02-07,0,1.0739,0
1982-02-08,0,1.2284,0
1982-02-09,7,1.1944,0
1982-02-10,8,1.144,0
1982-02-11,0,1.3451,0
1982-02-12,0,1.3441,0
1982-02-13,3.41,0.7538,0
1982-02-14,0,1.3394,0
1982-02-15,0,1.5138,0
1982-02-16,11.33,1.2523,0
1982-02-17,12.35,1.3899,0
1982-02-18,7.27,1.2889,0
1982-02-19,1,1.0537,0
1982-02-20,0,1.6416,0
1982-02-21,0,1.4536,0
1982-02-22,0,1.4187,0
1982-02-23,0,2.0398,0
1982-02-24,0,2.1895,0
1982-02-25,0,1.8888,0
1982-02-26,0,1.0617,0
1982-02-27,20.56,0.8871,0
1982-02-28,5,0.7944,0
1982-03-01,0,1.2052,0
1982-03-02,0,1.8657,0
1982-03-03,0,2.151,0
1982-03-04,0,2.144,0
1982-03-05,0,2.4287,0
1982-03-06,0,2.6488,0
1982-03-07,24.04,1.4415,0
1982-03-08,0,2.0136,0
1982-03-09,0,2.2439,0
1982-03-10,0,2.3248,0
1982-03-11,0,2.3501,0
1982-03-12,0,2.6868,0
1982-03-13,0,2.8649,0
1982-03-14,4.16,2.059,0
1982-03-15,8.39,1.552,0
1982-03-16,13.92,1.8956,0
1982-03-17,12.9,2.6659,0
1982-03-18,0,3.5168,0
1982-03-19,0,3.4219,0
1982-03-20,0,3.2215,0
1982-03-21,3.94,1.8906,0
1982-03-22,2.35,2.59,0
1982-03-23,0,2.7229,0
1982-03-24,0,2.359,0
1982-03-25,0,2.6769,0
1982-03-26,2.16,2.6373,0
1982-03-27,0,1.4947,0
1982-03-28,0,1.8491,0
1982-03-29,0,2.0244,0
1982-03-30,0,2.3162,0
1982-03-31,0,2.5177,0
1982-04-01,1,2.8612,0
1982-04-02,0,2.5474,0
1982-04-03,3,1.428,0
1982-04-04,0,2.2574,0
1982-04-05,0,1.9791,0
1982-04-06,3.12,1.6609,0
1982-04-07,0,1.9424,0
1982-04-08,10.38,1.1846,0
1982-04-09,16.39,1.032,0
1982-04-10,0,2.6091,0
1982-04-11,0,2.7763,0
1982-04-12,0,3.2654,0
1982-04-13,0,2.9308,0
1982-04-14,0,3.6181,0
1982-04-15,2,2.4463,0
1982-04-16,4,1.249,0
1982-04-17,4.04,1.679,0
1982-04-18,9,2.749,0
1982-04-19,0,3.0621,0
1982-04-20,0.53,3.6067,0
1982-04-21,2.87,2.5138,0
1982-04-22,0,2.2005,0
1982-04-23,0,3.1984,0
1982-04-24,0,3.1566,0
1982-04-25,0,2.9715,0
1982-04-26,19.69,2.5028,0
1982-04-27,28.88,2.5165,0
1982-04-28,21.83,2.4878,0
1982-04-29,0,3.9065,0
1982-04-30,0,3.568,0
1982-05-01,0,3.8144,0
1982-05-02,0,3.9023,0
1982-05-03,0,3.8279,0
1982-05-04,0,3.791,0
1982-05-05,0,3.8727,0
1982-05-06,0,3.7458,0
1982-05-07,0,3.2464,0
1982-05-08,11.04,2.4933,0
1982-05-09,0,3.2144,0
1982-05-10,0,3.5549,0
1982-05-11,0,3.6867,0
1982-05-12,0,3.6054,0
1982-05-13,0,3.376,0
1982-05-14,0,3.3327,0
1982-05-15,0,2.8687,0
1982-05-16,0,3.0045,0
1982-05-17,15.42,2.0747,0
1982-05-18,10.31,2.4416,0
1982-05-19,13.78,2.8254,0
1982-05-20,11.85,2.6653,0
1982-05-21,5.7,3.1293,0
1982-05-22,0,4.5172,0
1982-05-23,26.81,2.9758,0
1982-05-24,23.79,2.939,0
1982-05-25,10.02,2.9758,0
1982-05-26,8.47,3.1861,0
1982-05-27,20.87,2.5915,0
1982-05-28,9.01,3.7074,0
1982-05-29,25,3.8083,0
1982-05-30,15.03,4.0584,0
1982-05-31,14.88,4.2975,0
1982-06-01,32.31,3.3069,0
1982-06-02,12.46,4.1669,0
1982-06-03,0,4.8927,0
1982-06-04,19.68,2.9716,0
1982-06-05,20,2.0969,0
1982-06-06,0,4.015,0
1982-06-07,0,3.9412,0
1982-06-08,0,4.8135,0
1982-06-09,0,5.0519,0
1982-06-10,0,4.5514,0
1982-06-11,8.86,3.2802,0
1982-06-12,0,3.4349,0
1982-06-13,16,2.5526,0
1982-06-14,1,4.8215,0
1982-06-15,0,4.633,0
1982-06-16,0,4.4882,0
1982-06-17,6.52,3.2313,0
1982-06-18,15.02,3.1896,0
1982-06-19,0,4.5109,0
1982-06-20,0,4.8963,0
1982-06-21,0,5.0859,0
1982-06-22,0,3.7529,0
1982-06-23,0,4.4356,0
1982-06-24,0,4.1745,0
1982-06-25,0,2.695,0
1982-06-26,0,3.3487,0
1982-06-27,0,2.7821,0
1982-06-28,12.77,2.572,0
1982-06-29,15.15,2.4924,0
1982-06-30,0,4.597,0
1982-07-01,0,4.7048,0
1982-07-02,0,4.6072,0
1982-07-03,0,4.479,0
1982-07-04,10.69,3.3848,0
1982-07-05,0,4.5787,0
1982-07-06,0,3.6085,0
1982-07-07,0,3.6016,0
1982-07-08,25.23,2.6399,0
1982-07-09,16.77,3.4219,0
1982-07-10,8.38,3.9444,0
1982-07-11,13.52,3.751,0
1982-07-12,13.75,3.8293,0
1982-07-13,30.44,3.7114,0
1982-07-14,16.39,3.7965,0
1982-07-15,22.57,3.5074,0
1982-07-16,16.39,4.3361,0
1982-07-17,15.7,4.0225,0
1982-07-18,0,4.7612,0
1982-07-19,33.93,3.6011,0
1982-07-20,0,4.6538,0
1982-07-21,0,5.2234,0
1982-07-22,17.59,3.6192,0
1982-07-23,17.81,3.8361,0
1982-07-24,24.84,3.6609,0
1982-07-25,0,4.7047,0
1982-07-26,0,5.2603,0
1982-07-27,0,5.1853,0
1982-07-28,2.2,4.1294,0
1982-07-29,5.5,2.9231,0
1982-07-30,5.93,2.0471,0
1982-07-31,20.17,2.4782,0
1982-08-01,27.54,4.0497,0
1982-08-02,0,5.0042,0
1982-08-03,0,4.9613,0
1982-08-04,0,4.9753,0
1982-08-05,0,3.8121,0
1982-08-06,0,4.6694,0
1982-08-07,0,3.9912,0
1982-08-08,10.43,2.8831,0
1982-08-09,4.07,3.1816,0
1982-08-10,2,4.556,0
1982-08-11,10.22,3.2338,0
1982-08-12,25.18,3.2124,0
1982-08-13,0,3.7941,0
1982-08-14,0,3.9661,0
1982-08-15,0,4.566,0
1982-08-16,0,3.7046,0
1982-08-17,14.68,2.6855,0
1982-08-18,0,3.7104,0
1982-08-19,4.97,3.1248,0
1982-08-20,0,4.0888,0
1982-08-21,0,4.1632,0
1982-08-22,0,3.9864,0
1982-08-23,0,3.7732,0
1982-08-24,6,2.9885,0
1982-08-25,7.37,2.399,0
1982-08-26,0,3.8713,0
1982-08-27,0,3.5516,0
1982-08-28,7.77,2.8972,0
1982-08-29,0,3.1809,0
1982-08-30,0,3.3113,0
1982-08-31,4,1.9388,0
1982-09-01,8.75,1.636,0
1982-09-02,11,2.6037,0
1982-09-03,4.02,3.2196,0
1982-09-04,0,3.8789,0
1982-09-05,0,3.6867,0
1982-09-06,0,3.4678,0
1982-09-07,0,3.4251,0
1982-09-08,0,3.2995,0
1982-09-09,0,2.8171,0
1982-09-10,13.24,1.8338,0
1982-09-11,0,2.3566,0
1982-09-12,0,2.7292,0
1982-09-13,0,2.2991,0
1982-09-14,6.53,2.2991,0
1982-09-15,2,3.3673,0
1982-09-16,0,2.9381,0
1982-09-17,0,3.1924,0
1982-09-18,0,2.9231,0
1982-09-19,0.63,2.5064,0
1982-09-20,1,0.9849,0
1982-09-21,0,2.1059,0
1982-09-22,2.82,1.524,0
1982-09-23,0,2.1495,0
1982-09-24,0,2.1843,0
1982-09-25,0,2.0565,0
1982-09-26,0,1.223,0
1982-09-27,1.19,1.7274,0
1982-09-28,0,2.0365,0
1982-09-29,0,1.9621,0
1982-09-30,0,1.9436,0
1982-10-01,0,1.7442,0
1982-10-02,0,1.7909,0
1982-10-03,0,1.7672,0
1982-10-04,0,1.534,0
1982-10-05,0,1.4221,0
1982-10-06,0,1.4981,0
1982-10-07,0,1.2261,0
1982-10-08,12.34,0.8648,0
1982-10-09,0,1.5032,0
1982-10-10,5.79,1.258,0
1982-10-11,14.14,1.0428,0
1982-10-12,0,1.4773,0
1982-10-13,17.66,1.5697,0
1982-10-14,16.55,1.792,0
1982-10-15,0,2.0795,0
1982-10-16,0,1.6836,0
1982-10-17,0,1.7692,0
1982-10-18,0,1.6288,0
1982-10-19,0,1.5724,0
1982-10-20,0,1.455,0
1982-10-21,2,1.4816,0
1982-10-22,0,1.6309,0
1982-10-23,0,1.3964,0
1982-10-24,0,1.0816,0
1982-10-25,16.93,0.7096,0
1982-10-26,6,1.3546,0
1982-10-27,0,1.4562,0
1982-10-28,0,1.4416,0
1982-10-29,0,1.4278,0
1982-10-30,0,1.393,0
1982-10-31,0,1.4082,0
1982-11-01,0,1.5615,0
1982-11-02,0,1.4921,0
1982-11-03,13.22,1.1924,0
1982-11-04,25.79,1.0885,0
1982-11-05,1.72,1.0263,0
1982-11-06,0,0.9652,0
1982-11-07,0,1.0579,0
1982-11-08,0,1.0675,0
1982-11-09,0,1.1184,0
1982-11-10,0,1.1208,0
1982-11-11,0,1.1006,0
1982-11-12,18.73,0.9074,0
1982-11-13,28.1,0.8545,0
1982-11-14,0,0.8219,0
1982-11-15,0,0.8021,0
1982-11-16,0,0.7707,0
1982-11-17,0,0.7202,0
1982-11-18,9.63,0.69,0
1982-11-19,10.76,0.5996,0
1982-11-20,1.27,0.7079,0
1982-11-21,2,0.7547,0
1982-11-22,3.36,0.8554,0
1982-11-23,1,1.041,0
1982-11-24,0,0.957,0
1982-11-25,0,0.7121,0
1982-11-26,0,0.8315,0
1982-11-27,0,0.9204,0
1982-11-28,5,0.643,0
1982-11-29,15.26,0.8106,0
1982-11-30,0,0.7635,0
1982-12-01,14.58,0.8406,0
1982-12-02,2,1.0066,0
1982-12-03,2,0.9673,0
1982-12-04,0,0.8851,0
1982-12-05,15.04,0.7712,0
