"Date","P","E","T","Q"
1981-02-13,0,1.089,-5.335,4.1044
1981-02-14,0,1.3876,2.155,2.0522
1981-02-15,0,1.7253,6.87,1.5391
1981-02-16,4.12,1.463,9.86,1.3339
1981-02-17,8.46,1.2312,12.805,1.7444
1981-02-18,8.48,1.3768,13.785,3.0783
1981-02-19,3.56,1.695,14.285,4.6174
1981-02-20,0,2.2815,12.58,3.5913
1981-02-21,0,2.2462,11.785,2.5652
1981-02-22,1.26,2.0782,12.445,2.0522
1981-02-23,0,2.0106,9.96,1.7444
1981-02-24,0,1.8806,7.97,1.5391
1981-02-25,0,2.0216,8.66,1.4365
1981-02-26,0,2.22,12.195,1.2313
1981-02-27,0,2.4175,15.395,1.0261
1981-02-28,0,2.4563,16.075,0.9235
1981-03-01,10.39,1.7782,13.14,0.8722
1981-03-02,2.33,1.6187,6.375,0.8209
1981-03-03,0,1.9487,6.81,0.7696
1981-03-04,13.66,1.4893,7.42,1.3339
1981-03-05,20.81,1.3724,9.81,3.5913
1981-03-06,0,1.9101,5.31,2.5652
1981-03-07,0,1.8692,5.85,2.0522
1981-03-08,0,1.903,5.53,1.7444
1981-03-09,0,2.0222,4.29,1.5391
1981-03-10,0,2.124,5.43,1.2313
1981-03-11,0,2.2861,6.975,1.1287
1981-03-12,0,2.2957,6.355,0.9748
1981-03-13,0,2.4006,8.13,0.8722
1981-03-14,0,2.5304,9.68,0.7696
1981-03-15,0,2.4277,8.1,0.7696
1981-03-16,4.12,1.9055,10.145,0.7183
1981-03-17,0,2.3754,6.62,0.8209
1981-03-18,7,2.1307,9.665,0.7696
1981-03-19,7.2,1.8047,5.165,0.7183
1981-03-20,0,2.1211,4.45,0.5951
1981-03-21,0,2.4037,7.66,0.5336
1981-03-22,25.08,1.9427,9.795,2.124
1981-03-23,4.77,1.1544,5.595,1.9496
1981-03-24,0,2.309,5.135,1.5391
1981-03-25,0,2.7916,7.755,1.3339
1981-03-26,0,3.0265,10.39,1.1287
1981-03-27,0,3.2786,13.815,1.0261
1981-03-28,0,3.4079,15.05,1.1287
1981-03-29,0,3.222,18.55,1.1287
1981-03-30,47.38,2.5446,18.095,27.9097
1981-03-31,0,3.891,17.115,15.3914
1981-04-01,23.14,3.0755,19.775,9.2348
1981-04-02,0,3.8235,14.02,7.1826
1981-04-03,0,3.9734,16.71,4.1044
1981-04-04,0,3.5302,20.095,2.5652
1981-04-05,27.13,2.9612,17.28,10.2609
1981-04-06,0,3.2634,10.015,6.1566
1981-04-07,0,3.4817,12.58,4.1044
1981-04-08,0,3.4892,15.49,3.0783
1981-04-09,3.28,2.2475,17.745,2.0522
1981-04-10,0.53,3.151,19.395,1.5391
1981-04-11,0,3.9695,20.995,1.3339
1981-04-12,0,3.7227,20.845,1.1287
1981-04-13,0,3.8319,20.32,0.9748
1981-04-14,0,4.0697,21.655,0.8209
1981-04-15,0,4.1285,19.245,0.7183
1981-04-16,0,3.1917,16.965,0.6157
1981-04-17,0,2.9414,20.59,0.5644
1981-04-18,0,3.7068,21.33,0.513
1981-04-19,0,3.89,21.655,0.6157
1981-04-20,8.9,2.8671,21.065,1.1287
1981-04-21,16.75,2.7932,15.16,0.8209
1981-04-22,0,3.5344,15.54,0.6157
1981-04-23,8.81,2.2662,16.74,0.8209
1981-04-24,15.78,3.0592,15.79,0.7388
1981-04-25,0,4.5362,13.64,0.513
1981-04-26,0,4.6938,16.72,0.4207
1981-04-27,0,4.9024,18.78,0.3591
1981-04-28,0,4.883,19.54,0.3181
1981-04-29,0,4.5743,20.985,0.3283
1981-04-30,9,3.4899,20.75,0.3078
1981-05-01,0,4.6253,19.685,0.277
1981-05-02,0,4.3045,14.375,0.2565
1981-05-03,0,4.1631,14.21,0.2463
1981-05-04,0,4.2336,17.185,0.236
1981-05-05,0,4.2531,20.69,0.2257
1981-05-06,6.46,2.9823,20.605,0.2257
1981-05-07,0,3.3349,15.895,0.236
1981-05-08,0,3.2922,16.015,0.236
1981-05-09,0,3.8355,17.455,0.2052
1981-05-10,4.96,2.6858,18.715,0.195
1981-05-11,5.36,3.0432,14.04,0.195
1981-05-12,0,3.5035,12.03,0.195
1981-05-13,0,4.2807,15.5,0.1744
1981-05-14,1.02,4.2895,18.195,0.1642
1981-05-15,0,3.9211,15.955,0.1642
1981-05-16,1.76,3.3156,13.19,0.1539
1981-05-17,11.15,2.7006,14.685,0.1744
1981-05-18,14.69,2.93,17.915,0.2155
1981-05-19,26.12,3.6254,21.34,0.2976
1981-05-20,0,4.6841,17.395,0.2565
1981-05-21,0,4.6344,13.075,0.2155
1981-05-22,0,5.1661,16.18,0.1744
1981-05-23,0,5.1448,18.065,0.1642
1981-05-24,0,4.7601,20.095,0.1539
1981-05-25,0,4.463,22.105,0.1437
1981-05-26,5.99,2.73,21.97,0.1437
1981-05-27,16.65,2.2935,19.33,0.1744
1981-05-28,2.31,4.3164,19.075,0.1642
1981-05-29,0,5.2321,21.625,0.1437
1981-05-30,0,5.0729,23.775,0.1334
1981-05-31,0,4.8835,24.24,0.1437
1981-06-01,20.34,3.3788,23.795,3.7555
1981-06-02,4.28,3.4743,23.665,8.3626
1981-06-03,8.1,4.0814,23.85,7.6854
1981-06-04,11.45,4.1906,23.97,4.6995
1981-06-05,0,5.1339,24.845,0.5541
1981-06-06,1.7,4.7233,26.065,0.4104
1981-06-07,3.53,3.5979,24.555,0.3283
1981-06-08,0,4.9333,24.745,0.4617
1981-06-09,0,4.7403,26.325,0.4104
1981-06-10,0,4.6627,26.815,0.2463
1981-06-11,0,4.6471,26.085,0.2668
1981-06-12,13.17,3.5347,23.915,0.8414
1981-06-13,0,5.0413,25.855,0.4002
1981-06-14,0,4.9961,26.105,0.277
1981-06-15,0,4.9643,25.94,0.2155
1981-06-16,0,4.9873,25.845,0.1744
1981-06-17,0,5.0557,24.555,0.1539
1981-06-18,0,4.7418,20.945,0.1334
1981-06-19,0,4.6995,22.24,0.1334
1981-06-20,1.99,4.1412,24.665,0.1334
1981-06-21,0,4.6202,25.73,0.1231
1981-06-22,0,4.2942,26.94,0.1129
1981-06-23,0,4.388,26.12,0.1026
1981-06-24,0,4.4144,25.925,0.0985
1981-06-25,7.95,3.7239,26.88,0.0903
1981-06-26,20.55,3.3194,24.795,0.1006
1981-06-27,0,5.148,22.27,0.0944
1981-06-28,0,4.9874,23.535,0.0862
1981-06-29,12.7,3.2994,24.425,0.0862
1981-06-30,4.32,3.4826,21.435,0.1026
1981-07-01,0,4.554,23.495,0.2976
1981-07-02,22.09,3.1577,23.85,1.0979
1981-07-03,0,4.9759,23.21,0.2565
1981-07-04,0,4.9861,23.755,0.1847
1981-07-05,14.45,3.3509,24.195,0.195
1981-07-06,15.2,3.4584,24.11,0.3386
1981-07-07,0,5.4805,24.325,0.2463
1981-07-08,0,5.7339,25.725,0.1744
1981-07-09,0,5.5179,26.56,0.1334
1981-07-10,0,5.2289,27.105,0.1231
1981-07-11,5.43,4.0055,26.295,0.1129
1981-07-12,0,5.095,27.15,0.1129
1981-07-13,0,4.8746,27.2,0.1006
1981-07-14,0,4.6648,27.435,0.0944
1981-07-15,0,4.3648,27.815,0.0882
1981-07-16,0,4.2152,28.035,0.0841
1981-07-17,0,4.152,27.745,0.0759
1981-07-18,4.79,3.6217,26.305,0.0739
1981-07-19,0,4.2637,26.69,0.0718
1981-07-20,0,4.0928,27.195,0.0687
1981-07-21,8.27,3.1766,26.645,0.0739
1981-07-22,0,4.0672,26,0.0718
1981-07-23,0,4.0107,25.98,0.0677
1981-07-24,0,4.072,27.72,0.0616
1981-07-25,16.32,3.0357,27.6,0.0564
1981-07-26,0,4.2348,26.955,0.0564
1981-07-27,3.66,3.7955,27.715,0.0564
1981-07-28,0,3.9908,27.42,0.0534
1981-07-29,0,3.6649,27.18,0.0513
1981-07-30,0,3.5899,23,0.0513
1981-07-31,0,3.3417,22.39,0.0513
1981-08-01,0,3.1144,22.855,0.0564
1981-08-02,0,2.9777,22.785,0.0472
1981-08-03,0,3.2127,23.97,0.0472
1981-08-04,0,3.3016,26.505,0.0493
1981-08-05,0,3.1708,27.635,0.0503
1981-08-06,0,2.885,27.47,0.0513
1981-08-07,13.34,2.181,26.585,0.0626
1981-08-08,19.2,2.321,24.96,0.0882
1981-08-09,0,4.3143,22.975,0.0646
1981-08-10,0,4.189,23.82,0.0503
1981-08-11,0,3.8846,25.295,0.0472
1981-08-12,0,3.6577,25.19,0.0513
1981-08-13,0,3.5358,24.72,0.0503
1981-08-14,0,3.4235,26.645,0.0493
1981-08-15,0,3.2091,26.95,0.0462
1981-08-16,0,2.9307,26.42,0.0431
1981-08-17,9.69,1.9534,26.1,0.0431
1981-08-18,16.03,1.8431,24.57,0.0564
1981-08-19,31.64,1.9534,21.01,0.1334
1981-08-20,13.93,2.1123,20.48,0.1231
1981-08-21,32.12,2.1796,20.805,4.2583
1981-08-22,6.49,3.6403,21.735,1.1082
1981-08-23,0,4.4156,22.47,0.2873
1981-08-24,0,4.6071,23.465,0.1744
1981-08-25,0,4.4896,24.07,0.1334
1981-08-26,0,4.4428,24.5,0.1129
1981-08-27,0,4.1779,24.75,0.0965
1981-08-28,0,3.5929,23.61,0.0903
1981-08-29,0,3.4639,24.93,0.0862
1981-08-30,11.06,2.5724,25.16,0.0841
1981-08-31,0,3.6787,24.545,0.0862
1981-09-01,9.32,2.7144,24.585,0.1129
1981-09-02,2.08,3.4799,25.35,0.1129
1981-09-03,5.05,2.295,24.195,0.1006
1981-09-04,3.96,2.3857,22.715,0.1026
1981-09-05,0,4.1655,21.415,0.0965
1981-09-06,0,4.0027,22.195,0.0903
1981-09-07,0,3.8349,23.25,0.0862
1981-09-08,0,3.4722,23.26,0.0862
1981-09-09,0,3.338,18.83,0.0862
1981-09-10,0,3.2513,18.025,0.0882
1981-09-11,0,3.3043,20.135,0.0882
1981-09-12,0,3.2634,22.1,0.0862
1981-09-13,0,3.148,23.075,0.0841
1981-09-14,2.04,2.8332,24.065,0.0882
1981-09-15,8.4,1.9495,23.74,0.1334
1981-09-16,14.04,1.8858,19.625,0.2565
1981-09-17,0,3.187,17.465,0.1539
1981-09-18,0,2.7468,12.85,0.1231
1981-09-19,0,2.5702,11.98,0.1129
1981-09-20,0,2.6634,13.97,0.1026
1981-09-21,0,2.7048,15.86,0.1006
1981-09-22,0,2.719,17.89,0.0985
1981-09-23,0,2.6967,19.5,0.0944
1981-09-24,0,2.46,17.425,0.0923
1981-09-25,0,2.4434,19.395,0.0923
1981-09-26,0,2.3928,21.305,0.0923
1981-09-27,0,2.2755,20.88,0.0944
1981-09-28,0,2.1395,21.635,0.0923
1981-09-29,0,2.0616,17.81,0.0882
1981-09-30,0,2.063,19.575,0.0862
1981-10-01,0,2.0338,20.825,0.078
1981-10-02,0,1.9143,20.045,0.0718
1981-10-03,0,1.4115,11.225,0.0698
1981-10-04,0,1.5126,14.03,0.078
1981-10-05,0,1.6093,18.04,0.0759
1981-10-06,0,1.6213,21.43,0.0718
1981-10-07,0,1.5092,19.255,0.0718
1981-10-08,0.83,1.0681,14.195,0.0718
1981-10-09,1.06,1.1515,15.595,0.08
1981-10-10,14.71,0.5872,14.515,0.1129
1981-10-11,0.71,1.0254,16.65,0.1129
1981-10-12,0,1.3958,16.335,0.0923
1981-10-13,0,1.4204,17.025,0.0841
1981-10-14,0,1.4513,16.36,0.0821
1981-10-15,0.19,1.2665,17.02,0.0821
1981-10-16,0,1.323,18.22,0.0821
1981-10-17,0,1.4278,20.335,0.0862
1981-10-18,18.14,1.2135,19.81,0.1231
1981-10-19,0,1.4726,10.535,0.1539
1981-10-20,0,1.3648,7.46,0.1129
1981-10-21,0,1.493,11.705,0.0944
1981-10-22,0,1.4925,14.595,0.0903
1981-10-23,10.6,1.0787,12.215,0.0965
1981-10-24,0,1.2404,5.27,0.1026
1981-10-25,12.28,1.0582,7.385,0.1231
1981-10-26,22,0.9914,10.575,0.2463
1981-10-27,11.26,1.192,11.715,0.2873
1981-10-28,0,1.5416,9.36,0.1744
1981-10-29,0,1.7649,12.915,0.1437
1981-10-30,0,1.814,15.36,0.1231
1981-10-31,0,1.7778,16.58,0.1231
1981-11-01,0,1.7012,16.87,0.1231
1981-11-02,0,1.58,17.29,0.1129
1981-11-03,0,1.6844,17.275,0.1129
1981-11-04,0,1.6601,18.03,0.1129
1981-11-05,12.77,1.3959,18.37,0.1437
1981-11-06,0,1.6329,14.34,0.1437
1981-11-07,0,1.3546,9.435,0.1334
1981-11-08,0,1.3425,10.18,0.1539
1981-11-09,0,1.3963,12.22,0.1231
1981-11-10,0,1.3562,13.35,0.1231
1981-11-11,0,1.1421,9.395,0.1129
1981-11-12,0,1.0829,7.665,0.1129
1981-11-13,0,1.1451,10.13,0.1129
1981-11-14,0,1.0542,8.59,0.1129
1981-11-15,0,1.0569,10,0.1129
1981-11-16,3.51,0.9935,11.865,0.1129
1981-11-17,0,1.067,10.41,0.1231
1981-11-18,0,1.0047,9.66,0.1231
1981-11-19,0,1.1015,13.285,0.1231
1981-11-20,4.3,0.9367,12.2,0.1437
1981-11-21,0,0.684,0.015,0.1539
1981-11-22,0,0.7319,1.505,0.1334
1981-11-23,0,0.8164,5.495,0.1231
1981-11-24,6.18,0.8007,8.175,0.1231
1981-11-25,0,0.8629,6.29,0.1231
1981-11-26,0,0.9381,9.76,0.1231
1981-11-27,19.83,0.9445,15.63,2.1548
1981-11-28,21.24,0.8886,9.03,1.0466
1981-11-29,3.05,0.8275,8.27,0.431
1981-11-30,20.9,0.7502,8.64,0.8106
1981-12-01,21.02,0.8643,11.375,2.8936
1981-12-02,0,0.8788,7.825,1.1595
1981-12-03,0,0.8127,5.45,0.5951
1981-12-04,0,0.8581,7.665,0.4002
1981-12-05,0,0.7198,2.875,0.3078
1981-12-06,0,0.7345,3.78,0.2565
1981-12-07,0,0.7852,6.05,0.2052
1981-12-08,0,0.8944,10.285,0.1847
1981-12-09,0,0.7553,5.745,0.1744
1981-12-10,0,0.651,1.64,0.1744
1981-12-11,0,0.5877,-0.24,0.1847
1981-12-12,0,0.5915,1.74,0.1744
1981-12-13,0,0.6779,4.105,0.1744
1981-12-14,32.35,0.5989,5.15,4.8021
1981-12-15,4.23,0.6063,4.005,2.1753
1981-12-16,0,0.6695,1.34,1.1492
1981-12-17,6.38,0.6639,3.065,0.7901
1981-12-18,0,0.6094,-0.985,0.5951
1981-12-19,0,0.4719,-7.79,0.5233
1981-12-20,0,0.4878,-7.3,0.5438
1981-12-21,6.93,0.5416,-3.275,0.5336
1981-12-22,10.93,0.774,7.14,1.4057
1981-12-23,3.91,0.8772,10.8,1.3647
1981-12-24,0,0.6393,2.91,1.0261
1981-12-25,5.96,0.5958,2.035,0.985
1981-12-26,0,0.7747,5.365,0.9337
1981-12-27,0,0.7779,6.815,0.8209
1981-12-28,1,0.8542,8.005,0.667
1981-12-29,0,0.8164,6.68,0.513
1981-12-30,0,0.691,1.735,0.431
1981-12-31,18.55,0.7189,4.71,1.0671
1982-01-01,1.11,0.7144,5.83,1.4571
1982-01-02,0,0.8001,5.275,1.1903
1982-01-03,76.86,0.8505,9.285,59.4107
1982-01-04,42.34,0.9394,11.91,46.995
1982-01-05,0,0.746,2.385,8.2293
1982-01-06,0,0.8528,6.445,5.1305
1982-01-07,0,1.0022,11.315,3.5913
1982-01-08,0,0.7109,0.835,2.5652
1982-01-09,0,0.6381,-2.7,2.0522
1982-01-10,0,0.6127,-4.585,1.5391
1982-01-11,0,0.4217,-14.075,1.3339
1982-01-12,0,0.491,-10.575,1.1287
1982-01-13,11.65,0.5475,-3.85,1.1287
1982-01-14,7.81,0.5201,-5.45,1.0261
1982-01-15,0,0.5973,-5.8,1.0261
1982-01-16,0,0.7283,-2.815,0.9235
1982-01-17,0,0.5726,-10.545,0.8722
1982-01-18,0,0.6222,-8.135,0.8209
1982-01-19,2.42,1.0367,8.195,0.9748
1982-01-20,0,1.4335,15.195,1.1287
1982-01-21,33.96,1.1663,15.645,3.0783
1982-01-22,6.31,0.9401,14.59,15.3914
1982-01-23,49.82,1.1164,12.92,10.2609
1982-01-24,0,0.9678,3.05,7.1826
1982-01-25,0,0.9676,2.765,5.1305
1982-01-26,0,0.9585,1.62,3.0783
1982-01-27,0,0.8502,-1.825,2.1958
1982-01-28,0.86,1.043,3.475,1.847
1982-01-29,0,1.1877,6.9,1.4365
1982-01-30,0,1.3117,10.435,1.2621
1982-01-31,13.55,1.2048,11.005,1.7649
1982-02-01,0,1.1567,4.33,1.6417
1982-02-02,7.04,0.9143,3.25,1.5391
1982-02-03,14.72,0.9264,6.505,2.4011
1982-02-04,2,1.0877,3.815,2.6678
1982-02-05,0,0.8988,2.255,2.3292
1982-02-06,4.98,1.0397,3.015,2.0727
1982-02-07,0,0.8802,-4.81,1.7341
1982-02-08,0,1.1172,-0.57,1.5904
1982-02-09,19.26,1.189,5.79,2.8833
1982-02-10,0,1.1171,-1.83,2.9757
1982-02-11,0,1.1164,-0.995,2.4524
1982-02-12,2.99,1.1177,3.44,2.0009
1982-02-13,2,1.1382,2.475,1.7546
1982-02-14,0,1.3135,1.405,1.4776
1982-02-15,7.8,1.3673,5.885,1.3955
1982-02-16,25.81,1.365,12.78,9.7581
1982-02-17,13.7,1.6051,14.55,13.9548
1982-02-18,2.25,1.5507,12.03,5.7974
1982-02-19,0,1.9202,10.275,3.8581
1982-02-20,0,1.9324,8.75,3.0475
1982-02-21,0,1.9674,9.555,2.3908
1982-02-22,0,1.9112,8.535,1.7751
1982-02-23,0,2.0401,10.33,1.4365
1982-02-24,0,2.3525,15,1.2621
1982-02-25,0,2.117,10.88,1.0671
1982-02-26,12.19,0.9086,3.675,1.18
1982-02-27,28.21,0.7933,2.005,9.1014
1982-02-28,0.17,1.0159,3.615,5.0073
1982-03-01,0,1.3776,7.31,3.5913
1982-03-02,0,2.1758,7.86,2.5652
1982-03-03,0,2.3241,10.515,2.0522
1982-03-04,0,2.1565,13.11,1.7444
1982-03-05,2.69,2.1394,11.725,2.0522
1982-03-06,13.98,1.3058,3.905,3.5913
1982-03-07,14,1.0648,0.59,3.0783
1982-03-08,0,1.835,0.345,2.5652
1982-03-09,0,2.2778,5.55,2.0522
1982-03-10,0,2.5418,9.765,1.5391
1982-03-11,0,2.7204,13.55,1.4365
1982-03-12,0,2.649,15.9,1.2313
1982-03-13,0,2.5492,17.015,1.1287
1982-03-14,3.17,1.8792,13.195,1.1287
1982-03-15,8.28,2.1869,14.895,1.0261
1982-03-16,10.79,2.0587,20.24,3.2835
1982-03-17,0,3.0556,22.4,2.5652
1982-03-18,4.58,2.9242,20.485,2.0522
1982-03-19,0,3.7109,22.41,1.847
1982-03-20,0,3.6114,22.245,1.3339
1982-03-21,0.7,3.3754,18.185,1.2313
1982-03-22,0.91,2.6218,10.36,1.1287
1982-03-23,0,2.8845,9.21,0.9748
1982-03-24,0,3.1072,12.495,0.9235
1982-03-25,0,3.3393,16.22,0.9748
1982-03-26,0.62,2.8622,8.575,0.9235
1982-03-27,0,2.2594,4.695,0.8209
1982-03-28,0,2.3989,4.97,0.7388
1982-03-29,0,2.7946,9.155,0.667
1982-03-30,0,3.0773,15.05,0.6157
1982-03-31,5,2.5152,18.88,0.5746
1982-04-01,3.53,2.9153,17.71,1.0261
1982-04-02,8.8,2.7939,17.95,0.8209
1982-04-03,18.15,2.331,16.995,0.6157
1982-04-04,0,3.5737,10.77,0.513
1982-04-05,23.23,2.61,12.6,2.0522
1982-04-06,6.92,2.5515,6.43,1.2313
1982-04-07,0,2.6822,4.09,2.0522
1982-04-08,8.65,2.226,7.025,1.5391
1982-04-09,26.26,2.1365,6.405,1.2313
1982-04-10,0,3.173,6.245,1.0261
1982-04-11,0,3.4934,8.265,0.9235
1982-04-12,0,3.8914,11.81,0.8209
1982-04-13,0,4.0179,15.675,0.7183
1982-04-14,6.51,2.3521,18.115,1.2313
1982-04-15,0,4.1253,18.625,0.9235
1982-04-16,7.04,3.1,20.225,0.7696
1982-04-17,51.33,2.9933,19.635,1.5391
1982-04-18,17.86,2.9915,11.865,5.1305
1982-04-19,10.54,2.5388,12.955,3.0783
1982-04-20,19.04,2.2467,14.9,3.5913
1982-04-21,17.09,2.8251,14.01,4.1044
1982-04-22,0,3.4671,11.885,3.0783
1982-04-23,0,3.8881,9.85,2.0522
1982-04-24,0,4.1297,11.415,1.5391
1982-04-25,5.09,3.0447,14.25,1.4365
1982-04-26,6.17,2.5106,15.575,2.1548
1982-04-27,6.69,3.0077,16.33,2.0727
1982-04-28,0,4.2374,14.605,1.6828
1982-04-29,0,4.2486,13.795,1.4878
1982-04-30,7.25,3.1832,14.36,1.3442
1982-05-01,0,4.4984,15.55,1.139
1982-05-02,0,4.8513,17.58,1.0364
1982-05-03,0,4.9059,18.16,0.749
1982-05-04,0,4.8606,17.71,0.6772
1982-05-05,0,4.9445,18.775,0.5541
1982-05-06,0,4.7685,19.73,0.5028
1982-05-07,0,4.2969,19.175,0.513
1982-05-08,13.38,2.7886,15.59,0.5849
1982-05-09,0,4.511,15.655,0.4002
1982-05-10,0,4.7158,17.5,0.3181
1982-05-11,0,4.954,19.3,0.2976
1982-05-12,0,4.8043,19.815,0.2976
1982-05-13,0,4.7212,20.875,0.277
1982-05-14,0,4.5472,21.285,0.2565
1982-05-15,0,4.0961,20.605,0.236
1982-05-16,0.24,4.2524,21.72,0.2155
1982-05-17,0,4.2186,22.365,0.2257
1982-05-18,0,3.9799,22.72,0.2155
1982-05-19,0,3.9778,21.805,0.195
1982-05-20,6.99,2.8889,21.98,0.2565
1982-05-21,10.46,2.9521,20.945,0.6772
1982-05-22,0,4.3429,23.165,0.3078
1982-05-23,7.12,3.3012,23.25,0.2463
1982-05-24,0,4.149,21.765,0.2257
