Date,P,E,T,Q
1984-08-31,0,4.9003,26.94,1.7048
1984-09-01,0,4.9436,28.025,1.2045
1984-09-02,0,4.9157,28.005,1.0192
1984-09-03,0,4.6846,26.75,0.9543
1984-09-04,11.98,3.6626,26.75,1.3064
1984-09-05,13.72,3.4396,25.75,1.5751
1984-09-06,0,4.0551,22.99,1.9179
1984-09-07,0,4.4062,22.9,1.8808
1984-09-08,0,4.4066,23.155,1.5287
1984-09-09,0,4.4506,23.665,1.1581
1984-09-10,0,4.4316,24.95,0.8524
1984-09-11,0,4.4227,26.175,0.63
1984-09-12,0,4.4518,26.495,0.4633
1984-09-13,0,4.6021,27.435,0.3428
1984-09-14,0,4.4831,26.66,0.2594
1984-09-15,0,4.5226,26.31,0.1946
1984-09-16,0,4.4596,26.315,0.1575
1984-09-17,0,3.7292,22.68,0.1204
1984-09-18,0,3.5452,22.7,0.1019
1984-09-19,0,3.2425,23.435,0.0834
1984-09-20,0,3.7932,22.955,0.0704
1984-09-21,0,4.0211,23.65,0.0593
1984-09-22,0,3.9147,24.53,0.0519
1984-09-23,0,3.841,25.615,0.0454
1984-09-24,0,3.8196,25.635,0.0408
1984-09-25,0,3.949,24.98,0.0361
1984-09-26,0,4.0719,24.18,0.0343
1984-09-27,0,4.1044,25.04,0.0306
1984-09-28,0,3.6245,24,0.0296
1984-09-29,0,3.2486,21.795,0.0287
1984-09-30,0,3.5544,22.625,0.0278
1984-10-01,0,3.4201,18.37,0.0259
1984-10-02,0,3.0902,15.35,0.025
1984-10-03,0,3.146,15.56,0.0232
1984-10-04,0,3.2402,17.245,0.0232
1984-10-05,0,3.3301,19.595,0.0232
1984-10-06,0,3.2987,20.765,0.0213
1984-10-07,0,3.1959,22.28,0.0213
1984-10-08,0,3.0956,23.515,0.0204
1984-10-09,0,3.1143,23.205,0.0204
1984-10-10,0,3.1509,23.295,0.0185
1984-10-11,0,3.1459,23.23,0.0185
1984-10-12,0,3.1266,21.83,0.0176
1984-10-13,0,3.1063,21.475,0.0167
1984-10-14,0,3.1121,23.405,0.0167
1984-10-15,3.84,2.7368,23.57,0.0185
1984-10-16,6.95,2.2963,23.755,0.0204
1984-10-17,0,2.8637,25.375,0.0185
1984-10-18,0,2.8448,24.17,0.0185
1984-10-19,0,2.7508,25.055,0.0167
1984-10-20,0,2.663,24.135,0.0167
1984-10-21,0,2.5669,24.735,0.0167
1984-10-22,0,2.7041,24.93,0.0167
1984-10-23,0,2.6491,24.5,0.0167
1984-10-24,0,2.5581,23.45,0.0167
1984-10-25,0,2.5446,24.02,0.0158
1984-10-26,0,2.5747,24.245,0.0158
1984-10-27,0,2.4531,25.185,0.0158
1984-10-28,2.61,2.0369,25.32,0.0167
1984-10-29,25.18,1.9091,25.05,0.0167
1984-10-30,0.52,2.3964,24.935,0.0176
1984-10-31,17.7,1.9514,23.925,0.1112
1984-11-01,0,2.075,23.755,0.0491
1984-11-02,0,2.2855,23.205,0.0408
1984-11-03,2.54,1.8074,22.15,0.0343
1984-11-04,6.85,1.6262,20.725,0.0306
1984-11-05,0,2.0562,20.28,0.0269
1984-11-06,0,1.9782,15.69,0.025
1984-11-07,0,1.7756,12.13,0.0241
1984-11-08,0,1.7176,11.615,0.0222
1984-11-09,0,1.7585,12.93,0.0213
1984-11-10,0,1.908,15.6,0.0222
1984-11-11,6.54,1.622,16.215,0.0361
1984-11-12,0,1.4499,9.62,0.0315
1984-11-13,0,1.4547,8.445,0.0259
1984-11-14,0,1.5063,9.535,0.025
1984-11-15,0,1.6507,13.11,0.025
1984-11-16,0,1.7874,16.255,0.025
1984-11-17,0,1.7266,16.13,0.0241
1984-11-18,0,1.7397,17.08,0.0232
1984-11-19,12.42,1.5056,20.25,0.0241
1984-11-20,12.99,1.4702,16.43,0.0352
1984-11-21,0.48,0.9733,9.385,0.038
1984-11-22,6.14,0.9889,7.46,0.0417
1984-11-23,0,1.1094,7.395,0.0352
1984-11-24,0,1.413,11.605,0.0315
1984-11-25,0,1.4739,13.23,0.0315
1984-11-26,0,1.5891,16.715,0.0287
1984-11-27,0,1.5927,19.33,0.0269
1984-11-28,12.55,1.3577,18.31,0.0343
1984-11-29,0,1.2089,8.72,0.0324
1984-11-30,0,1.2205,9.235,0.0306
1984-12-01,1.66,1.463,15.885,0.0584
1984-12-02,0.67,1.5318,18.29,0.1482
1984-12-03,0,1.4874,20.4,0.0917
1984-12-04,0,1.4044,16.71,0.0713
1984-12-05,9.93,1.0521,15.61,0.0769
1984-12-06,4.09,1.2278,15.025,0.0852
1984-12-07,0,0.9789,4.63,0.0806
1984-12-08,0,0.9952,4.86,0.0695
1984-12-09,0,1.1525,9.73,0.0611
1984-12-10,0,1.3135,14.405,0.0658
1984-12-11,0,1.2932,17.24,0.0695
1984-12-12,0,1.3749,16.455,0.0695
1984-12-13,0,1.295,16.47,0.0667
1984-12-14,0,1.454,17.015,0.0621
1984-12-15,0,1.5345,19.39,0.0593
1984-12-16,0,1.4945,19.375,0.0565
1984-12-17,0,1.5298,20.245,0.0528
1984-12-18,0,1.5285,18.57,0.051
1984-12-19,0,1.5282,18.455,0.0491
1984-12-20,0,1.5248,18.5,0.0473
1984-12-21,0,1.4789,18.86,0.0454
1984-12-22,0,1.4836,19.94,0.0435
1984-12-23,0,1.526,19.835,0.0417
1984-12-24,0,1.4853,19.175,0.0408
1984-12-25,0,1.5606,19.11,0.0389
1984-12-26,0,1.5653,19.49,0.0371
1984-12-27,0,1.4743,19.585,0.0361
1984-12-28,0,1.456,19.03,0.0352
1984-12-29,0,1.5618,19.35,0.0334
1984-12-30,0,1.5707,18.845,0.0324
1984-12-31,0,1.5741,19.095,0.0324
1985-01-01,0,1.5349,19.925,0.0324
1985-01-02,0,1.3214,20.75,0.0315
1985-01-03,65.59,1.182,17.405,0.2409
1985-01-04,13.07,1.0277,9.53,0.2224
1985-01-05,0,0.9288,3.94,0.176
1985-01-06,0,1.0121,4.65,0.139
1985-01-07,0,1.1608,8.895,0.1297
1985-01-08,0,1.2365,10.03,0.1204
1985-01-09,0,1.1776,8.355,0.1112
1985-01-10,0,1.2799,10.725,0.1019
1985-01-11,0,1.3234,12.895,0.0927
1985-01-12,0,1.1338,6.68,0.0889
1985-01-13,0,0.9656,3.605,0.0834
1985-01-14,0,1.073,7.155,0.0778
1985-01-15,0,1.1296,6.28,0.0741
1985-01-16,0,1.1769,6.175,0.0686
1985-01-17,0,1.3964,11.15,0.0686
1985-01-18,0,1.4861,12.89,0.0723
1985-01-19,0,1.2556,8.855,0.0695
1985-01-20,1.98,1.2927,7.49,0.0667
1985-01-21,0,0.8679,-4.975,0.0621
1985-01-22,0,0.8335,-4.96,0.0602
1985-01-23,0,1.1133,1.455,0.0593
1985-01-24,0,1.1584,4.335,0.0593
1985-01-25,7.99,1.0397,7.685,0.0695
1985-01-26,0,1.3863,6.865,0.0732
1985-01-27,0,1.2476,3.4,0.0741
1985-01-28,11.36,1.3097,10.44,0.0927
1985-01-29,0,1.5939,9.985,0.1204
1985-01-30,5,1.3097,9.59,0.1482
1985-01-31,10.81,1.4615,16.17,0.2872
1985-02-01,0.69,1.6172,21.425,0.3057
1985-02-02,10.11,1.5913,17.065,0.3984
1985-02-03,0.01,1.7471,11.405,0.4447
1985-02-04,5.82,1.238,10.385,0.3891
1985-02-05,3.23,1.3599,13.725,0.3891
1985-02-06,5.04,1.5858,16.64,0.4262
1985-02-07,0,1.5753,9.43,0.4633
1985-02-08,0,1.5186,7.22,0.4262
1985-02-09,0,1.5688,5.01,0.3706
1985-02-10,0,1.7516,7.36,0.3243
1985-02-11,12.08,1.7064,14.775,0.3891
1985-02-12,24.53,1.6529,10.5,0.5744
1985-02-13,0,1.5646,5.05,0.5466
1985-02-14,0,1.7526,6.615,0.5003
1985-02-15,0,1.7926,6.325,0.4447
1985-02-16,0,1.7394,6.18,0.3984
1985-02-17,0,1.9422,8.09,0.3521
1985-02-18,0,2.1845,13.565,0.3057
1985-02-19,0,2.41,16.46,0.278
1985-02-20,0,2.5297,17.93,0.2409
1985-02-21,0,2.4809,15.915,0.2131
1985-02-22,0,2.5406,16.675,0.1853
1985-02-23,0,2.5682,18.635,0.1668
1985-02-24,0,2.6509,19.065,0.1482
1985-02-25,0,2.6678,20.07,0.139
1985-02-26,0,2.5874,21.145,0.1204
1985-02-27,0,2.724,22.25,0.1112
1985-02-28,0,2.6978,18.425,0.0927
1985-03-01,0.31,2.6854,15.655,0.0862
1985-03-02,0.84,2.26,15.97,0.0908
1985-03-03,0,2.8576,16.33,0.1204
1985-03-04,0,3.021,18.26,0.1112
1985-03-05,0,3.0446,20.785,0.1204
1985-03-06,0,3.0958,17.235,0.1112
1985-03-07,0,3.0721,17.52,0.0927
1985-03-08,0,3.172,18.29,0.0815
1985-03-09,0,3.3898,19.705,0.0713
1985-03-10,0,3.4103,21.005,0.0611
1985-03-11,0,3.3524,19.97,0.0528
1985-03-12,0,3.2991,21.33,0.0454
1985-03-13,0,3.3233,21.425,0.0398
1985-03-14,0,3.3106,21.87,0.0343
1985-03-15,0,3.2161,21.4,0.0296
1985-03-16,25.27,2.2855,16.6,0.0463
1985-03-17,32.94,1.8455,13.555,0.3799
1985-03-18,0,2.7342,11.6,0.5466
1985-03-19,0,3.0293,10.13,0.5281
1985-03-20,0,3.3351,12.925,0.4818
1985-03-21,19.57,2.688,17.32,0.5652
1985-03-22,3.23,2.7164,17.705,0.8894
1985-03-23,0,3.5548,17.035,0.8802
1985-03-24,0,3.7061,17.85,0.7875
1985-03-25,0,3.7896,16.56,0.6578
1985-03-26,0,3.7461,15.695,0.5374
1985-03-27,0,3.8296,16.06,0.4355
1985-03-28,0,3.6146,19.65,0.3521
1985-03-29,0,3.52,21.095,0.2872
1985-03-30,0,3.9219,20.78,0.2316
1985-03-31,0,3.8654,21.38,0.2038
1985-04-01,7.96,3.1673,18.835,0.2594
1985-04-02,0,3.6266,15.105,0.2594
1985-04-03,0,3.6385,12.665,0.2224
1985-04-04,0,4.0064,16.88,0.1946
1985-04-05,0,3.9862,19.28,0.1668
1985-04-06,2.34,3.6752,18.89,0.1575
1985-04-07,0,4.0501,17.655,0.1482
1985-04-08,0,4.2331,19.075,0.1297
1985-04-09,0,3.9812,13.88,0.1112
1985-04-10,0,3.9138,13.5,0.0927
1985-04-11,0,3.9514,16.495,0.0797
1985-04-12,0,3.462,19.335,0.0676
1985-04-13,6.3,2.5911,19.25,0.0639
1985-04-14,2.88,1.9518,18.125,0.0723
1985-04-15,3.61,2.4495,19.235,0.0862
1985-04-16,8.06,3.3847,20.055,0.1297
1985-04-17,0,4.4407,19.24,0.2131
1985-04-18,0,4.6225,20.595,0.2038
1985-04-19,0,4.4609,21.685,0.1668
1985-04-20,0,4.672,21.5,0.139
1985-04-21,0,4.8499,21.595,0.1112
1985-04-22,0,4.6561,22.495,0.0871
1985-04-23,0,4.2881,22.47,0.0686
1985-04-24,1.5,4.1589,21,0.0547
1985-04-25,0,4.8069,22.32,0.0435
1985-04-26,0,4.9715,23.07,0.0343
1985-04-27,0,5.2536,22.065,0.0278
1985-04-28,0,5.0968,23.255,0.0222
1985-04-29,0,4.8637,24.83,0.0195
1985-04-30,0,4.8992,24.75,0.0158
1985-05-01,0,4.7701,22.75,0.0139
1985-05-02,0,4.7357,22.995,0.0139
1985-05-03,0,3.9515,23.685,0.013
1985-05-04,0,4.6752,22.285,0.0111
1985-05-05,0,4.9326,20.8,0.0102
1985-05-06,0,5.0923,22.13,0.0093
1985-05-07,0,5.2379,24.22,0.0093
1985-05-08,0,5.2226,23.915,0.0195
1985-05-09,40.68,3.8049,23.18,0.176
1985-05-10,21.56,3.649,23.275,0.2687
1985-05-11,0.02,5.3693,23.31,0.2687
1985-05-12,0,5.6899,24.965,0.2687
1985-05-13,0,5.4569,26.475,0.2224
1985-05-14,0,5.6775,26.22,0.1668
1985-05-15,0,5.5705,26.675,0.139
1985-05-16,0,5.5994,26.51,0.0927
1985-05-17,0,5.1104,23.75,0.063
1985-05-18,0,5.1171,20.865,0.0426
1985-05-19,1.32,4.9882,21.75,0.0306
1985-05-20,10.88,3.4893,23.725,0.0528
1985-05-21,0.24,4.6476,23.95,0.139
1985-05-22,2.79,4.5066,25.235,0.2038
1985-05-23,24.23,4.0538,25.185,0.4077
1985-05-24,3.72,4.0107,24.195,0.5003
1985-05-25,0,5.3618,22.21,0.4633
1985-05-26,0,5.4872,22.185,0.3706
1985-05-27,0,5.7055,22.75,0.2872
1985-05-28,0,5.496,23.225,0.2131
1985-05-29,0,5.5414,24.49,0.1853
1985-05-30,0,5.3194,25.015,0.3521
1985-05-31,0,5.4142,25.38,0.3984
1985-06-01,0,5.2091,26.945,0.4818
1985-06-02,0,5.3418,28.195,0.4355
1985-06-03,0,5.6365,29.14,0.3243
1985-06-04,0,6.0718,30.02,0.2224
1985-06-05,0,6.188,30.63,0.1575
1985-06-06,0,6.1861,30.635,0.1112
1985-06-07,0,6.14,29.645,0.0778
1985-06-08,0,5.6817,29.315,0.0537
1985-06-09,7.91,4.5176,28.58,0.0398
1985-06-10,5.87,3.9673,27.725,0.0315
1985-06-11,9.23,3.4731,26.695,0.0278
1985-06-12,20.25,3.9244,26.21,0.0315
1985-06-13,10.49,3.7705,25.08,0.0371
1985-06-14,10.8,3.4227,22.825,0.0426
1985-06-15,29.32,2.566,22.695,0.076
1985-06-16,43.12,3.002,24.555,0.3243
1985-06-17,3.96,3.3623,26.25,0.63
1985-06-18,1.91,4.5961,27,0.945
1985-06-19,0,4.7876,27.125,0.945
1985-06-20,0,5.453,24.88,0.8616
1985-06-21,0,5.1526,23.38,0.7505
1985-06-22,0,5.5088,24.765,0.6115
1985-06-23,0,5.9575,26.5,0.4725
1985-06-24,0,5.9802,26.95,0.3428
1985-06-25,0,5.9724,27.125,0.2409
1985-06-26,0,5.8618,27.49,0.1668
1985-06-27,0,5.9525,27.665,0.1204
1985-06-28,17.53,4.6136,27.62,0.0899
1985-06-29,5.87,4.3112,25.995,0.1112
1985-06-30,13.89,4.0847,24.94,0.1946
1985-07-01,0,5.345,25.265,0.2965
1985-07-02,5.38,4.5011,26,0.3057
1985-07-03,13.31,4.5087,26.58,0.2687
1985-07-04,13.6,5.0183,26.18,0.2316
1985-07-05,19.52,3.9216,25.39,0.2131
1985-07-06,34.14,4.1197,25.91,2.8351
1985-07-07,27.18,4.112,26.925,8.0328
1985-07-08,0,5.9261,26.565,6.1056
1985-07-09,0,5.7461,27.48,4.4379
1985-07-10,0,5.6507,28.23,3.113
1985-07-11,0,5.909,28.75,2.2329
1985-07-12,10.61,4.4404,27.095,1.7326
1985-07-13,0,5.6674,26.565,1.4824
1985-07-14,0,5.713,26.29,1.4268
1985-07-15,2.22,4.7621,27.245,1.3898
1985-07-16,8.32,4.3262,27.455,1.1303
1985-07-17,15.73,4.2419,26.945,0.8987
1985-07-18,3.8,4.0369,27,0.7783
1985-07-19,3.69,3.7986,27.005,0.8153
1985-07-20,0,5.461,27,0.9914
1985-07-21,0,5.0083,27.735,0.8987
1985-07-22,0,5.4165,27.42,0.6763
1985-07-23,0,5.4723,27.5,0.4725
1985-07-24,0,5.4823,27.5,0.3521
1985-07-25,23.8,4.1822,26.845,0.278
1985-07-26,24.97,3.1827,26,0.3706
1985-07-27,0,5.3396,26.145,1.1118
1985-07-28,4.51,4.8085,26.735,1.4453
1985-07-29,1.71,4.8993,27,2.8351
1985-07-30,11.17,4.0476,26.97,5.4108
1985-07-31,9.08,4.1256,27.33,8.0791
1985-08-01,3.04,3.8126,26.995,7.3842
1985-08-02,24.77,3.739,26.845,7.2823
1985-08-03,17.6,3.6535,26.18,8.2829
1985-08-04,0,4.9414,25.815,10.6548
1985-08-05,0,5.2458,25.735,10.2842
1985-08-06,0,5.2659,26.81,7.6436
1985-08-07,25.39,3.6704,26.26,8.4034
1985-08-08,19.91,3.0657,25.775,10.6548
1985-08-09,17.27,3.278,25.91,7.1989
1985-08-10,5.47,3.7723,26.615,5.8184
1985-08-11,8.83,4.2454,27,4.6232
1985-08-12,0,5.2855,27.32,3.4373
1985-08-13,16.31,4.0679,27.46,2.7054
1985-08-14,6.99,4.0958,27.575,3.1779
1985-08-15,9.67,4.3251,27.575,2.4552
1985-08-16,0,5.0531,27.725,1.8901
1985-08-17,0,5.1265,28.51,1.399
1985-08-18,0,5.1003,29.235,1.0284
1985-08-19,0,5.1999,28.4,0.7505
1985-08-20,0,5.2239,27.955,0.63
1985-08-21,8,3.7405,27.03,1.3342
1985-08-22,0,5.04,27.5,1.7233
1985-08-23,0,5.0043,27.89,2.1032
1985-08-24,16.52,4.231,27.5,2.0012
1985-08-25,25.83,3.6249,26.5,1.8623
1985-08-26,11.58,3.3453,26.05,2.8536
1985-08-27,8.15,3.8475,26.065,3.391
1985-08-28,12.24,3.3383,25.505,5.559
1985-08-29,15.85,3.026,25.445,7.1155
1985-08-30,28.73,3.3207,25.495,7.1526
1985-08-31,47.16,2.8838,23.3,16.3991
1985-09-01,27.11,2.2311,23.185,26.7759
1985-09-02,5.78,3.4511,24.97,29.926
1985-09-03,0,4.7743,26.875,27.7024
1985-09-04,10.31,3.6413,26.755,21.6801
1985-09-05,0,4.8156,26.24,13.7122
1985-09-06,7.23,3.7733,26.155,8.496
1985-09-07,0,4.7671,26.63,5.9759
1985-09-08,0,4.7319,26.595,4.6603
1985-09-09,0,4.8977,27.365,3.5948
1985-09-10,0,4.8041,27.845,2.7888
1985-09-11,0,4.9692,28.25,2.2421
1985-09-12,0,4.8715,27.905,1.8808
1985-09-13,0,4.7189,27,1.5473
1985-09-14,0,4.4302,22.62,1.2415
1985-09-15,0,4.2203,21.405,0.9543
1985-09-16,0,4.2372,22.485,0.7412
1985-09-17,0,4.2158,23.125,0.593
1985-09-18,0,4.2533,23.62,0.4725
1985-09-19,0,4.2378,23.92,0.3706
1985-09-20,0,4.0683,24.495,0.3057
1985-09-21,2.31,3.4141,24.56,0.278
1985-09-22,0,3.7476,24.245,0.3428
1985-09-23,2.27,3.5447,25.795,0.3335
1985-09-24,1.81,3.8139,26.035,0.3613
1985-09-25,2.33,3.4611,25.475,0.4169
1985-09-26,0,3.8622,25.725,0.4169
1985-09-27,0,4.0385,23.61,0.3706
1985-09-28,0,3.8112,20.19,0.2965
1985-09-29,0,3.72,22.77,0.2316
1985-09-30,0,3.456,25.08,0.1853
1985-10-01,3.79,3.1516,25.505,0.1668
1985-10-02,6.33,2.562,25.445,0.1482
1985-10-03,10.93,2.6873,25.53,0.1297
1985-10-04,0,3.3209,25.25,0.1112
1985-10-05,0,3.2935,24.925,0.1019
1985-10-06,0,3.2802,18.08,0.0843
1985-10-07,0,3.0817,16.635,0.0741
1985-10-08,0,3.1789,18.99,0.0649
1985-10-09,0,3.3311,21.975,0.0593
1985-10-10,0,3.3665,23.135,0.0528
1985-10-11,0,3.2889,24.86,0.0482
1985-10-12,0,3.3439,24.635,0.0463
1985-10-13,0,3.2543,24.755,0.0426
1985-10-14,0,3.0998,24.74,0.0398
1985-10-15,0,3.1662,25.355,0.038
1985-10-16,0,3.1385,24.81,0.0361
1985-10-17,0,2.9885,24.945,0.0343
1985-10-18,0,2.7319,25.895,0.0334
1985-10-19,0,2.5294,25.095,0.0324
1985-10-20,0,2.7826,24.85,0.0315
1985-10-21,0,2.942,24.355,0.05
1985-10-22,0,2.8967,24.44,0.0463
1985-10-23,0,2.7809,24.35,0.0408
1985-10-24,0,2.6336,24.19,0.0352
1985-10-25,0,2.5939,23.755,0.0324
1985-10-26,0,2.4945,23.55,0.0315
1985-10-27,8.62,1.7848,23.31,0.0361
1985-10-28,21.4,1.4379,23.87,0.0649
1985-10-29,17.09,1.6731,24.285,0.1204
1985-10-30,43.37,1.4821,20.69,0.5744
1985-10-31,53.7,1.4055,20.845,3.7153
1985-11-01,23.09,1.5944,20.895,10.7474
1985-11-02,1.23,2.0236,17.94,12.4151
1985-11-03,0,2.003,19.76,10.9327
1985-11-04,0,2.1137,16.845,8.811
1985-11-05,0,1.8588,12.31,6.5874
1985-11-06,0,1.8623,12.005,4.8456
1985-11-07,0,2.0099,14.895,3.5948
1985-11-08,0,2.0753,16.66,2.798
1985-11-09,0,1.938,14.93,2.2051
1985-11-10,0,2.0884,19.095,1.7511
1985-11-11,0,2.1968,21.96,1.399
1985-11-12,0,2.0525,22.46,1.1303
1985-11-13,0,2.1016,21.8,0.9172
1985-11-14,0,1.9438,21.91,0.7505
1985-11-15,0,1.998,21.875,0.63
1985-11-16,0,2.1152,21.6,0.5281
1985-11-17,0,2.0877,21.4,0.454
1985-11-18,0,2.0463,21.785,0.3799
1985-11-19,0,2.0576,23.305,0.3243
1985-11-20,0,1.5622,23.69,0.2872
1985-11-21,52.41,1.0816,23.175,0.7134
1985-11-22,72.62,1.3526,21.235,5.6702
1985-11-23,0,1.7276,19.56,9.1075
1985-11-24,0,1.7447,18.49,10.2842
1985-11-25,0,1.6311,19.97,8.9593
1985-11-26,0,1.7279,22.415,7.1063
1985-11-27,0,1.8698,22,5.6517
1985-11-28,0,1.7995,22.265,4.5399
1985-11-29,9.56,1.4632,23,3.7153
1985-11-30,11,1.3696,22.83,3.4744
1985-12-01,23.86,1.3202,21.11,4.2341
1985-12-02,19.76,1.4295,17.36,4.6696
1985-12-03,0,1.2471,9.18,4.3546
1985-12-04,0,1.2313,9.39,3.9654
1985-12-05,0,1.3999,13.905,3.4281
1985-12-06,0,1.3423,12.39,2.937
1985-12-07,0,1.1836,8.645,2.4923
1985-12-08,0,1.302,11.62,2.131
1985-12-09,0,1.4348,14.69,1.8345
1985-12-10,0,1.491,15.925,1.5936
1985-12-11,0,1.5684,18.985,1.3898
1985-12-12,33.89,1.3092,21.25,2.6683
1985-12-13,64.01,1.2739,19.58,10.3768
1985-12-14,7.36,1.1245,12.645,17.3256
1985-12-15,0,0.9079,2.06,19.9198
1985-12-16,0,0.9699,3.89,16.677
1985-12-17,0,1.0699,6.94,11.6739
1985-12-18,0,1.1603,9.445,7.9772
1985-12-19,0,1.0691,7.775,5.9018
1985-12-20,0,1.0416,6.26,4.6418
1985-12-21,0,1.0527,6.66,3.7338
1985-12-22,0,0.9517,3.905,3.0945
1985-12-23,0,1.1557,9.745,2.6035
1985-12-24,3.36,1.208,15.455,2.2236
1985-12-25,0,1.1485,10.585,1.9549
1985-12-26,0,0.7578,-2.125,1.7326
1985-12-27,0,0.9319,3.2,1.5195
1985-12-28,0,1.2109,11.275,1.3434
1985-12-29,8.87,1.02,11.71,1.2786
1985-12-30,0,1.0724,7.33,1.2137
1985-12-31,0,1.217,11.395,1.1859
1986-01-01,0,1.3346,14.135,2.168
1986-01-02,0,1.2094,15.165,2.5293
1986-01-03,0,1.2379,15.69,2.6683
1986-01-04,1.39,1.2369,15.005,2.7795
1986-01-05,19.49,1.0384,10.445,3.4188
1986-01-06,0,1.0459,4.82,3.215
1986-01-07,2.16,1.1548,8.62,3.0297
1986-01-08,0,1.114,10.545,2.798
1986-01-09,0,0.9505,7.195,2.4923
1986-01-10,34.45,0.9028,9.1,2.9092
1986-01-11,17.04,1.0354,10.285,4.4287
1986-01-12,0,1.2488,8.585,4.9382
1986-01-13,0,1.321,10.24,4.7715
1986-01-14,0,1.1942,6.325,4.1044
1986-01-15,0,1.3235,9.365,3.4929
1986-01-16,0,1.4299,11.375,3.0019
1986-01-17,0,1.5365,13.955,2.6035
1986-01-18,0,1.5557,16.45,2.307
1986-01-19,0,1.4427,15.72,2.1032
1986-01-20,0,1.4395,10.115,1.8808
1986-01-21,0,1.456,10.295,1.6584
1986-01-22,0,1.6625,13.925,1.4546
1986-01-23,0,1.7119,15.275,1.2786
1986-01-24,0,1.5092,11.365,1.1303
1986-01-25,0,1.4166,10.56,1.0006
1986-01-26,9.74,1.3219,11.585,1.0562
1986-01-27,0,1.2736,4.83,1.0747
1986-01-28,0,1.0498,-1.31,1.0099
1986-01-29,0,1.4219,5.97,0.9358
1986-01-30,0,1.7313,12.705,0.8524
1986-01-31,0,1.6308,9.405,0.7597
1986-02-01,0,1.7503,11.525,0.6856
1986-02-02,0,1.9343,14.78,0.6208
1986-02-03,0,2.0212,16.02,0.5652
1986-02-04,0,2.066,16.995,0.5096
1986-02-05,13.97,1.8787,19.395,0.7134
1986-02-06,46.14,1.4547,19.18,3.2428
1986-02-07,1.16,2.0455,16.48,5.5219
1986-02-08,30.7,1.6118,16.06,7.0785
1986-02-09,21.96,1.224,15.035,10.3768
1986-02-10,43.09,1.3872,18.56,19.3639
1986-02-11,22.05,1.8378,15.155,25.1082
1986-02-12,0,1.5016,4.75,24.9229
1986-02-13,0,1.4936,4.63,20.383
1986-02-14,0,1.676,5.425,13.8049
1986-02-15,8,1.6241,10.585,9.6356
1986-02-16,0,1.972,9.09,7.1341
1986-02-17,0,2.2798,13.35,5.5961
1986-02-18,14.85,1.9371,16.81,5.4386
1986-02-19,0,2.0183,19.255,5.244
1986-02-20,0,2.1322,20.155,4.8641
1986-02-21,0,2.1291,20.775,4.2897
1986-02-22,0,2.1474,21.235,3.6967
1986-02-23,7.39,2.2059,17.69,3.6782
1986-02-24,0,2.479,12.605,3.3539
1986-02-25,0,2.5061,12.79,2.9555
1986-02-26,0,2.4291,10.965,2.5664
1986-02-27,0,2.6351,15.335,2.2051
1986-02-28,0,2.7454,15.965,1.8993
1986-03-01,0,2.2303,7.43,1.6306
1986-03-02,0,2.149,4.97,1.3805
1986-03-03,0,2.5543,12.1,1.1859
1986-03-04,12.4,2.1599,14.5,1.1118
1986-03-05,5.05,1.8989,8.46,1.0933
1986-03-06,0,2.7125,11.05,1.0099
1986-03-07,0,2.8394,11.845,0.9172
1986-03-08,0,2.9092,12.93,0.8061
1986-03-09,0,3.0325,16.085,0.7041
1986-03-10,0,2.9128,18.595,0.63
1986-03-11,0,2.6193,21.005,0.5652
1986-03-12,0,2.8916,22.5,0.5096
1986-03-13,0,2.8847,21.495,0.4725
1986-03-14,37.99,2.6809,19.77,1.5936
1986-03-15,0,2.997,18.985,2.6127
1986-03-16,0.46,3.1816,20.12,2.8814
1986-03-17,0,3.4786,18.67,2.9741
1986-03-18,0,3.6242,18.79,2.6683
1986-03-19,0,3.0395,22.53,2.344
1986-03-20,10.81,2.8932,19.03,2.2514
1986-03-21,7.82,2.0663,9.49,2.3718
1986-03-22,0,2.6286,6.935,2.1773
1986-03-23,0,2.9433,7.865,1.9271
1986-03-24,0,3.4124,12.565,1.6677
1986-03-25,0,3.6892,15.405,1.4175
1986-03-26,0,3.6901,17.935,1.2137
1986-03-27,0,3.8961,19.945,1.0284
1986-03-28,0,3.8461,19.405,0.8709
1986-03-29,0,3.8548,19.43,0.7227
1986-03-30,0,3.9849,18.37,0.593
1986-03-31,0,4.1397,18.565,0.491
1986-04-01,0,4.3485,19.485,0.4077
1986-04-02,0,4.399,20.56,0.3428
1986-04-03,0,4.3542,19.795,0.278
1986-04-04,0,4.1218,21.26,0.2224
1986-04-05,0,4.1747,20.325,0.1853
1986-04-06,0,4.2843,20.82,0.1575
1986-04-07,0,4.4167,21.47,0.139
1986-04-08,0,4.1875,23.105,0.1204
1986-04-09,0,3.9835,21.59,0.1019
1986-04-10,0,3.9534,14.765,0.088
1986-04-11,0,4.0443,15.98,0.0769
1986-04-12,0,4.213,16.86,0.0686
1986-04-13,0.07,3.9068,18.815,0.0611
1986-04-14,0,4.2783,18.435,0.0565
1986-04-15,0,4.5493,19.895,0.05
1986-04-16,0,4.3046,18.48,0.0463
1986-04-17,0,4.0486,14.965,0.0426
1986-04-18,0,4.0805,15.21,0.0398
1986-04-19,0,4.3935,17.225,0.0371
1986-04-20,0,4.2196,19.735,0.0361
1986-04-21,5.95,3.0653,20.475,0.0352
1986-04-22,2.77,3.7022,15.32,0.0343
