"Date","P","E","T","Q" 
2005-02-04,0.6861,0.7655,3.025,0.4244
2005-02-05,0.0099,0.6741,1.102,0.3385
2005-02-06,0.0462,0.5421,-1.496,0.2663
2005-02-07,0.0264,0.5622,-1.429,0.2345
2005-02-08,0.0000,0.5549,-1.189,0.2220
2005-02-09,0.0000,0.5921,-0.494,0.2138
2005-02-10,0.0000,0.6052,-0.099,0.2167
2005-02-11,6.8144,0.7822,3.909,0.2946
2005-02-12,5.2270,1.0062,6.926,3.4626
2005-02-13,11.2230,1.1362,8.510,5.5283
2005-02-14,8.0507,0.6962,1.505,8.7066
2005-02-15,3.2808,0.6921,1.201,3.3790
2005-02-16,0.0000,0.6141,-0.436,2.3004
2005-02-17,0.0000,0.5509,-1.984,0.7563
2005-02-18,0.0000,0.5539,-2.020,0.4717
2005-02-19,0.2759,0.5415,-2.308,0.3930
2005-02-20,3.9204,0.6248,-0.177,0.4010
2005-02-21,2.7997,0.6321,-0.191,0.5880
2005-02-22,1.1188,0.5840,-1.554,0.7288
2005-02-23,0.2571,0.5496,-2.661,0.5638
2005-02-24,0.0000,0.4562,-4.928,0.4090
2005-02-25,0.4858,0.4426,-5.390,0.3584
2005-02-26,0.0000,0.4348,-5.289,0.3110
2005-02-27,0.1264,0.4947,-3.718,0.3055
2005-02-28,0.1297,0.5022,-4.201,0.2925
2005-03-01,0.0670,0.3873,-8.836,0.2298
2005-03-02,0.0099,0.3613,-8.776,0.2333
2005-03-03,0.0000,0.5277,-3.846,0.2032
2005-03-04,0.8891,0.5980,-2.067,0.1984
2005-03-05,0.0528,0.5887,-2.677,0.1890
2005-03-06,6.8432,0.6016,-1.943,0.2067
2005-03-07,0.1792,0.5459,-3.761,0.1818
2005-03-08,0.2264,0.6821,-0.054,0.2064
2005-03-09,0.5013,0.8393,2.105,0.5870
2005-03-10,0.5277,0.8457,2.072,1.0909
2005-03-11,0.0000,0.8152,1.204,1.1817
2005-03-12,0.3726,0.8381,2.208,1.0384
2005-03-13,3.3237,0.8197,1.801,2.2490
2005-03-14,0.0000,0.8383,1.921,0.8975
2005-03-15,0.0000,0.9327,2.860,0.5667
2005-03-16,0.4690,0.9829,3.932,0.4248
2005-03-17,0.0000,1.4112,9.339,0.3795
2005-03-18,0.0670,1.5893,11.373,0.3413
2005-03-19,0.0000,1.5076,10.013,0.3194
2005-03-20,0.0000,1.5024,10.128,0.3100
2005-03-21,0.0000,1.4727,9.291,0.3005
2005-03-22,0.0000,1.4029,7.966,0.2854
2005-03-23,1.3330,1.4986,9.548,0.2675
2005-03-24,0.0000,1.7004,11.524,0.2618
2005-03-25,1.1723,1.5421,10.289,0.2470
2005-03-26,0.0769,1.6162,10.173,0.2313
2005-03-27,0.0670,1.4501,9.037,0.2194
2005-03-28,0.2944,1.6254,10.179,0.1995
2005-03-29,5.8324,1.6197,10.123,0.1777
2005-03-30,0.4561,1.6058,10.203,0.1802
2005-03-31,3.9907,1.5576,9.127,0.1761
2005-04-01,0.0670,1.6045,9.560,0.1556
2005-04-02,0.0000,1.4625,8.235,0.1419
2005-04-03,0.0165,1.4401,7.911,0.1318
2005-04-04,0.0000,1.5865,9.531,0.1312
2005-04-05,0.0670,1.5530,9.878,0.1312
2005-04-06,2.4792,1.5411,8.824,0.1312
2005-04-07,4.3604,1.3963,7.743,0.1322
2005-04-08,3.3128,1.5305,8.870,0.1798
2005-04-09,2.0815,1.2241,5.511,0.1507
2005-04-10,0.0670,1.0931,3.581,0.1349
2005-04-11,0.0000,1.2248,5.069,0.1310
2005-04-12,0.2680,1.4516,7.353,0.1164
2005-04-13,0.0000,1.5385,8.261,0.1251
2005-04-14,0.0000,1.6750,9.686,0.1216
2005-04-15,0.0000,1.7451,10.380,0.1126
2005-04-16,3.8462,1.5923,8.646,0.1125
2005-04-17,2.6571,1.5127,7.797,0.1138
2005-04-18,0.5475,1.7855,10.102,0.1134
2005-04-19,0.0000,1.7482,10.195,0.1125
2005-04-20,3.8739,1.5991,8.267,0.1125
2005-04-21,0.1934,1.4233,6.691,0.0951
2005-04-22,0.0000,1.3799,6.139,0.0937
2005-04-23,0.0000,1.4602,6.912,0.0937
2005-04-24,1.7132,1.5090,7.851,0.0939
2005-04-25,0.9944,1.9408,11.196,0.1066
2005-04-26,13.9507,1.8246,10.088,0.2815
2005-04-27,6.6914,1.8842,10.587,0.3381
2005-04-28,0.6802,1.8870,10.408,0.5158
2005-04-29,0.0868,1.8179,10.235,0.2169
2005-04-30,0.8297,2.4914,15.055,0.1638
2005-05-01,0.0000,2.6546,15.728,0.1404
2005-05-02,0.0670,2.9800,17.770,0.1244
2005-05-03,0.2637,2.7347,16.265,0.1169
2005-05-04,1.2891,2.2536,13.411,0.1125
2005-05-05,6.0013,1.9595,10.627,0.1167
2005-05-06,1.2043,1.9664,10.450,0.1123
2005-05-07,2.1924,1.8408,9.786,0.1044
2005-05-08,6.9191,1.5388,7.212,0.1103
2005-05-09,0.9218,1.4317,6.236,0.1125
2005-05-10,0.0670,1.4995,6.116,0.0980
2005-05-11,0.0000,1.5278,6.215,0.0937
2005-05-12,0.0670,1.6163,6.509,0.0849
2005-05-13,0.0297,1.9630,9.032,0.0843
2005-05-14,0.3264,2.1344,10.157,0.0925
2005-05-15,12.4274,2.0911,9.975,0.1132
2005-05-16,2.0885,2.0682,9.558,0.1404
2005-05-17,0.0000,2.1158,10.010,0.1142
2005-05-18,0.0000,1.9937,7.811,0.1121
2005-05-19,0.0670,1.8439,6.999,0.0974
2005-05-20,0.0000,2.1292,10.237,0.0937
2005-05-21,8.0038,2.9846,15.524,0.0875
2005-05-22,0.8139,2.6968,13.827,0.1003
2005-05-23,0.0670,2.4845,12.775,0.0937
2005-05-24,0.2812,2.4618,12.125,0.0933
2005-05-25,0.2680,2.4395,12.246,0.0896
2005-05-26,0.2680,3.2911,16.616,0.0798
2005-05-27,0.1340,3.7528,19.160,0.0703
2005-05-28,0.0670,4.2263,21.175,0.0675
2005-05-29,0.5360,4.3199,21.686,0.0650
2005-05-30,17.2099,4.1564,20.015,0.0681
2005-05-31,2.7380,2.5378,12.359,0.1490
2005-06-01,0.2010,2.2963,10.844,0.0937
2005-06-02,0.1340,2.7064,13.008,0.0810
2005-06-03,0.0000,3.0438,15.316,0.0771
2005-06-04,7.2056,3.2603,16.806,0.0765
2005-06-05,1.8426,2.5224,12.678,0.0851
2005-06-06,0.2680,2.2894,11.316,0.0750
2005-06-07,4.9219,2.5183,12.230,0.0787
2005-06-08,0.0670,2.1443,8.799,0.0750
2005-06-09,0.1340,2.2898,10.237,0.0750
2005-06-10,0.2142,2.5040,11.625,0.0644
2005-06-11,0.0670,2.6490,12.549,0.0603
2005-06-12,0.1340,2.5405,11.365,0.0644
2005-06-13,0.0670,2.3336,10.682,0.0601
2005-06-14,0.0000,2.6058,12.828,0.0638
2005-06-15,0.0099,2.8235,13.747,0.0562
2005-06-16,0.0670,3.0958,16.084,0.0562
2005-06-17,0.0670,3.5232,17.884,0.0562
2005-06-18,0.0670,3.9333,19.379,0.0547
2005-06-19,0.1340,4.4151,20.569,0.0490
2005-06-20,0.2680,4.2885,20.299,0.0488
2005-06-21,0.0670,4.6735,21.945,0.0465
2005-06-22,0.0000,4.7725,22.753,0.0443
2005-06-23,0.0000,4.5346,20.891,0.0443
2005-06-24,0.2010,4.6823,22.118,0.0445
2005-06-25,0.4020,5.3409,24.472,0.0400
2005-06-26,3.6766,4.2995,21.063,0.0498
2005-06-27,0.4020,4.4061,20.847,0.0478
2005-06-28,10.2243,4.5183,21.690,0.0506
2005-06-29,0.1340,4.9864,23.329,0.0482
2005-06-30,7.0494,4.2180,20.257,0.0394
2005-07-01,3.9555,3.4364,17.250,0.0394
2005-07-02,2.1505,3.0935,15.609,0.0394
2005-07-03,2.6548,3.3737,16.710,0.0412
2005-07-04,0.2680,4.0703,19.579,0.0375
2005-07-05,6.1782,3.3061,16.386,0.0410
2005-07-06,0.2010,2.7195,13.452,0.0398
2005-07-07,9.6792,2.8230,14.034,0.0389
2005-07-08,6.3634,2.4849,11.944,0.0588
2005-07-09,3.1212,2.7437,13.341,0.0375
2005-07-10,0.0000,3.1709,15.309,0.0375
2005-07-11,0.4020,3.8576,18.478,0.0375
2005-07-12,0.6030,4.5887,20.863,0.0375
2005-07-13,0.2680,4.1940,20.197,0.0375
2005-07-14,0.2680,4.5563,21.595,0.0467
2005-07-15,0.0670,4.6891,22.154,0.0394
2005-07-16,0.0000,4.4505,21.714,0.0387
2005-07-17,0.1340,4.2114,20.753,0.0338
2005-07-18,0.2010,4.0296,19.440,0.0353
2005-07-19,1.1954,3.8824,19.551,0.0353
2005-07-20,0.1099,3.1952,16.309,0.0373
2005-07-21,7.8835,2.8869,15.130,0.0369
2005-07-22,0.1340,2.9607,15.320,0.0375
2005-07-23,0.0099,3.0499,15.931,0.0375
2005-07-24,0.2680,3.2095,16.260,0.0316
2005-07-25,8.9218,3.1931,16.504,0.0375
2005-07-26,2.6940,3.4804,17.961,0.0375
2005-07-27,0.4363,3.4395,17.803,0.0375
2005-07-28,0.2812,4.3347,21.301,0.0348
2005-07-29,12.6426,4.4776,22.114,0.0355
2005-07-30,38.1379,3.6636,19.053,0.1263
2005-07-31,5.9005,3.0641,16.010,0.1011
2005-08-01,4.4835,2.7285,14.913,0.0568
2005-08-02,0.3779,3.1126,16.209,0.0426
2005-08-03,0.0000,3.1473,15.975,0.0375
2005-08-04,0.2066,2.8676,15.497,0.0457
2005-08-05,0.3350,2.8686,15.017,0.0375
2005-08-06,5.1835,2.5858,14.195,0.0396
2005-08-07,0.6700,2.4422,13.033,0.0504
2005-08-08,4.3364,2.2384,11.801,0.0500
2005-08-09,1.2320,2.3366,12.193,0.0562
2005-08-10,0.0099,2.5876,13.657,0.0484
2005-08-11,0.3350,2.6059,14.175,0.0457
2005-08-12,2.7707,2.4911,14.140,0.0375
2005-08-13,0.5360,2.7142,15.167,0.0385
2005-08-14,0.5360,2.6821,14.686,0.0469
2005-08-15,14.6538,2.4597,13.543,0.0601
2005-08-16,5.6429,2.4528,13.435,0.0593
2005-08-17,0.0670,3.0995,16.445,0.0375
2005-08-18,0.0670,3.1261,17.053,0.0375
2005-08-19,0.0000,3.2837,17.949,0.0375
2005-08-20,2.1356,2.8031,16.387,0.0375
2005-08-21,0.1340,2.6267,14.891,0.0375
2005-08-22,0.3350,2.5882,14.963,0.0375
2005-08-23,0.0000,2.9435,16.551,0.0375
2005-08-24,0.5264,2.5495,15.059,0.0375
2005-08-25,0.0769,2.6607,15.165,0.0375
2005-08-26,4.0201,2.3488,13.526,0.0478
2005-08-27,0.3350,2.1224,12.141,0.0416
2005-08-28,0.2010,2.1734,12.221,0.0375
2005-08-29,0.4020,2.5404,14.456,0.0330
2005-08-30,0.0000,2.7849,15.943,0.0314
2005-08-31,0.3350,3.1511,18.371,0.0258
2005-09-01,0.1340,3.4542,20.058,0.0234
2005-09-02,0.2878,2.9690,18.057,0.0213
2005-09-03,0.0670,3.0783,18.060,0.0375
2005-09-04,0.4921,2.9975,17.867,0.0375
2005-09-05,0.2680,3.1365,18.062,0.0375
2005-09-06,0.0000,3.0232,18.315,0.0375
2005-09-07,0.6617,3.1036,18.902,0.0375
2005-09-08,0.2680,3.1444,19.223,0.0375
2005-09-09,0.1835,3.1934,19.353,0.0375
2005-09-10,3.2014,2.9363,17.865,0.0398
2005-09-11,60.1352,2.7106,17.296,0.5226
2005-09-12,1.5089,2.5452,16.196,0.2190
2005-09-13,3.8644,2.4972,15.596,0.0873
2005-09-14,0.0670,2.5625,15.596,0.0621
2005-09-15,0.0000,2.2368,15.104,0.0562
2005-09-16,0.1802,2.6735,17.476,0.0465
2005-09-17,9.1723,2.0692,12.915,0.0664
2005-09-18,0.2109,1.6357,8.238,0.0582
2005-09-19,0.0670,1.5765,8.396,0.0410
2005-09-20,0.0000,1.5986,8.861,0.0375
2005-09-21,0.2680,1.6599,9.395,0.0375
2005-09-22,0.0000,1.6886,10.125,0.0375
2005-09-23,0.0670,1.7639,10.798,0.0375
2005-09-24,0.0000,1.8366,11.754,0.0375
2005-09-25,0.2142,1.9704,13.194,0.0375
2005-09-26,0.2779,2.0724,14.351,0.0375
2005-09-27,0.0000,2.0981,14.062,0.0375
2005-09-28,0.0396,2.1078,14.500,0.0375
2005-09-29,1.8779,1.8405,12.488,0.0375
2005-09-30,1.6835,1.6264,10.170,0.0431
2005-10-01,0.3023,1.4665,9.370,0.0562
2005-10-02,12.4030,1.7113,11.262,0.0679
2005-10-03,0.7360,1.4956,9.124,0.0389
2005-10-04,0.0670,1.5279,9.610,0.0375
2005-10-05,0.0000,1.7840,12.352,0.0470
2005-10-06,0.2680,2.0276,14.236,0.0484
2005-10-07,0.1340,2.0411,14.301,0.0453
2005-10-08,0.1340,2.0032,13.956,0.0375
2005-10-09,0.3350,1.7912,12.270,0.0435
2005-10-10,0.6030,1.6514,11.394,0.0474
2005-10-11,0.1340,1.6613,11.669,0.0377
2005-10-12,0.4020,1.5909,11.078,0.0375
2005-10-13,0.0000,1.6250,12.247,0.0377
2005-10-14,0.2010,1.5088,10.814,0.0375
2005-10-15,0.0000,1.4568,9.868,0.0375
2005-10-16,0.1340,1.3582,9.366,0.0375
2005-10-17,0.0670,1.3794,9.448,0.0375
2005-10-18,0.1340,1.2075,6.840,0.0375
2005-10-19,0.0670,1.1845,6.695,0.0375
2005-10-20,5.2749,1.2367,8.086,0.0492
2005-10-21,2.4350,1.5215,11.393,0.0562
2005-10-22,9.1466,1.7017,13.248,0.0590
2005-10-23,8.9310,1.7305,13.678,0.1017
2005-10-24,6.1687,1.5150,11.394,0.1294
2005-10-25,0.0000,1.3682,10.269,0.0691
2005-10-26,0.3868,1.6817,13.670,0.0566
2005-10-27,0.0000,1.7514,14.362,0.0562
2005-10-28,0.2680,1.7094,12.941,0.0556
2005-10-29,0.2010,1.7237,13.390,0.0392
2005-10-30,0.3449,1.5716,12.783,0.0375
2005-10-31,0.2010,1.5310,12.065,0.0375
2005-11-01,0.8680,1.6269,13.499,0.0375
2005-11-02,8.0808,1.3908,10.905,0.0572
2005-11-03,6.5145,1.2391,9.793,0.0640
2005-11-04,0.1604,1.5933,12.809,0.0822
2005-11-05,5.0373,1.3814,11.299,0.0912
2005-11-06,2.9842,1.0866,7.598,0.0798
2005-11-07,0.2010,1.1181,7.584,0.0750
2005-11-08,1.9079,1.0081,7.244,0.0613
2005-11-09,0.4020,1.2131,8.720,0.0562
2005-11-10,1.5548,0.9936,6.889,0.0562
2005-11-11,0.0670,1.0511,7.196,0.0447
2005-11-12,0.3812,1.0501,7.551,0.0447
2005-11-13,1.4469,0.9528,6.237,0.0547
2005-11-14,1.0406,1.1480,8.963,0.0515
2005-11-15,0.0000,0.9672,6.721,0.0375
2005-11-16,6.1165,0.8646,4.897,0.0511
2005-11-17,2.0201,0.8157,4.089,0.1021
2005-11-18,0.2165,0.7429,2.613,0.0927
2005-11-19,0.0000,0.7219,2.066,0.0734
2005-11-20,0.0000,0.5849,-0.485,0.0562
2005-11-21,0.0670,0.5666,-0.586,0.0562
2005-11-22,0.0769,0.7606,3.365,0.0558
2005-11-23,0.0670,0.5914,-0.711,0.0400
2005-11-24,0.2010,0.6132,0.231,0.0375
2005-11-25,3.0719,0.6669,1.636,0.0478
2005-11-26,0.4594,0.5689,-0.459,0.0562
2005-11-27,1.2597,0.5639,-0.380,0.0562
2005-11-28,1.5914,0.5915,0.364,0.0562
2005-11-29,3.9072,0.6222,1.138,0.1556
2005-11-30,0.2142,0.6370,0.837,0.1294
2005-12-01,0.0670,0.5940,0.300,0.0804
2005-12-02,0.2010,0.5796,-0.506,0.0652
2005-12-03,11.9676,0.6094,1.265,0.1812
2005-12-04,10.8613,0.8352,5.510,0.5427
2005-12-05,16.5597,0.8853,6.577,4.0188
2005-12-06,2.1878,0.7805,4.688,3.2699
2005-12-07,0.4944,0.7203,3.455,0.9262
2005-12-08,0.2132,0.7266,3.807,0.4074
2005-12-09,2.8452,0.6793,2.678,0.3584
2005-12-10,0.0000,0.6411,1.674,0.2825
2005-12-11,0.1340,0.5554,-1.023,0.1950
2005-12-12,0.0000,0.4978,-2.387,0.1374
2005-12-13,0.0000,0.6093,1.575,0.1312
2005-12-14,0.0000,0.6748,2.093,0.1249
2005-12-15,0.0670,0.6955,2.821,0.1275
2005-12-16,0.1066,0.6871,3.363,0.1125
2005-12-17,4.0564,0.7946,5.256,0.1620
2005-12-18,2.8089,0.5648,0.302,0.2286
2005-12-19,0.3165,0.5699,0.372,0.2095
2005-12-20,2.6158,0.5454,-0.058,0.1788
2005-12-21,0.0000,0.5635,0.431,0.1851
2005-12-22,0.0670,0.5792,0.647,0.2425
2005-12-23,0.0231,0.5903,1.054,0.2083
2005-12-24,0.0670,0.6611,2.924,0.1732
2005-12-25,0.2010,0.7195,3.874,0.1564
2005-12-26,0.1703,0.6895,2.686,0.1458
2005-12-27,0.7660,0.5497,-0.233,0.1312
2005-12-28,2.4512,0.4395,-3.483,0.1197
2005-12-29,1.1162,0.4475,-3.415,0.1125
2005-12-30,0.2396,0.3879,-4.848,0.0949
2005-12-31,6.0458,0.4180,-4.104,0.0955
2006-01-01,1.9432,0.6755,2.963,1.0304
2006-01-02,3.3099,0.6891,2.516,2.5885
2006-01-03,0.0000,0.7122,2.559,1.4293
2006-01-04,0.0000,0.5917,0.206,0.4678
2006-01-05,0.0000,0.5179,-1.248,0.2997
2006-01-06,0.4495,0.5177,-1.443,0.2433
2006-01-07,0.0165,0.4402,-2.788,0.1794
2006-01-08,0.1340,0.4580,-2.840,0.1554
2006-01-09,0.1340,0.5306,-1.000,0.1482
2006-01-10,0.0670,0.4316,-3.772,0.1312
2006-01-11,0.0000,0.4481,-3.579,0.1279
2006-01-12,3.8442,0.4999,-1.779,0.1189
2006-01-13,0.4660,0.6124,0.798,0.1843
2006-01-14,0.2010,0.5418,-1.031,0.1944
2006-01-15,0.4020,0.4790,-3.519,0.1552
2006-01-16,0.4690,0.3918,-5.706,0.1312
2006-01-17,0.3320,0.4638,-3.722,0.1146
2006-01-18,12.3372,0.7065,2.507,1.2116
2006-01-19,2.0290,0.7169,2.685,2.0007
2006-01-20,0.0000,0.6306,0.921,1.1505
2006-01-21,2.6399,0.8117,4.605,1.0126
2006-01-22,1.1132,0.7316,2.854,1.3369
2006-01-23,0.2680,0.6536,0.817,0.7339
2006-01-24,0.0670,0.4830,-3.529,0.3702
2006-01-25,0.1340,0.4537,-4.700,0.2442
2006-01-26,0.1637,0.4885,-3.280,0.2040
2006-01-27,0.0099,0.5369,-2.054,0.1833
2006-01-28,0.0000,0.4089,-6.056,0.1382
2006-01-29,0.1340,0.5597,-2.566,0.1269
2006-01-30,0.2010,0.7827,1.248,0.1125
2006-01-31,0.0000,0.6720,-0.152,0.1103
2006-02-01,0.0000,0.6151,-1.047,0.0978
2006-02-02,0.0000,0.5433,-2.789,0.0937
2006-02-03,0.2680,0.4630,-4.820,0.0937
2006-02-04,0.0670,0.4412,-5.368,0.0824
2006-02-05,0.0670,0.6505,-0.452,0.0750
2006-02-06,0.1340,0.6916,0.939,0.0834
2006-02-07,0.0000,0.7818,2.345,0.0937
2006-02-08,0.4693,0.7870,2.917,0.0986
2006-02-09,2.6861,0.7915,2.685,0.1281
2006-02-10,1.5247,0.6820,0.714,0.1138
2006-02-11,0.2452,0.7196,1.118,0.1093
2006-02-12,0.2680,0.7038,0.344,0.1185
2006-02-13,1.8178,0.6667,-0.217,0.1203
2006-02-14,0.0868,0.6450,-0.714,0.1308
2006-02-15,0.1188,0.7749,1.679,0.1644
2006-02-16,14.3791,0.9732,5.162,3.2398
