"Date","P","E","Q"
2005-08-11,0,5.1166,0.089166532
2005-08-12,0,4.9467,0.089081588
2005-08-13,0,4.9952,0.088996724
2005-08-14,13.76,3.7128,1.454532083
2005-08-15,24.08,2.3773,2.48046299
2005-08-16,17.53,2.9254,1.82984761
2005-08-17,0.08,3.6748,0.097940367
2005-08-18,0,4.3407,0.089991078
2005-08-19,0,4.4911,0.089922645
2005-08-20,0,4.6408,0.08983698
2005-08-21,0,4.5686,0.089751397
2005-08-22,0,4.085,0.089665896
2005-08-23,0,3.7881,0.089580476
2005-08-24,0,4.4611,0.089495137
2005-08-25,0,4.6316,0.089409879
2005-08-26,0,4.6486,0.089324703
2005-08-27,0,4.7044,0.089239608
2005-08-28,0,4.6944,0.089154594
2005-08-29,0,4.751,0.089069661
2005-08-30,0,4.7405,0.088984809
2005-08-31,0,4.9101,0.088900038
2005-09-01,0,4.9904,0.088815347
2005-09-02,0,4.878,0.088730738
2005-09-03,0,4.7095,0.088646208
2005-09-04,0,4.4635,0.08856176
2005-09-05,0,4.6222,0.088477391
2005-09-06,0,4.5267,0.088393104
2005-09-07,0,4.33,0.088308896
2005-09-08,0,4.377,0.088224769
2005-09-09,0,4.4838,0.088140721
2005-09-10,0,4.4189,0.088056754
2005-09-11,0,4.2976,0.087972867
2005-09-12,0,4.0877,0.08788906
2005-09-13,0,4.1103,0.087805333
2005-09-14,17.28,3.1926,1.803724869
2005-09-15,28.24,2.4091,2.893616779
2005-09-16,4.28,2.4496,0.514278105
2005-09-17,0,3.4685,0.089860527
2005-09-18,0,3.801,0.089817825
2005-09-19,0,3.8465,0.08973226
2005-09-20,0,3.6858,0.089646777
2005-09-21,0,3.8591,0.089561375
2005-09-22,0,3.8016,0.089476055
2005-09-23,0,3.6161,0.089390815
2005-09-24,0,3.299,0.089305657
2005-09-25,6.73,2.0279,0.757061953
2005-09-26,0,3.0894,0.089315654
2005-09-27,0,3.2336,0.089246469
2005-09-28,0,3.1036,0.089161448
2005-09-29,0,2.9214,0.089076509
2005-09-30,0,2.7268,0.08899165
2005-10-01,0,2.8592,0.088906872
2005-10-02,0,2.7957,0.088822175
2005-10-03,0,2.7081,0.088737559
2005-10-04,0,2.8783,0.088653023
2005-10-05,0,3.0134,0.088568568
2005-10-06,8,2.3994,0.882520504
2005-10-07,0,1.9177,0.088821268
2005-10-08,0,2.1873,0.088769094
2005-10-09,0,2.2856,0.088684529
2005-10-10,0,2.3359,0.088600043
2005-10-11,0,2.3124,0.088515639
2005-10-12,0,2.4185,0.088431314
2005-10-13,0,2.4019,0.088347071
2005-10-14,0,2.4054,0.088262907
2005-10-15,0,2.4433,0.088178823
2005-10-16,0,2.4552,0.08809482
2005-10-17,0,2.467,0.088010896
2005-10-18,0,2.5248,0.087927053
2005-10-19,0,2.4698,0.087843289
2005-10-20,2.21,2.2203,0.307067012
2005-10-21,0,1.4865,0.087960414
2005-10-22,0,1.6082,0.087900218
2005-10-23,0,1.6028,0.08781648
2005-10-24,0,1.2766,0.087732822
2005-10-25,0,1.3467,0.087649244
2005-10-26,0,1.4135,0.087565745
2005-10-27,0,1.4703,0.087482325
2005-10-28,0,1.499,0.087398985
2005-10-29,0,1.4985,0.087315725
2005-10-30,0,1.5118,0.087232544
2005-10-31,18.49,1.1798,1.924997053
2005-11-01,22.08,1.1461,2.28266087
2005-11-02,0,1.4449,0.089817246
2005-11-03,0,1.5962,0.08996268
2005-11-04,0,1.5099,0.090014524
2005-11-05,0,1.43,0.089966757
2005-11-06,0,1.3944,0.089881051
2005-11-07,0,1.4281,0.089795425
2005-11-08,0,1.5342,0.089709882
2005-11-09,0,1.3832,0.08962442
2005-11-10,0,1.181,0.089539039
2005-11-11,0,1.1838,0.08945374
2005-11-12,0,1.2339,0.089368522
2005-11-13,0,1.2018,0.089283385
2005-11-14,0,1.1278,0.08919833
2005-11-15,11.81,1.0375,1.26201371
2005-11-16,0,0.8106,0.08942753
2005-11-17,0,0.7676,0.089420228
2005-11-18,0,0.8243,0.089361972
2005-11-19,0,0.9071,0.089276842
2005-11-20,0,0.8402,0.089191792
2005-11-21,0,0.782,0.089106824
2005-11-22,0,0.8039,0.089021937
2005-11-23,0,0.8684,0.08893713
2005-11-24,0,0.9347,0.088852404
2005-11-25,0,0.7614,0.088767759
2005-11-26,0,0.8763,0.088683194
2005-11-27,0,0.9616,0.088598711
2005-11-28,0,0.8338,0.088514307
2005-11-29,0,0.5972,0.088429984
2005-11-30,0,0.5743,0.088345741
2005-12-01,0,0.5852,0.088261579
2005-12-02,0,0.5702,0.088177497
2005-12-03,0,0.6942,0.088093495
2005-12-04,0,0.62,0.088009572
2005-12-05,0,0.4736,0.08792573
2005-12-06,0,0.4989,0.087841968
2005-12-07,0,0.503,0.087758285
2005-12-08,1,0.4398,0.186977736
2005-12-09,0,0.3928,0.087744215
2005-12-10,0,0.4777,0.087674333
2005-12-11,0,0.572,0.087595779
2005-12-12,0,0.6093,0.087512331
2005-12-13,0,0.5636,0.087428963
2005-12-14,4.07,0.6016,0.491857779
2005-12-15,0,0.5435,0.087936667
2005-12-16,0,0.5038,0.087900966
2005-12-17,0,0.5385,0.087834205
2005-12-18,0,0.5498,0.08775053
2005-12-19,0,0.4872,0.087666934
2005-12-20,0,0.4815,0.087583418
2005-12-21,0,0.5449,0.087499982
2005-12-22,0,0.553,0.087416625
2005-12-23,0,0.6604,0.087333348
2005-12-24,0,0.7089,0.08725015
2005-12-25,7.13,0.5688,0.796064643
2005-12-26,0,0.6258,0.088281921
2005-12-27,0,0.7999,0.088287209
2005-12-28,0,0.7371,0.088233726
2005-12-29,0,0.6315,0.088149671
2005-12-30,0,0.6886,0.088065695
2005-12-31,0,0.6712,0.087981799
2006-01-01,0,0.8335,0.087897984
2006-01-02,0,0.8478,0.087814248
2006-01-03,0,0.6607,0.087730592
2006-01-04,0,0.7642,0.087647015
2006-01-05,0,0.6896,0.087563518
2006-01-06,0,0.6367,0.087480101
2006-01-07,0,0.6886,0.087396763
2006-01-08,0,0.9217,0.087313505
2006-01-09,0,0.7703,0.087230326
2006-01-10,11.8,0.6315,1.260406058
2006-01-11,0,0.6994,0.088694991
2006-01-12,0,0.8375,0.088784352
2006-01-13,7.11,0.8218,0.794828466
2006-01-14,0,0.6953,0.089049357
2006-01-15,0,0.8875,0.089014013
2006-01-16,0,0.9831,0.088946681
2006-01-17,0,0.797,0.088861946
2006-01-18,0,0.7319,0.088777292
2006-01-19,0,0.9887,0.088692718
2006-01-20,0,1.0716,0.088608225
2006-01-21,0,0.8747,0.088523813
2006-01-22,0,0.7309,0.088439481
2006-01-23,0,0.7438,0.088355229
2006-01-24,0,0.8721,0.088271058
2006-01-25,0,0.9068,0.088186966
2006-01-26,0,0.9605,0.088102955
2006-01-27,0,1.0546,0.088019024
2006-01-28,14.34,0.9122,1.512904968
2006-01-29,14.03,0.9246,1.482675595
2006-01-30,0,1.0017,0.089583486
2006-01-31,0,1.0468,0.089706343
2006-02-01,0,1.1934,0.089738077
2006-02-02,0,1.242,0.089653879
2006-02-03,0,1.2117,0.08956847
2006-02-04,0,0.997,0.089483143
2006-02-05,0,0.9537,0.089397897
2006-02-06,0,0.9646,0.089312732
2006-02-07,0,1.0119,0.089227648
2006-02-08,0,1.0487,0.089142646
2006-02-09,0,1.0487,0.089057724
2006-02-10,0,1.0742,0.088972883
2006-02-11,0,1.0358,0.088888123
2006-02-12,0,0.9181,0.088803444
2006-02-13,0,1.1001,0.088718846
2006-02-14,0,1.3693,0.088634328
2006-02-15,0,1.6352,0.088549891
2006-02-16,0,1.7793,0.088465534
2006-02-17,0,1.2738,0.088381257
2006-02-18,12,0.8081,1.280554028
2006-02-19,0,0.6074,0.089030908
2006-02-20,0,0.7723,0.089093232
2006-02-21,0,1.0448,0.089056753
2006-02-22,0,1.2992,0.088971913
2006-02-23,0,1.6417,0.088887154
2006-02-24,0,1.9059,0.088802476
2006-02-25,0,1.8992,0.088717879
2006-02-26,0,1.8187,0.088633362
2006-02-27,0,2.0567,0.088548925
2006-02-28,0,2.2752,0.088464569
2006-03-01,0,2.5362,0.088380293
2006-03-02,0,2.6373,0.088296098
2006-03-03,0,1.9434,0.088211983
2006-03-04,0,1.9798,0.088127948
2006-03-05,0,2.0865,0.088043993
2006-03-06,0,2.362,0.087960118
2006-03-07,0,2.4548,0.087876323
2006-03-08,0,2.0409,0.087792608
2006-03-09,28.81,1.7823,2.950406818
2006-03-10,3.98,2.0205,0.484242427
2006-03-11,2,2.7715,0.287838968
2006-03-12,20.24,2.2381,2.099228119
2006-03-13,5.62,2.3476,0.647420244
2006-03-14,0,2.1351,0.089958551
2006-03-15,0,2.4636,0.08990317
2006-03-16,0,2.4003,0.089817524
2006-03-17,0,2.4567,0.08973196
2006-03-18,0,1.9019,0.089646477
2006-03-19,6.02,1.2558,0.687052965
2006-03-20,12.19,1.1739,1.30006157
2006-03-21,5,1.1277,0.585997543
2006-03-22,0,1.0618,0.089851106
2006-03-23,2.29,1.3618,0.316924416
2006-03-24,0,2.105,0.089761641
2006-03-25,0,2.4077,0.089683771
2006-03-26,0,2.7403,0.089598334
2006-03-27,0,3.0003,0.089512978
2006-03-28,0,3.0104,0.089427704
2006-03-29,0,3.3259,0.089342511
2006-03-30,0,2.9656,0.089257399
2006-03-31,0,3.2051,0.089172368
2006-04-01,0,3.639,0.089087418
2006-04-02,15,3.0658,1.577920286
2006-04-03,0,3.6914,0.089356941
2006-04-04,0,3.3905,0.089305349
2006-04-05,3.59,2.9925,0.445247487
2006-04-06,0,3.1188,0.089250358
2006-04-07,12.29,2.7906,1.308976868
2006-04-08,0,3.5531,0.089412498
2006-04-09,0,3.5299,0.08935422
2006-04-10,0,3.9424,0.089269096
2006-04-11,0,3.9963,0.089184054
2006-04-12,0,4.2362,0.089099093
2006-04-13,0,4.476,0.089014213
2006-04-14,0,4.5544,0.088929414
2006-04-15,0,4.0426,0.088844695
2006-04-16,0,4.4569,0.088760058
2006-04-17,0,5.0707,0.088675501
2006-04-18,0,5.2536,0.088591024
2006-04-19,0,4.8937,0.088506628
2006-04-20,0,4.2883,0.088422312
2006-04-21,0,4.0817,0.088338077
2006-04-22,0,4.6129,0.088253922
2006-04-23,0,4.7831,0.088169847
2006-04-24,10,3.7013,1.080643357
2006-04-25,38.39,2.85,3.901866521
2006-04-26,0,2.2606,0.089887888
2006-04-27,0,3.529,0.089950626
2006-04-28,0,3.9249,0.089913742
2006-04-29,51,2.3506,5.156401376
2006-04-30,11.02,3.0564,1.183899248
2006-05-01,9.16,3.588,0.999272952
2006-05-02,4,3.7215,0.487242118
2006-05-03,0,4.4148,0.090634939
2006-05-04,28.28,3.5608,2.898043908
2006-05-05,20.63,2.9586,2.138538279
2006-05-06,10.36,2.6052,1.118808956
2006-05-07,7.71,2.1879,0.855844758
2006-05-08,0,4.3032,0.090844235
2006-05-09,0.03,4.4176,0.093740742
2006-05-10,32.94,3.8056,3.36095868
2006-05-11,0,3.909,0.090803587
2006-05-12,0,4.3438,0.090738947
2006-05-13,0,4.8551,0.090652505
2006-05-14,0,4.5619,0.090566145
2006-05-15,0,4.1988,0.090479867
2006-05-16,0,4.3295,0.090393672
2006-05-17,0,4.866,0.090307558
2006-05-18,0,5.2988,0.090221527
2006-05-19,0,5.7484,0.090135578
2006-05-20,0,6.053,0.09004971
2006-05-21,0,5.2879,0.089963924
2006-05-22,0,5.2739,0.08987822
2006-05-23,0,5.1757,0.089792598
2006-05-24,0,5.4963,0.089707057
2006-05-25,0,5.6182,0.089621598
2006-05-26,0,5.3407,0.08953622
2006-05-27,0,5.5437,0.089450924
2006-05-28,0,5.269,0.089365708
2006-05-29,0,4.97,0.089280574
2006-05-30,0,5.706,0.089195521
2006-05-31,16.84,3.7006,1.760547495
2006-06-01,7.37,3.4608,0.820572511
2006-06-02,13.25,4.0911,1.404296693
2006-06-03,0,5.6766,0.089728205
2006-06-04,0,5.6461,0.089668893
2006-06-05,4.01,4.1498,0.48717677
2006-06-06,13.93,3.6809,1.471929717
2006-06-07,17.16,3.8385,1.792768187
2006-06-08,0,6.1181,0.08992602
2006-06-09,0,6.1391,0.089867069
2006-06-10,0,5.9816,0.089781458
2006-06-11,0,5.4131,0.089695927
2006-06-12,0,4.7464,0.089610479
2006-06-13,0,5.3029,0.089525111
2006-06-14,0,5.8838,0.089439826
2006-06-15,0,6.1129,0.089354621
2006-06-16,0,5.7374,0.089269497
2006-06-17,5.98,4.2686,0.682275365
2006-06-18,7.61,4.1171,0.8441404
2006-06-19,0,5.7327,0.089386149
2006-06-20,0,6.1228,0.089321913
2006-06-21,0,5.6631,0.089236821
2006-06-22,0,5.7584,0.089151809
2006-06-23,37.6,3.977,3.822694822
2006-06-24,0,5.6525,0.089795873
2006-06-25,2.07,5.8002,0.294861131
2006-06-26,0,5.9319,0.089726559
2006-06-27,0,5.881,0.089650486
2006-06-28,0,6.2595,0.089565081
2006-06-29,0,6.3524,0.089479757
2006-06-30,0,6.34,0.089394514
2006-07-01,0,6.1966,0.089309352
2006-07-02,0,5.9942,0.089224272
2006-07-03,0,5.7617,0.089139273
2006-07-04,0,5.011,0.089054354
2006-07-05,10.54,4.0893,1.134768716
2006-07-06,0,5.4949,0.089224295
2006-07-07,0,5.5592,0.089166673
2006-07-08,0,5.9589,0.089081729
2006-07-09,0,5.9728,0.088996865
2006-07-10,0,5.6235,0.088912082
2006-07-11,14.02,4.2997,1.480163079
2006-07-12,21.88,4.2154,2.261029269
2006-07-13,0,5.1412,0.089649468
2006-07-14,9.45,4.6608,1.02699953
2006-07-15,0,5.8212,0.08970027
2006-07-16,0,5.8314,0.089633927
2006-07-17,0,5.9414,0.089548537
2006-07-18,0,6.1921,0.089463229
2006-07-19,0,6.3069,0.089378002
2006-07-20,0,6.2802,0.089292856
2006-07-21,0,5.9918,0.089207791
2006-07-22,0,5.9666,0.089122808
2006-07-23,0,5.5338,0.089037905
2006-07-24,0,5.6559,0.088953083
2006-07-25,0,5.7896,0.088868342
2006-07-26,0,5.5103,0.088783682
2006-07-27,0,5.369,0.088699102
2006-07-28,6.7,3.646,0.753337882
2006-07-29,0,5.0826,0.088853547
2006-07-30,0,5.5941,0.088795192
2006-07-31,0,5.605,0.088710601
2006-08-01,0,5.4774,0.088626091
2006-08-02,0,5.379,0.088541661
2006-08-03,0,5.0249,0.088457312
2006-08-04,0,5.5073,0.088373044
2006-08-05,0,5.9137,0.088288855
2006-08-06,0,5.8,0.088204747
2006-08-07,10,4.3408,1.080559915
2006-08-08,0,5.2407,0.088712591
2006-08-09,0,5.0844,0.088673512
2006-08-10,0,5.304,0.088589037
2006-08-11,22.59,4.0084,2.331220417
2006-08-12,0,4.897,0.089296498
2006-08-13,0,5.0896,0.089264837
2006-08-14,0,5.1728,0.089179799
2006-08-15,22.37,3.5728,2.30984995
2006-08-16,0,4.9695,0.08956224
2006-08-17,0,5.381,0.089516636
2006-08-18,0,5.3922,0.089431358
2006-08-19,0,5.3674,0.089346161
2006-08-20,0,5.0297,0.089261046
2006-08-21,0,4.4887,0.089176011
2006-08-22,24.64,3.4284,2.535409328
2006-08-23,0,3.9577,0.089601303
2006-08-24,0,4.706,0.089557798
2006-08-25,0,4.2675,0.08947248
2006-08-26,0,4.1525,0.089387245
2006-08-27,19.74,3.3194,2.048842948
2006-08-28,29.58,2.528,3.027138972
2006-08-29,6.72,3.1696,0.756694351
2006-08-30,0,4.2476,0.090164236
2006-08-31,0,4.336,0.09010609
2006-09-01,0,4.3915,0.09002025
2006-09-02,0,4.1714,0.089934493
2006-09-03,0,4.0071,0.089848817
2006-09-04,0,3.4778,0.089763223
2006-09-05,0,3.8067,0.08967771
2006-09-06,0,4.0986,0.089592278
2006-09-07,0,4.1387,0.089506928
2006-09-08,0,4.2063,0.08942166
2006-09-09,0,4.201,0.089336472
2006-09-10,0,4.2008,0.089251366
2006-09-11,25.82,2.9677,2.652921707
2006-09-12,0,3.5228,0.089666358
2006-09-13,0,3.5582,0.089623724
2006-09-14,0,3.7721,0.089538344
2006-09-15,0,3.8465,0.089453046
2006-09-16,0,3.9938,0.089367829
2006-09-17,69.62,2.8448,7.006451724
2006-09-18,50.35,2.3963,5.092159709
2006-09-19,0,3.1897,0.090978406
2006-09-20,0,3.3177,0.091131376
2006-09-21,0,3.0163,0.091217071
2006-09-22,9.3,2.8143,1.013962464
2006-09-23,25.65,2.6288,2.637976911
2006-09-24,0,2.7499,0.091407444
2006-09-25,0,2.7569,0.091420568
2006-09-26,0,3.1351,0.09138821
2006-09-27,0,3.122,0.09131004
2006-09-28,0,2.9139,0.091223054
2006-09-29,0,2.5984,0.091136151
2006-09-30,0,2.9529,0.09104933
2006-10-01,0,3.1739,0.090962592
2006-10-02,0,2.9966,0.090875936
2006-10-03,0,2.9818,0.090789364
2006-10-04,0,2.9137,0.090702873
2006-10-05,0,2.7922,0.090616465
2006-10-06,0,2.4126,0.09053014
2006-10-07,0,2.5473,0.090443896
2006-10-08,0,2.5209,0.090357735
2006-10-09,0,2.4563,0.090271656
2006-10-10,0,2.2999,0.090185659
2006-10-11,0,2.0301,0.090099743
2006-10-12,0.73,1.9603,0.16234359
2006-10-13,0,1.7723,0.089937102
2006-10-14,0,2.0162,0.089852297
2006-10-15,0,1.9832,0.0897667
2006-10-16,35.81,1.1409,3.648157306
2006-10-17,7.3,1.581,0.814683558
2006-10-18,0,2.1438,0.090350741
2006-10-19,6.63,1.4009,0.748362392
2006-10-20,0,1.539,0.090450427
2006-10-21,0,1.734,0.090425135
2006-10-22,0,1.471,0.090360314
2006-10-23,0,1.4442,0.090274232
2006-10-24,0,1.5732,0.090188232
2006-10-25,0,1.5122,0.090102315
2006-10-26,4.14,1.1125,0.500826314
2006-10-27,2,1.5122,0.28830844
2006-10-28,0,1.3748,0.089924349
2006-10-29,0,1.6551,0.089842784
2006-10-30,0,1.6657,0.089757196
2006-10-31,0,1.4931,0.089671689
2006-11-01,0,0.8529,0.089586263
2006-11-02,0,1.0939,0.089500919
2006-11-03,0,1.1158,0.089415656
2006-11-04,0,1.2038,0.089330474
2006-11-05,12.57,0.9317,1.337729924
2006-11-06,4.6,0.9588,0.54609139
2006-11-07,0,1.2015,0.089616057
2006-11-08,0,1.4476,0.089566117
2006-11-09,0,1.5588,0.089493432
2006-11-10,0,1.3908,0.089408176
2006-11-11,0,1.0729,0.089323001
2006-11-12,0,0.9763,0.089237908
2006-11-13,4.09,0.9092,0.495105736
2006-11-14,0,1.059,0.089189927
2006-11-15,26.09,0.9068,2.681755841
2006-11-16,18.08,0.7067,1.886201282
2006-11-17,0,0.8814,0.090236254
2006-11-18,0,0.888,0.090378983
2006-11-19,0,0.7987,0.090471229
2006-11-20,0,0.7633,0.090519813
2006-11-21,0,0.7954,0.090533217
